AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1592.098999,8445.138672,2107.901001,3134.766602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200006,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.155,0.326,-0.933,3700.0,11579.905273,TRUE
1,1592.098999,8445.138672,2107.893921,3134.560547,0.070801,2.060547,2.061763,0.0,0.0,0.0,0.0,0.0,11.300007,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.15,0.319,-0.936,3699.99292,11579.699219,TRUE
1,1592.098999,8445.138672,2107.897095,3133.12207,0.031738,14.384766,14.384801,0.0,0.0,0.0,0.0,0.0,11.400007,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.159,0.317,-0.935,3699.996094,11578.260742,TRUE
1,1592.098999,8445.138672,2107.901978,3130.198242,0.048828,29.238281,29.238322,0.0,0.0,0.0,0.0,0.0,11.500008,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.166,0.319,-0.933,3700.000977,11575.336914,TRUE
1,1592.098999,8445.138672,2107.904907,3125.75,0.029297,44.482422,44.482432,0.0,0.0,0.0,0.0,0.0,11.600008,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.316,0.287,-0.904,3700.003906,11570.888672,FALSE
1,1592.098999,8445.138672,2107.902954,3119.579102,0.019531,61.708984,61.708987,0.0,0.0,0.0,0.0,0.0,11.700008,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.325,0.275,-0.905,3700.001953,11564.717773,FALSE
1,1592.098999,8445.138672,2107.901978,3111.738281,0.009766,78.408203,78.408204,0.0,0.0,0.0,0.0,0.0,11.800009,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,238.168842,12.098999,237.861328,TRUE,0.348,0.297,-0.889,3700.000977,11556.876953,FALSE
1,1592.119019,8445.055664,2107.882935,3102.363281,0.009766,94.580078,94.580079,0.200195,0.830078,0.853878,0.200195,-0.830078,11.900009,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,238.25276,12.119019,237.944336,TRUE,0.394,0.28,-0.875,3700.001953,11547.418945,FALSE
1,1592.113037,8444.897461,2107.891846,3091.547852,0.029297,109.736328,109.736332,0.059814,1.582031,1.583162,-0.059814,-1.582031,12.00001,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,238.410454,12.113037,238.102539,TRUE,0.415,0.151,-0.897,3700.004883,11536.445312,FALSE
1,1591.708008,8443.891602,2108.299072,3079.914062,0.021973,126.396484,126.396486,4.050293,10.058594,10.84344,-4.050293,-10.058594,12.10001,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,239.39487,11.708008,239.108398,FALSE,0.419,0.098,-0.903,3700.00708,11523.805664,FALSE
1,1591.004028,8442.349609,2109.004028,3067.176758,0.009766,142.792969,142.792969,7.039795,15.419922,16.950891,-7.039795,-15.419922,12.20001,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,240.901845,11.004028,240.650391,TRUE,0.391,0.154,-0.907,3700.008057,11509.526367,FALSE
1,1593.219971,8447.044922,2106.788086,3046.568359,0.0,159.130859,159.130859,22.159424,46.953125,51.919515,22.159424,46.953125,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,236.325129,13.219971,235.955078,TRUE,0.396,0.169,-0.902,3700.008057,11493.613281,FALSE
1,1597.062012,8454.866211,2102.947998,3021.145508,0.019531,176.015625,176.015626,38.42041,78.212891,87.140026,38.42041,78.212891,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,228.770929,17.062012,228.133789,TRUE,0.296,0.145,-0.944,3700.01001,11476.011719,FALSE
1,1600.791992,8462.228516,2099.219971,2994.477539,0.019531,193.056641,193.056642,37.299805,73.623047,82.53259,37.299805,73.623047,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,221.748405,20.791992,220.771484,TRUE,0.382,0.122,-0.916,3700.011963,11456.706055,FALSE
1,1604.203979,8469.772461,2095.809937,2966.302734,0.019531,206.308594,206.308595,34.119873,75.439453,82.796599,34.119873,75.439453,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,214.596869,24.203979,213.227539,FALSE,0.442,0.08,-0.893,3700.013916,11436.075195,FALSE
1,1606.095947,8476.15625,2093.920166,2937.498047,0.021973,224.208984,224.208985,18.919678,63.837891,66.582509,18.919678,63.837891,0.0,TRUE,7,FALSE,TRUE,FALSE,TRUE,FALSE,1,208.483418,26.095947,206.84375,FALSE,0.443,0.007,-0.896,3700.016113,11413.654297,FALSE
1,1602.918945,8482.577148,2097.099121,2906.930664,0.019531,241.464844,241.464845,31.77002,64.208984,71.638871,-31.77002,64.208984,0.0,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,201.72902,22.918945,200.422852,FALSE,0.292,-0.305,-0.906,3700.018066,11389.507812,FALSE
1,1603.243042,8484.427734,2096.776978,2879.472656,0.019531,256.074219,256.074219,3.240967,18.505859,18.787514,3.240967,18.505859,0.1,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,199.927946,23.243042,198.572266,FALSE,0.288,-0.354,-0.89,3700.02002,11363.900391,FALSE
