AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1757.359985,8447.56543,1942.640015,3132.339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199999,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.224,0.379,-0.898,3700.0,11579.905273,FALSE
1,1757.359985,8447.56543,1942.632935,3132.131836,0.070801,2.080078,2.081283,0.0,0.0,0.0,0.0,0.0,9.299999,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.213,0.37,-0.904,3699.99292,11579.697266,FALSE
1,1757.359985,8447.56543,1942.636108,3130.701172,0.031738,14.306641,14.306676,0.0,0.0,0.0,0.0,0.0,9.4,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.201,0.383,-0.902,3699.996094,11578.266602,FALSE
1,1757.359985,8447.56543,1942.640991,3127.783203,0.048828,29.179688,29.179728,0.0,0.0,0.0,0.0,0.0,9.5,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.214,0.361,-0.908,3700.000977,11575.348633,FALSE
1,1757.359985,8447.56543,1942.642944,3123.25,0.019531,45.332031,45.332035,0.0,0.0,0.0,0.0,0.0,9.6,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.243,0.366,-0.898,3700.00293,11570.81543,FALSE
1,1757.359985,8447.56543,1942.641968,3117.213867,0.009766,60.361328,60.361329,0.0,0.0,0.0,0.0,0.0,9.700001,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.286,0.358,-0.889,3700.001953,11564.779297,FALSE
1,1757.359985,8447.56543,1942.640015,3109.436523,0.019531,77.773438,77.77344,0.0,0.0,0.0,0.0,0.0,9.800001,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.321,0.35,-0.88,3700.0,11557.001953,FALSE
1,1757.359985,8447.56543,1942.641968,3100.026367,0.019531,94.101562,94.101565,0.0,0.0,0.0,0.0,0.0,9.900002,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.373,0.351,-0.859,3700.001953,11547.591797,FALSE
1,1757.359985,8447.56543,1942.643921,3089.042969,0.019531,109.833984,109.833986,0.0,0.0,0.0,0.0,0.0,10.000002,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.384,0.356,-0.852,3700.003906,11536.608398,FALSE
1,1757.359985,8447.56543,1942.647095,3076.517578,0.031738,125.253906,125.25391,0.0,0.0,0.0,0.0,0.0,10.100002,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,294.764315,177.359985,235.43457,TRUE,0.421,0.392,-0.818,3700.00708,11524.083008,FALSE
