AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1691.081055,8536.567383,2008.918945,3043.337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,183.797476,111.081055,146.432617,FALSE,-0.371,-0.081,-0.925,3700.0,11579.905273,TRUE
1,1691.081055,8536.567383,2008.911865,3043.12793,0.070801,2.099609,2.100803,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,183.797476,111.081055,146.432617,FALSE,-0.382,-0.071,-0.921,3699.99292,11579.695312,TRUE
1,1691.081055,8536.567383,2008.915039,3041.678711,0.031738,14.492188,14.492222,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,183.797476,111.081055,146.432617,FALSE,-0.417,-0.085,-0.905,3699.996094,11578.246094,TRUE
1,1691.081055,8536.567383,2008.919922,3038.757812,0.048828,29.208984,29.209025,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,183.797476,111.081055,146.432617,FALSE,-0.457,-0.102,-0.883,3700.000977,11575.325195,TRUE
1,1691.081055,8536.567383,2008.922852,3034.279297,0.029297,44.785156,44.785166,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,1,183.797476,111.081055,146.432617,FALSE,-0.496,-0.172,-0.851,3700.003906,11570.84668,FALSE
1,1691.092041,8536.554688,2008.909912,3028.085938,0.019531,62.060547,62.06055,0.109863,0.126953,0.16789,0.109863,-0.126953,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,183.81423,111.092041,146.445312,FALSE,-0.455,-0.739,-0.497,3700.001953,11564.640625,FALSE
1,1691.707031,8536.006836,2008.293945,3020.880859,0.009766,77.529297,77.529297,6.149902,5.478516,8.236227,6.149902,-5.478516,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,184.622456,111.707031,146.993164,FALSE,-0.092,-0.995,0.027,3700.000977,11556.887695,FALSE
1,1692.04895,8535.892578,2007.953003,3011.649414,0.009766,93.457031,93.457032,3.419189,1.142578,3.605044,3.419189,-1.142578,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,184.920418,112.04895,147.107422,FALSE,-0.089,-0.996,-0.002,3700.001953,11547.541992,FALSE
1,1692.135986,8537.962891,2007.868896,2998.538086,0.029297,110.410156,110.41016,0.870361,20.703125,20.721412,0.870361,20.703125,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,183.330964,112.135986,145.037109,FALSE,0.056,-0.998,-0.011,3700.004883,11536.500977,FALSE
1,1691.764038,8538.570312,2008.244019,2985.166992,0.031738,127.636719,127.636723,3.719482,6.074219,7.122548,-3.719482,6.074219,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,182.622931,111.764038,144.429688,FALSE,0.03,-0.996,-0.08,3700.008057,11523.737305,FALSE
