AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1613.569946,8500.794922,2086.430054,3079.110352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.061,0.702,-0.709,3700.0,11579.905273,TRUE
1,1613.569946,8500.794922,2086.422974,3078.905273,0.070801,2.050781,2.052003,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.043,0.663,-0.747,3699.99292,11579.700195,TRUE
1,1613.569946,8500.794922,2086.426147,3077.466797,0.031738,14.384766,14.384801,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.031,0.696,-0.717,3699.996094,11578.261719,TRUE
1,1613.569946,8500.794922,2086.43103,3074.549805,0.048828,29.169922,29.169963,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.112,0.668,-0.736,3700.000977,11575.344727,TRUE
1,1613.569946,8500.794922,2086.432983,3070.071289,0.019531,44.785156,44.785161,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.205,0.429,-0.879,3700.00293,11570.866211,TRUE
1,1613.569946,8500.794922,2086.432007,3063.94043,0.009766,61.308594,61.308595,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.218,0.166,-0.961,3700.001953,11564.735352,FALSE
1,1613.569946,8500.794922,2086.430054,3056.098633,0.019531,78.417969,78.417971,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,3,FALSE,TRUE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,TRUE,0.299,0.207,-0.931,3700.0,11556.893555,FALSE
1,1613.569946,8500.794922,2086.432007,3046.260742,0.019531,98.378906,98.378908,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,FALSE,0.444,-0.053,-0.894,3700.001953,11547.055664,FALSE
1,1613.569946,8500.794922,2086.434937,3034.331055,0.029297,119.296875,119.296879,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,FALSE,0.479,-0.078,-0.874,3700.004883,11535.125977,FALSE
1,1613.569946,8500.794922,2086.437134,3021.224609,0.021973,131.064453,131.064455,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,185.271778,33.569946,182.205078,FALSE,0.48,-0.272,-0.834,3700.00708,11522.019531,FALSE
1,1613.430054,8501.30957,2086.578003,3006.165039,0.009766,145.449219,145.449219,1.398926,5.146484,5.333226,-1.398926,5.146484,0.0,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,1,184.740306,33.430054,181.69043,FALSE,0.47,-0.274,-0.839,3700.008057,11507.474609,FALSE
1,1614.468018,8502.571289,2085.540039,2988.772461,0.0,161.308594,161.308594,10.379639,12.617188,16.338002,10.379639,12.617188,0.0,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,183.691491,34.468018,180.428711,FALSE,0.403,-0.381,-0.832,3700.008057,11491.34375,FALSE
1,1617.01001,8503.389648,2083.0,2970.086914,0.019531,178.671875,178.671876,25.419922,8.183594,26.704749,25.419922,8.183594,0.0,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,183.383803,37.01001,179.610352,FALSE,0.432,-0.39,-0.813,3700.01001,11473.476562,FALSE
1,1619.824951,8502.93457,2080.187012,2951.229492,0.019531,193.125,193.125001,28.149414,4.550781,28.514893,28.149414,-4.550781,0.0,TRUE,4,FALSE,FALSE,TRUE,FALSE,FALSE,1,184.41688,39.824951,180.06543,FALSE,0.341,-0.492,-0.801,3700.011963,11454.164062,FALSE
1,1622.474976,8502.943359,2077.53894,2930.181641,0.019531,210.390625,210.390626,26.500244,0.087891,26.50039,26.500244,0.087891,0.0,TRUE,4,FALSE,FALSE,TRUE,FALSE,FALSE,1,184.998696,42.474976,180.056641,FALSE,0.353,-0.577,-0.736,3700.013916,11433.125,FALSE
1,1625.067993,8502.265625,2074.94812,2908.306641,0.021973,225.527344,225.527345,25.930176,6.777344,26.801239,25.930176,-6.777344,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,186.268726,45.067993,180.734375,FALSE,0.285,-0.887,-0.364,3700.016113,11410.572266,FALSE
1,1627.571045,8501.244141,2072.447021,2885.069336,0.019531,242.587891,242.587891,25.030518,10.214844,27.034605,25.030518,-10.214844,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,187.878143,47.571045,181.755859,FALSE,0.177,-0.973,-0.15,3700.018066,11386.313477,FALSE
1,1629.889038,8499.835938,2070.130981,2860.62207,0.019531,258.554688,258.554688,23.179932,14.082031,27.122183,23.179932,-14.082031,0.1,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,189.836745,49.889038,183.164062,FALSE,0.139,-0.989,-0.041,3700.02002,11360.458008,FALSE
1,1632.505981,8498.453125,2067.516968,2834.520508,0.029297,274.84375,274.843752,26.169434,13.828125,29.598248,26.169434,-13.828125,0.2,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,191.870861,52.505981,184.546875,FALSE,0.124,-0.987,-0.097,3700.022949,11332.973633,FALSE
1,1632.802979,8498.523438,2067.2229,2805.259766,0.029297,291.904297,291.904298,2.969971,0.703125,3.052067,2.969971,0.703125,0.3,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,191.884748,52.802979,184.476562,FALSE,-0.058,-0.996,-0.062,3700.025879,11303.783203,FALSE
1,1632.331055,8498.874023,2067.697998,2774.390625,0.031738,305.185547,305.185549,4.719238,3.505859,5.878968,-4.719238,3.505859,0.4,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,191.418167,52.331055,184.125977,FALSE,-0.153,-0.984,-0.094,3700.029053,11273.264648,FALSE
1,1635.480957,8491.635742,2064.552002,2749.191406,0.039062,324.375,324.375002,31.499023,72.382812,78.939597,31.499023,-72.382812,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,199.244613,55.480957,191.364258,FALSE,-0.132,-0.986,-0.102,3700.032959,11240.827148,FALSE
1,1637.775024,8485.036133,2062.262085,2721.763672,0.041504,340.273438,340.27344,22.940674,65.996094,69.869585,22.940674,-65.996094,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,206.222322,57.775024,197.963867,FALSE,-0.04,-0.992,-0.12,3700.037109,11206.799805,FALSE
1,1640.668945,8473.762695,2059.373047,2697.737305,0.048828,352.998047,352.99805,28.939209,112.734375,116.389506,28.939209,-112.734375,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,217.855389,60.668945,209.237305,FALSE,0.049,-0.99,-0.132,3700.041992,11171.5,FALSE
1,1642.645996,8461.821289,2057.4021,2672.529297,0.061035,371.494141,371.494146,19.770508,119.414062,121.039627,19.770508,-119.414062,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,229.87941,62.645996,221.178711,FALSE,0.296,-0.944,-0.143,3700.048096,11134.350586,FALSE
1,1640.116943,8448.786133,2059.936035,2646.817383,0.048828,387.470703,387.470706,25.290527,130.351562,132.782305,-25.290527,-130.351562,0.0,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,241.806084,60.116943,234.213867,FALSE,0.672,-0.733,-0.105,3700.052979,11095.603516,FALSE
1,1639.194946,8434.476562,2060.866089,2620.635742,0.080566,404.912109,404.912117,9.219971,143.095703,143.392427,-9.219971,-143.095703,0.0,TRUE,6,FALSE,TRUE,FALSE,TRUE,FALSE,1,255.47591,59.194946,248.523438,FALSE,0.887,-0.456,-0.071,3700.061035,11055.112305,FALSE
1,1638.970947,8418.861328,2061.097168,2594.110352,0.070801,421.40625,421.406256,2.23999,156.152344,156.168409,-2.23999,-156.152344,0.0,TRUE,8,FALSE,TRUE,FALSE,TRUE,FALSE,1,270.64148,58.970947,264.138672,FALSE,0.95,-0.295,-0.097,3700.068115,11012.97168,FALSE
