AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1601.937012,8432.326172,2098.062988,3147.579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.300007,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,251.631875,21.937012,250.673828,TRUE,0.178,0.414,-0.892,3700.0,11579.905273,TRUE
1,1601.937012,8432.326172,2098.055908,3147.371094,0.070801,2.080078,2.081283,0.0,0.0,0.0,0.0,0.0,11.400007,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,251.631875,21.937012,250.673828,TRUE,0.162,0.415,-0.895,3699.99292,11579.697266,TRUE
1,1602.582031,8432.505859,2097.414062,3145.75,0.031738,14.414062,14.414097,6.450195,1.796875,6.695803,6.450195,1.796875,11.500008,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,251.509965,22.582031,250.494141,TRUE,0.159,0.431,-0.888,3699.996094,11578.255859,TRUE
1,1603.449951,8432.59668,2096.551025,3142.738281,0.048828,29.208984,29.209025,8.679199,0.908203,8.726588,8.679199,0.908203,11.600008,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,251.498952,23.449951,250.40332,TRUE,0.195,0.403,-0.894,3700.000977,11575.334961,TRUE
1,1603.831055,8432.947266,2096.172852,3137.921875,0.029297,44.658203,44.658213,3.811035,3.505859,5.178324,3.811035,3.505859,11.700008,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,251.185766,23.831055,250.052734,TRUE,0.314,0.17,-0.934,3700.003906,11570.869141,FALSE
1,1604.168945,8433.333008,2095.833008,3131.386719,0.019531,61.494141,61.494144,3.378906,3.857422,5.128032,3.378906,3.857422,11.800009,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,250.834098,24.168945,249.666992,TRUE,0.286,0.101,-0.953,3700.001953,11564.719727,FALSE
1,1601.421997,8432.357422,2098.578003,3124.511719,0.019531,78.505859,78.505862,27.469482,9.755859,29.150459,-27.469482,-9.755859,11.900009,TRUE,6,FALSE,TRUE,FALSE,TRUE,FALSE,1,251.556363,21.421997,250.642578,FALSE,0.253,-0.088,-0.964,3700.0,11556.869141,FALSE
1,1598.620972,8433.055664,2101.380981,3114.289062,0.019531,95.244141,95.244143,28.010254,6.982422,28.86743,-28.010254,6.982422,12.00001,TRUE,8,FALSE,TRUE,FALSE,TRUE,FALSE,1,250.637012,18.620972,249.944336,FALSE,0.244,-0.076,-0.967,3700.001953,11547.344727,FALSE
1,1597.557983,8433.867188,2102.446899,3102.419922,0.029297,110.576172,110.576176,10.629883,8.115234,13.373535,-10.629883,8.115234,12.10001,TRUE,4,FALSE,TRUE,FALSE,TRUE,FALSE,1,249.750758,17.557983,249.132812,FALSE,0.266,-0.144,-0.953,3700.004883,11536.287109,FALSE
1,1596.776001,8433.865234,2103.231079,3089.816406,0.021973,126.054688,126.054689,7.819824,0.019531,7.819849,-7.819824,-0.019531,12.20001,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,249.69895,16.776001,249.134766,FALSE,0.194,-0.209,-0.958,3700.00708,11523.681641,FALSE
1,1596.878052,8433.764648,2103.130005,3075.65332,0.009766,142.636719,142.636719,1.020508,1.005859,1.432895,1.020508,-1.005859,12.300011,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.806183,16.878052,249.235352,FALSE,0.144,-0.186,-0.972,3700.008057,11509.417969,FALSE
1,1596.855957,8433.628906,2103.1521,3059.794922,0.0,159.941406,159.941406,0.220947,1.357422,1.375286,-0.220947,-1.357422,12.400011,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.940124,16.855957,249.371094,FALSE,0.13,-0.291,-0.948,3700.008057,11493.423828,FALSE
1,1596.630981,8433.575195,2103.378052,3042.28125,0.009766,175.673828,175.673828,2.249756,0.537109,2.312982,-2.249756,-0.537109,12.500011,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.978645,16.630981,249.424805,FALSE,0.059,-0.295,-0.954,3700.009033,11475.856445,FALSE
1,1596.657959,8433.506836,2103.353027,3023.126953,0.019531,192.226562,192.226563,0.269775,0.683594,0.734901,0.269775,-0.683594,12.600012,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,250.048648,16.657959,249.493164,FALSE,0.148,-0.402,-0.903,3700.010986,11456.633789,FALSE
1,1596.753052,8433.484375,2103.259888,3002.375,0.019531,207.744141,207.744142,0.950928,0.224609,0.977094,0.950928,-0.224609,12.700012,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,250.077412,16.753052,249.515625,FALSE,0.186,-0.408,-0.894,3700.012939,11435.859375,FALSE
1,1596.671021,8433.583984,2103.343872,2979.862305,0.019531,224.130859,224.13086,0.820312,0.996094,1.290393,-0.820312,0.996094,12.800013,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.972542,16.671021,249.416016,FALSE,0.196,-0.45,-0.871,3700.014893,11413.446289,FALSE
1,1596.512939,8434.188477,2103.50415,2955.255859,0.021973,240.019531,240.019532,1.580811,6.044922,6.248203,-1.580811,6.044922,12.900013,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.358881,16.512939,248.811523,FALSE,0.216,-0.545,-0.81,3700.01709,11389.444336,FALSE
1,1596.512939,8434.188477,2103.50708,2929.68457,0.029297,255.712891,255.712892,0.0,0.0,0.0,0.0,0.0,13.000013,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.358881,16.512939,248.811523,FALSE,0.244,-0.587,-0.772,3700.02002,11363.873047,FALSE
1,1597.43396,8433.767578,2102.588013,2902.975586,0.019531,271.298828,271.298829,9.210205,4.208984,10.126373,9.210205,-4.208984,13.100014,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,249.841436,17.43396,249.232422,FALSE,0.41,-0.799,-0.439,3700.021973,11336.743164,FALSE
1,1607.93396,8428.691406,2092.090942,2879.167969,0.029297,288.837891,288.837892,105.0,50.761719,116.62655,105.0,-50.761719,0.0,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,255.838166,27.93396,254.308594,FALSE,0.489,-0.872,-0.027,3700.024902,11307.859375,FALSE
1,1615.901001,8424.237305,2084.127075,2853.09375,0.031738,305.283203,305.283205,79.67041,44.541016,91.275826,79.67041,-44.541016,0.0,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,261.241295,35.901001,258.762695,FALSE,0.479,-0.87,-0.113,3700.028076,11277.331055,FALSE
1,1617.277954,8423.694336,2082.754028,2821.714844,0.039062,319.21875,319.218752,13.769531,5.429688,14.801402,13.769531,-5.429688,0.1,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,261.971512,37.277954,259.305664,FALSE,0.475,-0.869,-0.133,3700.031982,11245.40918,FALSE
1,1618.792969,8426.600586,2081.24292,2785.145508,0.039062,336.630859,336.630862,15.150146,29.0625,32.774317,15.150146,29.0625,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,259.317477,38.792969,256.399414,FALSE,0.428,-0.886,-0.176,3700.035889,11211.746094,FALSE
1,1619.546021,8425.728516,2080.494995,2750.623047,0.05127,353.945312,353.945316,7.530518,8.720703,11.522125,7.530518,-8.720703,0.1,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,260.293112,39.546021,257.271484,FALSE,0.03,-0.994,-0.101,3700.041016,11176.351562,FALSE
1,1622.937988,8417.494141,2077.109131,2722.004883,0.061035,368.525391,368.525396,33.919678,82.34375,89.056374,33.919678,-82.34375,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,268.955446,42.937988,265.505859,FALSE,-0.133,-0.987,-0.093,3700.047119,11139.499023,FALSE
1,1625.060059,8418.097656,2074.991943,2682.931641,0.048828,384.697266,384.697269,21.220703,6.035156,22.062215,21.220703,6.035156,0.1,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,268.707388,45.060059,264.902344,FALSE,-0.065,-0.994,-0.086,3700.052002,11101.029297,FALSE
1,1624.949951,8421.257812,2075.109131,2639.606445,0.070801,401.650391,401.650397,1.101074,31.601562,31.620739,-1.101074,31.601562,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,265.573852,44.949951,261.742188,FALSE,-0.003,-0.998,-0.062,3700.059082,11060.864258,FALSE
1,1626.137939,8413.695312,2073.928955,2605.404297,0.078125,417.646484,417.646492,11.879883,75.625,76.552415,11.879883,-75.625,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,273.228337,46.137939,269.304688,FALSE,0.119,-0.991,-0.062,3700.066895,11019.099609,FALSE
1,1634.119995,8391.78418,2065.954956,2583.668945,0.080566,436.464844,436.464851,79.820557,219.111328,233.197546,79.820557,-219.111328,0.0,TRUE,2,FALSE,FALSE,TRUE,TRUE,FALSE,1,296.202005,54.119995,291.21582,FALSE,0.444,-0.889,-0.116,3700.074951,10975.453125,FALSE
1,1641.834961,8370.055664,2058.249023,2559.973633,0.090332,454.238281,454.23829,77.149658,217.285156,230.57517,77.149658,-217.285156,0.0,TRUE,6,FALSE,TRUE,FALSE,TRUE,FALSE,1,318.994859,61.834961,312.944336,FALSE,0.871,-0.423,-0.25,3700.083984,10930.029297,FALSE
1,1649.027954,8344.655273,2051.06604,2537.976562,0.100098,473.974609,473.97462,71.929932,254.003906,263.992234,71.929932,-254.003906,0.0,TRUE,8,FALSE,TRUE,FALSE,TRUE,FALSE,1,345.314368,69.027954,338.344727,FALSE,0.989,-0.111,-0.096,3700.093994,10882.631836,FALSE
1,1655.671021,8318.612305,2044.432983,2514.564453,0.100098,494.550781,494.550791,66.430664,260.429688,268.768777,66.430664,-260.429688,0.0,TRUE,8,FALSE,TRUE,FALSE,TRUE,FALSE,1,372.161922,75.671021,364.387695,FALSE,0.968,-0.212,-0.13,3700.104004,10833.176758,FALSE
1,1660.302002,8298.814453,2039.813965,2482.970703,0.119629,513.916016,513.91603,46.309814,197.978516,203.322629,46.309814,-197.978516,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,392.488148,80.302002,384.185547,FALSE,0.98,0.122,-0.158,3700.115967,10781.785156,FALSE
