AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1777.832031,8460.783203,1922.167969,3119.12207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.500023,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.139,0.431,-0.892,3700.0,11579.905273,TRUE
1,1777.832031,8460.783203,1922.160889,3118.916016,0.070801,2.060547,2.061763,0.0,0.0,0.0,0.0,0.0,15.600023,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.14,0.43,-0.892,3699.99292,11579.699219,TRUE
1,1777.832031,8460.783203,1922.163086,3117.478516,0.021973,14.375,14.375017,0.0,0.0,0.0,0.0,0.0,15.700024,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.16,0.454,-0.877,3699.995117,11578.261719,TRUE
1,1777.832031,8460.783203,1922.168945,3114.558594,0.058594,29.199219,29.199278,0.0,0.0,0.0,0.0,0.0,15.800024,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.252,0.467,-0.847,3700.000977,11575.341797,FALSE
1,1777.832031,8460.783203,1922.170898,3110.105469,0.019531,44.53125,44.531254,0.0,0.0,0.0,0.0,0.0,15.900024,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.351,0.482,-0.803,3700.00293,11570.888672,FALSE
1,1777.832031,8460.783203,1922.169922,3103.988281,0.009766,61.171875,61.171876,0.0,0.0,0.0,0.0,0.0,16.000025,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.398,0.643,-0.654,3700.001953,11564.771484,FALSE
1,1777.832031,8460.783203,1922.167969,3096.139648,0.019531,78.486328,78.486331,0.0,0.0,0.0,0.0,0.0,16.100025,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.382,0.724,-0.574,3700.0,11556.922852,FALSE
1,1777.832031,8460.783203,1922.168945,3086.640625,0.009766,94.990234,94.990235,0.0,0.0,0.0,0.0,0.0,16.200026,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.604,0.547,-0.579,3700.000977,11547.423828,FALSE
1,1777.832031,8460.783203,1922.171875,3075.601562,0.029297,110.390625,110.390629,0.0,0.0,0.0,0.0,0.0,16.300026,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.566,0.627,-0.536,3700.003906,11536.384766,FALSE
1,1777.832031,8460.783203,1922.174072,3062.988281,0.021973,126.132812,126.132814,0.0,0.0,0.0,0.0,0.0,16.400026,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,297.51944,197.832031,222.216797,TRUE,0.604,0.62,-0.501,3700.006104,11523.771484,FALSE
