AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1619.357056,8479.443359,2080.642944,3100.461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999995,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,1,207.326515,39.357056,203.556641,FALSE,-0.31,0.074,-0.948,3700.0,11579.905273,TRUE
1,1619.357056,8479.443359,2080.635864,3100.25293,0.070801,2.089844,2.091043,0.0,0.0,0.0,0.0,0.0,8.099995,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,1,207.326515,39.357056,203.556641,FALSE,-0.257,0.129,-0.957,3699.99292,11579.696289,TRUE
1,1619.357056,8479.443359,2080.639038,3098.808594,0.031738,14.443359,14.443394,0.0,0.0,0.0,0.0,0.0,8.199995,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,1,207.326515,39.357056,203.556641,FALSE,-0.22,0.171,-0.96,3699.996094,11578.251953,TRUE
1,1619.357056,8479.443359,2080.643921,3095.873047,0.048828,29.355469,29.355509,0.0,0.0,0.0,0.0,0.0,8.299995,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,207.326515,39.357056,203.556641,FALSE,-0.222,0.245,-0.944,3700.000977,11575.316406,TRUE
1,1619.357056,8479.443359,2080.645874,3091.450195,0.019531,44.228516,44.22852,0.0,0.0,0.0,0.0,0.0,8.399996,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,207.326515,39.357056,203.556641,FALSE,-0.06,0.387,-0.92,3700.00293,11570.893555,TRUE
1,1619.128052,8480.047852,2080.873901,3084.68457,0.009766,61.611328,61.611329,2.290039,6.044922,6.46416,-2.290039,6.044922,8.499996,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,206.689572,39.128052,202.952148,TRUE,0.414,0.339,-0.845,3700.001953,11564.732422,FALSE
1,1614.636963,8487.276367,2085.363037,3069.577148,0.019531,78.789062,78.789065,44.910889,72.285156,85.100715,-44.910889,72.285156,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,198.764835,34.636963,195.723633,TRUE,0.74,0.227,-0.633,3700.0,11556.853516,FALSE
1,1612.983032,8491.078125,2087.018921,3056.425781,0.019531,93.496094,93.496096,16.539307,38.017578,41.459437,-16.539307,38.017578,0.0,TRUE,6,FALSE,TRUE,FALSE,TRUE,FALSE,1,194.735427,32.983032,191.921875,FALSE,0.897,-0.322,-0.303,3700.001953,11547.503906,FALSE
1,1612.772949,8491.794922,2087.230957,3044.714844,0.019531,109.941406,109.941408,2.10083,7.167969,7.469489,-2.10083,7.167969,0.1,TRUE,4,FALSE,TRUE,FALSE,TRUE,FALSE,1,193.993423,32.772949,191.205078,FALSE,0.799,-0.571,-0.187,3700.003906,11536.509766,FALSE
1,1609.838989,8493.588867,2090.168091,3030.383789,0.031738,125.371094,125.371098,29.3396,17.939453,34.389476,-29.3396,17.939453,0.0,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,1,191.74708,29.838989,189.411133,FALSE,0.621,-0.759,-0.195,3700.00708,11523.972656,FALSE
