AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1540.822021,8573.681641,2159.177979,3006.223633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,TRUE,0.253,0.772,-0.583,3700.0,11579.905273,TRUE
1,1540.822021,8573.681641,2159.170898,3006.013672,0.070801,2.099609,2.100803,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,TRUE,0.236,0.768,-0.595,3699.99292,11579.695312,TRUE
1,1540.822021,8573.681641,2159.174072,3004.561523,0.031738,14.521484,14.521519,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,TRUE,0.207,0.764,-0.611,3699.996094,11578.243164,TRUE
1,1540.822021,8573.681641,2159.178955,3001.641602,0.048828,29.199219,29.19926,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,TRUE,0.163,0.744,-0.648,3700.000977,11575.323242,TRUE
1,1540.822021,8573.681641,2159.180908,2997.175781,0.019531,44.658203,44.658207,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,TRUE,0.09,0.715,-0.694,3700.00293,11570.857422,TRUE
1,1540.822021,8573.681641,2159.179932,2991.010742,0.009766,61.650391,61.650391,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,TRUE,-0.029,0.701,-0.713,3700.001953,11564.692383,TRUE
1,1540.822021,8573.681641,2159.177979,2983.176758,0.019531,78.339844,78.339846,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.164,0.671,-0.723,3700.0,11556.858398,TRUE
1,1540.822021,8573.681641,2159.179932,2973.666992,0.019531,95.097656,95.097658,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.291,0.633,-0.717,3700.001953,11547.348633,TRUE
1,1540.822021,8573.681641,2159.182861,2962.633789,0.029297,110.332031,110.332035,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.407,0.572,-0.712,3700.004883,11536.31543,TRUE
1,1540.822021,8573.681641,2159.185059,2949.993164,0.021973,126.40625,126.406252,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.509,0.461,-0.727,3700.00708,11523.674805,TRUE
1,1540.822021,8573.681641,2159.186035,2935.734375,0.009766,142.587891,142.587891,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.596,0.309,-0.741,3700.008057,11509.416016,TRUE
1,1540.822021,8573.681641,2159.186035,2919.727539,0.0,160.068359,160.068359,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.633,0.145,-0.761,3700.008057,11493.40918,TRUE
1,1540.822021,8573.681641,2159.187012,2902.125,0.009766,176.025391,176.025391,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.635,-0.032,-0.772,3700.009033,11475.806641,FALSE
1,1540.822021,8573.681641,2159.188965,2882.941406,0.019531,191.835938,191.835938,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.596,-0.176,-0.784,3700.010986,11456.623047,FALSE
1,1540.822021,8573.681641,2159.190918,2862.180664,0.019531,207.607422,207.607423,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,1,116.126731,39.177979,109.318359,FALSE,-0.557,-0.297,-0.776,3700.012939,11435.862305,FALSE
1,1541.041016,8573.510742,2158.973877,2839.941406,0.019531,224.101562,224.101563,2.189941,1.708984,2.777854,2.189941,-1.708984,0.0,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,1,116.214027,38.958984,109.489258,FALSE,-0.534,-0.419,-0.735,3700.014893,11413.452148,FALSE
1,1542.551025,8572.799805,2157.466064,2816.597656,0.021973,240.546875,240.546876,15.100098,7.109375,16.690002,15.100098,-7.109375,0.0,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.38947,37.448975,110.200195,FALSE,-0.496,-0.471,-0.73,3700.01709,11389.397461,FALSE
1,1542.999023,8572.666992,2157.020996,2791.274414,0.029297,254.560547,254.560549,4.47998,1.328125,4.672702,4.47998,-1.328125,0.0,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,1,116.372011,37.000977,110.333008,FALSE,-0.494,-0.541,-0.681,3700.02002,11363.941406,FALSE
1,1543.373047,8572.549805,2156.648926,2764.194336,0.019531,271.972656,271.972657,3.740234,1.171875,3.919521,3.740234,-1.171875,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,116.364854,36.626953,110.450195,FALSE,-0.48,-0.634,-0.606,3700.021973,11336.744141,FALSE
1,1543.352051,8572.603516,2156.672852,2735.291016,0.029297,288.496094,288.496095,0.209961,0.537109,0.576689,-0.209961,0.537109,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,116.320488,36.647949,110.396484,FALSE,-0.476,-0.678,-0.56,3700.024902,11307.894531,FALSE
1,1543.281006,8574.817383,2156.74707,2702.553711,0.031738,305.234375,305.234377,0.710449,22.138672,22.150068,-0.710449,22.138672,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,114.244314,36.718994,108.182617,FALSE,-0.45,-0.72,-0.528,3700.028076,11277.371094,FALSE
1,1543.266968,8575.057617,2156.765015,2670.307617,0.039062,320.058594,320.058596,0.140381,2.402344,2.406442,-0.140381,2.402344,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,114.021374,36.733032,107.942383,FALSE,-0.389,-0.775,-0.499,3700.031982,11245.365234,FALSE
1,1543.259033,8575.092773,2156.776855,2636.485352,0.039062,337.871094,337.871096,0.079346,0.351562,0.360405,-0.079346,0.351562,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,113.99065,36.740967,107.907227,FALSE,-0.282,-0.818,-0.502,3700.035889,11211.578125,FALSE
1,1543.259033,8575.092773,2156.781982,2601.126953,0.05127,353.583984,353.583988,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,113.99065,36.740967,107.907227,FALSE,-0.148,-0.853,-0.5,3700.041016,11176.219727,FALSE
1,1543.259033,8575.092773,2156.786865,2564.245117,0.048828,368.818359,368.818363,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,113.99065,36.740967,107.907227,FALSE,0.037,-0.861,-0.507,3700.045898,11139.337891,FALSE
1,1543.259033,8575.092773,2156.792969,2525.907227,0.061035,383.378906,383.378911,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,113.99065,36.740967,107.907227,FALSE,0.189,-0.85,-0.492,3700.052002,11101.0,FALSE
1,1543.189941,8575.091797,2156.869141,2485.727539,0.070801,401.806641,401.806647,0.690918,0.009766,0.690987,-0.690918,-0.009766,0.0,TRUE,2,FALSE,FALSE,TRUE,FALSE,FALSE,1,114.013862,36.810059,107.908203,FALSE,0.295,-0.845,-0.445,3700.059082,11060.819336,FALSE
