AGV_name, User_X, User_Y, AGV_distance_X, AGV_distance_Y, AGV_speed_X,AGV_speed_Y, AGV_speed, User_speed_X, User_speed_Y,User_speed, User_velocity_X, User_velocity_Y, Wait_time,intent_to_cross, Gazing_station, possible_interaction,facing_along_sidewalk, facing_to_road, On_sidewalks, On_road,closest_station, distance_to_closest_station,distance_to_closest_station_X, distance_to_closest_station_Y,looking_at_AGV, GazeDirection_X, GazeDirection_Y,GazeDirection_Z, AGV_X, AGV_Y, looking_at_closest_station
1,1594.677979,8393.710938,2105.322021,3186.194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.400007,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,289.66119,14.677979,289.289062,TRUE,0.23,0.369,-0.9,3700.0,11579.905273,TRUE
1,1595.089966,8404.045898,2104.902954,3175.652344,0.070801,2.070312,2.071523,4.119873,103.349609,103.431693,4.119873,103.349609,0.0,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,279.361948,15.089966,278.954102,TRUE,0.207,0.303,-0.93,3699.99292,11579.698242,TRUE
1,1595.185059,8405.319336,2104.811035,3172.944336,0.031738,14.345703,14.345738,0.950928,12.734375,12.76983,0.950928,12.734375,0.1,TRUE,1,FALSE,FALSE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.204,0.232,-0.951,3699.996094,11578.263672,TRUE
1,1595.185059,8405.319336,2104.815918,3170.024414,0.048828,29.199219,29.19926,0.0,0.0,0.0,0.0,0.0,0.2,TRUE,3,FALSE,FALSE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.195,0.165,-0.967,3700.000977,11575.34375,FALSE
1,1595.185059,8405.319336,2104.817871,3165.558594,0.019531,44.658203,44.658207,0.0,0.0,0.0,0.0,0.0,0.3,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.196,0.152,-0.969,3700.00293,11570.87793,FALSE
1,1595.185059,8405.319336,2104.816895,3159.424805,0.009766,61.337891,61.337891,0.0,0.0,0.0,0.0,0.0,0.4,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.198,0.143,-0.97,3700.001953,11564.744141,FALSE
1,1595.185059,8405.319336,2104.814941,3151.580078,0.019531,78.447266,78.447268,0.0,0.0,0.0,0.0,0.0,0.5,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,FALSE,0.326,0.067,-0.943,3700.0,11556.899414,FALSE
1,1595.185059,8405.319336,2104.816895,3142.098633,0.019531,94.814453,94.814455,0.0,0.0,0.0,0.0,0.0,0.6,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.305,0.092,-0.948,3700.001953,11547.417969,FALSE
1,1595.185059,8405.319336,2104.819824,3131.041992,0.029297,110.566406,110.56641,0.0,0.0,0.0,0.0,0.0,0.7,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.318,0.097,-0.943,3700.004883,11536.361328,FALSE
1,1595.185059,8405.319336,2104.822021,3118.244141,0.021973,127.978516,127.978518,0.0,0.0,0.0,0.0,0.0,0.8,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.095554,15.185059,277.680664,TRUE,0.295,0.141,-0.945,3700.00708,11523.563477,FALSE
1,1595.30896,8405.417969,2104.699097,3104.097656,0.009766,140.478516,140.478516,1.239014,0.986328,1.583666,1.239014,0.986328,0.9,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,278.003864,15.30896,277.582031,FALSE,0.421,0.061,-0.905,3700.008057,11509.515625,FALSE
1,1595.707031,8405.552734,2104.301025,3088.130859,0.0,158.320312,158.320312,3.980713,1.347656,4.202648,3.980713,1.347656,1.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,277.891518,15.707031,277.447266,FALSE,0.576,0.099,-0.811,3700.008057,11493.683594,FALSE
1,1595.248047,8404.193359,2104.760986,3071.811523,0.009766,176.787109,176.78711,4.589844,13.59375,14.347707,-4.589844,-13.59375,1.1,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,279.22329,15.248047,278.806641,FALSE,0.592,0.088,-0.801,3700.009033,11476.004883,FALSE
1,1588.748047,8405.941406,2111.262939,3050.917969,0.019531,191.455078,191.455079,65.0,17.480469,67.309485,-65.0,17.480469,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,277.196668,8.748047,277.058594,FALSE,0.583,0.132,-0.802,3700.010986,11456.859375,FALSE
1,1585.95105,8407.360352,2114.06189,3028.670898,0.019531,208.28125,208.281251,27.969971,14.189453,31.363352,-27.969971,14.189453,0.0,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,275.703882,5.95105,275.639648,FALSE,0.577,0.15,-0.803,3700.012939,11436.03125,FALSE
1,1585.55896,8407.707031,2114.457153,3006.042969,0.031738,222.8125,222.812502,3.920898,3.466797,5.233749,-3.920898,3.466797,0.1,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,275.349089,5.55896,275.292969,TRUE,0.571,0.156,-0.806,3700.016113,11413.75,FALSE
1,1585.069946,8408.601562,2114.94812,2981.118164,0.019531,240.302734,240.302735,4.890137,8.945312,10.194707,-4.890137,8.945312,0.2,TRUE,3,FALSE,TRUE,FALSE,TRUE,FALSE,1,274.445271,5.069946,274.398438,FALSE,0.591,0.091,-0.801,3700.018066,11389.719727,FALSE
1,1584.620972,8409.413086,2115.399048,2954.650391,0.019531,256.5625,256.562501,4.489746,8.115234,9.274419,-4.489746,8.115234,0.3,TRUE,4,FALSE,TRUE,FALSE,TRUE,FALSE,1,273.625936,4.620972,273.586914,FALSE,0.705,-0.387,-0.593,3700.02002,11364.063477,FALSE
1,1584.620972,8409.413086,2115.401001,2927.433594,0.019531,272.167969,272.167969,0.0,0.0,0.0,0.0,0.0,0.4,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,273.625936,4.620972,273.586914,FALSE,0.654,-0.565,-0.504,3700.021973,11336.84668,FALSE
1,1584.620972,8409.413086,2115.403931,2898.626953,0.029297,288.066406,288.066408,0.0,0.0,0.0,0.0,0.0,0.5,TRUE,4,FALSE,FALSE,FALSE,TRUE,FALSE,1,273.625936,4.620972,273.586914,FALSE,0.582,-0.657,-0.48,3700.024902,11308.040039,FALSE
