User_X,User_Y,AGV_distance_X,AGV_distance_Y,AGV_speed_X,AGV_speed_Y,AGV_speed,User_speed_X,User_speed_Y,User_speed,User_velocity_X,User_velocity_Y,Wait_time,intent_to_cross,Gazing_station,possible_interaction,facing_along_sidewalk,facing_to_road,On_sidewalks,On_road,closest_station,distance_to_closest_station,distance_to_closest_station_X,distance_to_closest_station_Y,looking_at_AGV,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,looking_at_closest_station
7568.257,8571.038,19.23073,19.02611,6.5184,0.0014,6.51840015,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,128.835785,63.743,111.962,FALSE,0.108,-0.928,-0.357,9491.33,6668.427,TRUE
7568.227,8571.028,18.57233,19.02622,6.7088,0.0021,6.708800329,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,128.8593199,63.773,111.972,FALSE,0.094,-0.928,-0.36,9425.46,6668.406,TRUE
7568.227,8571.028,17.92013,19.02643,6.6367,0.0021,6.636700332,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,128.8593199,63.773,111.972,FALSE,0.092,-0.931,-0.354,9360.24,6668.385,TRUE
7568.227,8571.028,17.25844,19.02663,6.5765,0.0021,6.576500335,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,128.8593199,63.773,111.972,FALSE,0.086,-0.936,-0.342,9294.071,6668.365,TRUE
7568.227,8571.028,16.60861,19.02684,6.5618,0.0021,6.561800336,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,128.8593199,63.773,111.972,FALSE,0.068,-0.935,-0.348,9229.088,6668.344,TRUE
7568.227,8571.028,15.95186,19.02704,6.4267,0.0014,6.426700152,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,128.8593199,63.773,111.972,FALSE,0.052,-0.928,-0.369,9163.413,6668.324,TRUE
7568.207,8570.565,15.29531,19.02262,6.5282,0.0021,6.528200338,0.007,0.1057,0.105931534,-0.007,-0.1057,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,129.2717141,63.793,112.435,FALSE,0.057,-0.925,-0.375,9097.738,6668.303,TRUE
7567.723,8567.105,14.64334,18.98823,6.5548,0.0021,6.554800336,0.0833,0.5327,0.539173608,-0.0833,-0.5327,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,132.5261625,64.277,115.895,FALSE,0.076,-0.93,-0.358,9032.057,6668.282,TRUE
7566.381,8559.905,14.00289,18.91643,6.7102,0.0021,6.710200329,0.1043,0.5971,0.60614099,-0.1043,-0.5971,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,139.4927675,65.619,123.095,FALSE,0.072,-0.924,-0.374,8966.67,6668.262,TRUE
7565.909,8555.714,13.35141,18.87473,6.6451,0.0021,6.645100332,0.0119,0.1547,0.155157017,-0.0119,-0.1547,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,143.4215677,66.091,127.286,FALSE,0.068,-0.912,-0.405,8901.05,6668.241,TRUE
7565.876,8555.415,12.69853,18.87194,6.4736,0.0021,6.473600341,0,0,0,0,0,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,143.7021767,66.124,127.585,FALSE,0.052,-0.908,-0.415,8835.729,6668.221,TRUE
7565.667,8554.077,12.04591,18.85877,6.412,0.0021,6.412000344,0.0406,0.2926,0.295403318,-0.0406,-0.2926,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,144.9869195,66.333,128.923,FALSE,0.017,-0.919,-0.394,8770.258,6668.2,TRUE
7565.473,8551.655,11.39125,18.83476,6.6423,0.0021,6.642300332,0.0273,0.371,0.372003078,-0.0273,-0.371,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,147.232302,66.527,131.345,FALSE,-0.031,-0.918,-0.395,8704.598,6668.179,TRUE
7565.059,8546.381,10.73731,18.78223,6.4925,0.0021,6.49250034,0.0532,0.5831,0.585521861,-0.0532,-0.5831,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,152.1375977,66.941,136.619,FALSE,-0.089,-0.902,-0.423,8638.79,6668.158,TRUE
7563.627,8533.753,10.09926,18.65617,6.5037,0.0021,6.503700339,0.1932,1.5344,1.546515309,-0.1932,-1.5344,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,164.1631327,68.373,149.247,FALSE,-0.119,-0.892,-0.435,8573.553,6668.136,TRUE
7561.38,8518.309,9.46002,18.50194,6.6535,0.0021,6.653500331,0.2625,1.6065,1.62780481,-0.2625,-1.6065,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,179.1934984,70.62,164.691,FALSE,-0.124,-0.89,-0.438,8507.382,6668.115,TRUE
7558.079,8501.211,8.83785,18.33118,6.8418,0.0021,6.841800322,0.3829,1.8165,1.856417157,-0.3829,-1.8165,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,196.2436108,73.921,181.789,FALSE,-0.13,-0.898,-0.421,8441.864,6668.093,TRUE
7553.675,8482.097,8.23351,18.14025,6.321,0.0021,6.321000349,0.4935,2.0412,2.10000945,-0.4935,-2.0412,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,215.6312154,78.325,200.903,FALSE,-0.12,-0.9,-0.419,8377.026,6668.072,TRUE
7548.978,8463.429,7.62388,17.95379,6.776,0.0021,6.776000325,0.3563,1.2796,1.328279282,-0.3563,-1.2796,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,234.742575,83.022,219.571,FALSE,-0.091,-0.888,-0.451,8311.366,6668.05,TRUE
7544.78,8450.897,7.00933,17.82868,6.671,0.0021,6.671000331,0.4641,1.3713,1.447705944,-0.4641,-1.3713,0,FALSE,6,FALSE,FALSE,TRUE,FALSE,FALSE,5,247.9498558,87.22,232.103,FALSE,-0.045,-0.866,-0.498,8245.713,6668.029,FALSE
7539.888,8434.488,6.40349,17.66481,6.4239,0.0021,6.423900343,0.5159,2.0076,2.07282671,-0.5159,-2.0076,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,265.0336482,92.112,248.512,FALSE,-0.007,-0.854,-0.521,8180.237,6668.007,FALSE
7538.008,8419.957,5.76681,17.51972,6.5562,0.0028,6.556200598,0.1281,1.7486,1.753285935,-0.1281,-1.7486,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,279.3315519,93.992,263.043,FALSE,0.007,-0.837,-0.547,8114.689,6667.985,FALSE
7537.147,8401.276,5.12312,17.33312,6.6213,0.0021,6.621300333,0.0546,1.8977,1.898485304,-0.0546,-1.8977,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,297.2633576,94.853,281.724,FALSE,0.001,-0.844,-0.537,8049.459,6667.964,FALSE
7537.173,8384.013,4.46726,17.16071,6.5226,0.0021,6.522600338,0.1001,1.3776,1.381231975,0.1001,-1.3776,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,313.6644483,94.827,298.987,FALSE,-0.025,-0.843,-0.537,7983.899,6667.942,FALSE
7536.83,8367.257,3.81092,16.99336,6.4421,0.0021,6.442100342,0.1666,1.8186,1.82621508,-0.1666,-1.8186,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,329.7741211,95.17,315.743,FALSE,-0.049,-0.825,-0.563,7917.922,6667.921,FALSE
7534.404,8352.247,3.18149,16.84348,6.4239,0.0021,6.423900343,0.3269,1.3419,1.381144171,-0.3269,-1.3419,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,344.8514553,97.596,330.753,FALSE,-0.042,-0.838,-0.544,7852.553,6667.899,FALSE
7531.886,8335.717,2.54929,16.6784,6.4799,0.0021,6.47990034,0.1491,1.7031,1.709614114,-0.1491,-1.7031,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,361.4253659,100.114,347.283,FALSE,-0.044,-0.847,-0.53,7786.815,6667.877,FALSE
7530.327,8313.302,1.91034,16.45446,6.5968,0.0021,6.596800334,0.1617,2.4871,2.492350958,-0.1617,-2.4871,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,383.4240605,101.673,369.698,FALSE,-0.044,-0.832,-0.552,7721.361,6667.856,FALSE
7529.131,8288.4,1.27185,16.20566,6.4757,0.0021,6.475700341,0.0609,2.2757,2.276514727,-0.0609,-2.2757,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,407.7881695,102.869,394.6,FALSE,-0.04,-0.805,-0.592,7656.316,6667.834,FALSE
7529.25,8266.275,0.61502,15.98462,6.5023,0.0021,6.502300339,0.0609,2.0398,2.040708909,0.0609,-2.0398,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,429.2054148,102.75,416.725,FALSE,-0.025,-0.792,-0.609,7590.752,6667.813,FALSE
7530.473,8246.373,0.04933,15.78582,6.58,0.0021,6.580000335,0.1694,1.9677,1.974978392,0.1694,-1.9677,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,448.2754386,101.527,436.627,FALSE,-0.013,-0.811,-0.585,7525.54,6667.791,FALSE
7533.143,8224.004,0.72797,15.56234,6.3462,0.0021,6.346200347,0.3192,2.303,2.325015621,0.3192,-2.303,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,469.5210692,98.857,458.996,FALSE,-0.019,-0.829,-0.559,7460.346,6667.77,FALSE
7536.864,8199.89,1.42418,15.32142,6.5478,0.0021,6.547800337,0.4214,2.6082,2.642022937,0.4214,-2.6082,0,FALSE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,492.388191,95.136,483.11,FALSE,-0.039,-0.847,-0.531,7394.446,6667.748,FALSE
7539.684,8184.07,2.10565,15.16343,6.4323,0.0021,6.432300343,0.2079,1.0115,1.032644498,0.2079,-1.0115,0,TRUE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,507.3986488,92.316,498.93,FALSE,-0.059,-0.879,-0.472,7329.119,6667.727,TRUE
7540.797,8171.261,2.77252,15.03556,6.2545,0.0021,6.254500353,0.0357,1.3818,1.382261093,-0.0357,-1.3818,0,TRUE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,519.8026465,91.203,511.739,FALSE,-0.064,-0.889,-0.454,7263.545,6667.705,TRUE
7538.998,8158.281,3.40851,14.90598,6.6633,0.0021,6.663300331,0.1729,1.351,1.362018873,-0.1729,-1.351,0,TRUE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,532.8971767,93.002,524.719,FALSE,-0.058,-0.893,-0.446,7198.147,6667.683,TRUE
7537.995,8144.086,4.0517,14.76424,6.3987,0.0021,6.398700345,0.1246,0.9765,0.984417295,-0.1246,-0.9765,0,TRUE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,547.0514047,94.005,538.914,FALSE,-0.064,-0.897,-0.437,7132.825,6667.662,TRUE
7536.75,8132.727,4.69561,14.65087,6.37,0.0021,6.370000346,0.0735,1.2005,1.202747895,-0.0735,-1.2005,0,TRUE,6,FALSE,FALSE,TRUE,TRUE,FALSE,5,558.4558506,95.25,550.273,FALSE,-0.056,-0.9,-0.432,7067.189,6667.64,TRUE
7536.246,8118.038,5.34001,14.50419,6.5863,0.0021,6.586300335,0.0343,1.5897,1.590069992,-0.0343,-1.5897,0,TRUE,6,FALSE,FALSE,TRUE,TRUE,TRUE,5,573.0191009,95.754,564.962,FALSE,-0.052,-0.896,-0.44,7002.245,6667.619,TRUE
7536.273,8098.922,6.00335,14.31325,6.8572,0.0021,6.857200322,0.0371,2.3317,2.331995133,0.0371,-2.3317,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,591.8705674,95.727,584.078,FALSE,-0.058,-0.904,-0.424,6935.938,6667.597,TRUE
7537.306,8070.663,6.66482,14.03088,6.5849,0.0021,6.584900335,0.1519,3.066,3.069760513,0.1519,-3.066,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,619.6156512,94.694,612.337,FALSE,-0.066,-0.914,-0.4,6870.824,6667.575,TRUE
7539.222,8039.193,7.34129,13.71639,6.559,0.0021,6.559000336,0.2135,3.2221,3.229165629,0.2135,-3.2221,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,650.4576931,92.778,643.807,FALSE,-0.091,-0.916,-0.392,6805.093,6667.554,TRUE
7541.35,8006.534,8.01825,13.39002,6.6584,0.0021,6.658400331,0.1974,3.1941,3.200193989,0.1974,-3.1941,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,682.512763,90.65,676.466,FALSE,-0.126,-0.91,-0.395,6739.525,6667.532,TRUE
7542.347,7988.657,8.67975,13.21146,6.517,0.0021,6.517000338,0.0924,1.3804,1.383489039,-0.0924,-1.3804,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,700.1070361,89.653,694.343,FALSE,-0.15,-0.904,-0.401,6674.372,6667.511,TRUE
7540.638,7967.312,9.31733,12.99823,6.4512,0.0021,6.451200342,0.2191,2.3093,2.319670515,-0.2191,-2.3093,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,721.4958963,91.362,715.688,FALSE,-0.153,-0.9,-0.409,6608.905,6667.489,TRUE
7537.747,7944.213,9.94131,12.76746,6.4225,0.0021,6.422500343,0.3409,2.3415,2.366185762,-0.3409,-2.3415,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,744.7750394,94.253,738.787,FALSE,-0.146,-0.901,-0.408,6543.616,6667.467,TRUE
7533.648,7921.152,10.55582,12.53706,6.3735,0.0021,6.373500346,0.4928,2.4248,2.474369997,-0.4928,-2.4248,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,768.1702227,98.352,761.848,FALSE,-0.127,-0.909,-0.397,6478.066,6667.446,TRUE
7530.055,7902.832,11.17262,12.35408,6.6647,0.0021,6.664700331,0.3206,1.694,1.724070869,-0.3206,-1.694,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,786.8004139,101.945,780.168,FALSE,-0.113,-0.899,-0.422,6412.793,6667.424,TRUE
7526.909,7885.071,11.80198,12.17669,6.4512,0.0021,6.451200342,0.294,1.7661,1.790403644,-0.294,-1.7661,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,804.8197359,105.091,797.929,TRUE,-0.102,-0.904,-0.416,6346.711,6667.402,TRUE
7524.349,7867.41,12.42888,12.00029,6.5597,0.0021,6.559700336,0.2408,1.9145,1.929584124,-0.2408,-1.9145,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,822.6638353,107.651,815.59,TRUE,-0.097,-0.921,-0.378,6281.461,6667.381,TRUE
7522.029,7845.09,13.06164,11.77731,6.5821,0.0021,6.582100335,0.2184,2.4346,2.444376346,-0.2184,-2.4346,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,845.0957277,109.971,837.91,TRUE,-0.102,-0.926,-0.363,6215.865,6667.359,TRUE
7520.174,7821.422,13.69765,11.54084,6.6843,0.0021,6.68430033,0.1568,2.0727,2.078622508,-0.1568,-2.0727,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,868.8047562,111.826,861.578,TRUE,-0.116,-0.928,-0.355,6150.409,6667.338,TRUE
7518.574,7801.442,14.3333,11.34126,6.4085,0.0021,6.408500344,0.1687,1.9467,1.953996054,-0.1687,-1.9467,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,888.8250474,113.426,881.558,TRUE,-0.126,-0.925,-0.358,6085.244,6667.316,TRUE
7516.747,7782.881,14.96962,11.15587,6.398,0.0021,6.398000345,0.203,1.8291,1.840330353,-0.203,-1.8291,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,907.4676127,115.253,900.119,TRUE,-0.131,-0.915,-0.381,6019.785,6667.294,TRUE
7514.333,7764.105,15.59955,10.96832,6.6549,0.0021,6.654900331,0.2835,2.0188,2.038608763,-0.2835,-2.0188,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,926.3981563,117.667,918.895,TRUE,-0.123,-0.928,-0.351,5954.378,6667.273,TRUE
7510.785,7741.022,16.2245,10.73771,6.6325,0.0021,6.632500332,0.4011,2.5018,2.53374909,-0.4011,-2.5018,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,949.7450335,121.215,941.978,TRUE,-0.11,-0.935,-0.337,5888.335,6667.251,TRUE
7506.757,7715.937,16.84071,10.48708,6.5646,0.0021,6.564600336,0.3843,2.4423,2.472350254,-0.3843,-2.4423,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,975.1393003,125.243,967.063,TRUE,-0.07,-0.941,-0.332,5822.686,6667.229,TRUE
7503.537,7696.364,17.46095,10.29156,6.5401,0.0021,6.540100337,0.2674,1.8039,1.823611244,-0.2674,-1.8039,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,994.9639887,128.463,986.636,TRUE,-0.035,-0.93,-0.366,5757.442,6667.208,TRUE
7501.052,7675.073,18.09279,10.07887,6.6003,0.0021,6.600300334,0.2219,2.3429,2.353384801,-0.2219,-2.3429,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1016.397666,130.948,1007.927,TRUE,-0.017,-0.931,-0.365,5691.773,6667.186,TRUE
7500.183,7652.986,18.73592,9.85822,6.4302,0.0021,6.430200343,0.049,2.2666,2.267129586,0.049,-2.2666,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1038.414446,131.817,1030.014,TRUE,-0.006,-0.942,-0.335,5626.591,6667.164,TRUE
7501.747,7629.474,19.40569,9.62331,6.5709,0.0021,6.570900336,0.2184,2.4003,2.410215478,0.2184,-2.4003,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1061.547397,130.253,1053.526,TRUE,-0.009,-0.945,-0.328,5561.178,6667.143,TRUE
7503.811,7611.532,20.08061,9.44411,6.5954,0.0021,6.595400334,0.1995,1.4868,1.500124825,0.1995,-1.4868,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1079.108936,128.189,1071.468,TRUE,-0.031,-0.939,-0.344,5495.75,6667.121,TRUE
7505.897,7594.928,20.76394,9.27829,6.4974,0.0021,6.497400339,0.1757,1.4637,1.474207645,0.1757,-1.4637,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1095.355031,126.103,1088.072,TRUE,-0.058,-0.937,-0.345,5429.503,6667.099,TRUE
7505.06,7581.101,21.40773,9.14023,6.4575,0.0021,6.457500341,0.182,1.2614,1.274462224,-0.182,-1.2614,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1109.186715,126.94,1101.899,TRUE,-0.063,-0.937,-0.343,5364.287,6667.078,TRUE
7504.252,7561.185,22.05472,8.94129,6.5688,0.0021,6.568800336,0.0294,2.3149,2.315086687,0.0294,-2.3149,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1129.065297,127.748,1121.815,TRUE,-0.052,-0.941,-0.334,5298.78,6667.056,TRUE
7504.857,7538.503,22.71707,8.71469,6.5625,0.0021,6.562500336,0.0588,2.261,2.261764453,0.0588,-2.261,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1151.537548,127.143,1144.497,TRUE,-0.047,-0.943,-0.33,5233.15,6667.034,TRUE
7505.385,7511.527,23.3768,8.44514,6.4526,0.0021,6.452600342,0.0476,2.8476,2.847997809,0.0476,-2.8476,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1178.295527,126.615,1171.473,TRUE,-0.037,-0.942,-0.334,5167.705,6667.013,TRUE
7506.606,7484.062,24.04512,8.17071,6.713,0.0021,6.713000328,0.1512,2.4675,2.47212817,0.1512,-2.4675,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1205.477492,125.394,1198.938,TRUE,-0.03,-0.928,-0.371,5102.094,6666.991,TRUE
7508.794,7458.848,24.72553,7.91879,6.7291,0.0021,6.729100328,0.2926,2.6474,2.663520512,0.2926,-2.6474,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1230.336473,123.206,1224.152,TRUE,-0.068,-0.918,-0.391,5036.241,6666.969,TRUE
7512.355,7432.887,25.41508,7.65941,6.5233,0.0021,6.523300338,0.4032,2.6313,2.662012384,0.4032,-2.6313,0,FALSE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1255.825401,119.645,1250.113,TRUE,-0.283,-0.848,-0.447,4970.847,6666.946,FALSE
7516.845,7405.73,26.11526,7.38807,6.524,0.0028,6.524000601,0.4627,2.7118,2.750990827,0.4627,-2.7118,0,FALSE,4,FALSE,FALSE,TRUE,FALSE,TRUE,5,1282.450516,115.155,1277.27,TRUE,-0.512,-0.722,-0.466,4905.319,6666.923,TRUE
7521.563,7377.932,26.81671,7.11031,6.475,0.0021,6.475000341,0.4676,2.8105,2.849133203,0.4676,-2.8105,0,FALSE,4,FALSE,FALSE,TRUE,FALSE,TRUE,5,1309.732345,110.437,1305.068,TRUE,-0.625,-0.632,-0.459,4839.892,6666.901,TRUE
7524.82,7357.387,27.50611,6.90509,6.4449,0.0021,6.444900342,0.2681,1.8522,1.871502725,0.2681,-1.8522,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,1329.938863,107.18,1325.613,TRUE,-0.676,-0.603,-0.423,4774.209,6666.878,TRUE
7524.753,7342.834,28.15799,6.75978,6.2559,0.0021,6.255900352,0.1078,1.7542,1.757509169,-0.1078,-1.7542,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,1344.450381,107.247,1340.166,TRUE,-0.686,-0.609,-0.398,4708.954,6666.856,TRUE
7522.736,7327.205,28.79336,6.60372,6.51,0.0021,6.510000339,0.2513,1.8172,1.834493808,-0.2513,-1.8172,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,1360.190687,109.264,1355.795,TRUE,-0.703,-0.595,-0.39,4643.4,6666.833,TRUE
7520.295,7308.59,29.42454,6.4178,6.258,0.0021,6.258000352,0.2611,1.9677,1.98494748,-0.2611,-1.9677,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,1378.941933,111.705,1374.41,TRUE,-0.707,-0.581,-0.403,4577.841,6666.81,TRUE
7518.176,7292.787,30.05879,6.25999,6.6031,0.0021,6.603100334,0.1799,1.3461,1.358068194,-0.1799,-1.3461,0,FALSE,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,1394.8649,113.824,1390.213,TRUE,-0.679,-0.598,-0.426,4512.297,6666.788,TRUE
7516.29,7277.771,30.69802,6.11006,6.4575,0.0021,6.457500341,0.2065,1.7808,1.792732799,-0.2065,-1.7808,0,FALSE,4,FALSE,FALSE,TRUE,FALSE,TRUE,5,1409.984875,115.71,1405.229,TRUE,-0.569,-0.675,-0.47,4446.488,6666.765,TRUE
7515.452,7261.736,31.34435,5.94994,6.5303,0.0021,6.530300338,0.0875,1.8095,1.811614335,-0.0875,-1.8095,0,FALSE,4,FALSE,FALSE,TRUE,FALSE,TRUE,5,1426.03464,116.548,1421.264,TRUE,-0.383,-0.797,-0.467,4381.017,6666.742,FALSE
7514.365,7241.518,31.99185,5.74799,6.3616,0.0021,6.361600347,0.1162,2.2673,2.270275695,-0.1162,-2.2673,0,FALSE,6,FALSE,FALSE,TRUE,FALSE,TRUE,5,1446.273954,117.635,1441.482,TRUE,-0.236,-0.882,-0.408,4315.18,6666.719,FALSE
7513.168,7215.093,32.63022,5.48396,6.6108,0.0021,6.610800334,0.1232,2.8763,2.878937292,-0.1232,-2.8763,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1434.622074,125.832,1429.093,TRUE,-0.181,-0.922,-0.341,4250.146,6666.697,TRUE
7511.829,7185.434,33.27551,5.1876,6.7431,0.0021,6.743100327,0.1491,2.9757,2.97943305,-0.1491,-2.9757,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1405.200336,127.171,1399.434,TRUE,-0.148,-0.95,-0.274,4184.278,6666.674,TRUE
7510.158,7160.477,33.91033,4.93826,6.4316,0.0028,6.431600609,0.2464,2.3835,2.396202247,-0.2464,-2.3835,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1380.502548,128.842,1374.477,TRUE,-0.131,-0.953,-0.272,4119.125,6666.651,TRUE
7506.062,7133.955,34.52374,4.67326,6.2909,0.0021,6.290900351,0.4963,2.6992,2.74444791,-0.4963,-2.6992,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1354.494442,132.938,1347.955,TRUE,-0.113,-0.955,-0.275,4053.688,6666.629,TRUE
7500.352,7106.957,35.12155,4.40351,6.5618,0.0021,6.561800336,0.6209,2.7167,2.786750025,-0.6209,-2.7167,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1328.213335,138.648,1320.957,TRUE,-0.1,-0.955,-0.278,3988.197,6666.606,TRUE
7494.873,7085.329,35.71934,4.18745,6.5541,0.0021,6.554100336,0.5019,1.834,1.901436197,-0.5019,-1.834,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1307.298146,144.127,1299.329,TRUE,-0.089,-0.959,-0.27,3922.939,6666.584,TRUE
7490.26,7067.509,36.33398,4.00948,6.4435,0.0021,6.443500342,0.4347,1.7612,1.814053343,-0.4347,-1.7612,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1290.111974,148.74,1281.509,TRUE,-0.061,-0.95,-0.307,3856.862,6666.561,TRUE
7486.295,7050.436,36.94819,3.83898,6.4288,0.0021,6.428800343,0.336,1.5393,1.575544506,-0.336,-1.5393,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1273.623655,152.705,1264.436,TRUE,-0.029,-0.95,-0.31,3791.476,6666.538,TRUE
7482.673,7031.371,37.56833,3.64856,6.3476,0.0021,6.347600347,0.3325,1.9495,1.977651764,-0.3325,-1.9495,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1255.144238,156.327,1245.371,TRUE,-0.016,-0.963,-0.267,3725.84,6666.515,TRUE
7479.313,7008.076,38.18578,3.41583,6.4624,0.0021,6.462400341,0.3227,2.5235,2.544049437,-0.3227,-2.5235,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1232.464883,159.687,1222.076,TRUE,0.002,-0.968,-0.251,3660.735,6666.493,TRUE
7476.939,6987.034,38.81132,3.20564,6.5079,0.0021,6.507900339,0.1981,1.9362,1.946307799,-0.1981,-1.9362,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1211.918494,162.061,1201.034,TRUE,0.007,-0.967,-0.255,3595.807,6666.47,TRUE
7475.287,6970.169,39.45129,3.03722,6.559,0.0028,6.559000598,0.1869,1.8977,1.906881459,-0.1869,-1.8977,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1195.432209,163.713,1184.169,TRUE,0.005,-0.967,-0.255,3530.158,6666.447,TRUE
7473.044,6949.24,40.08127,2.82815,6.5429,0.0021,6.542900337,0.2835,2.4647,2.480951096,-0.2835,-2.4647,0,TRUE,6,FALSE,FALSE,TRUE,FALSE,TRUE,6,1175.018592,165.956,1163.24,TRUE,0.01,-0.965,-0.261,3464.917,6666.425,TRUE
