AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1594.678,8393.711,3700.0,11579.905,0.23,0.369,-0.9
AGV1,1595.09,8404.046,3699.993,11579.698,0.207,0.303,-0.93
AGV1,1595.185,8405.319,3699.996,11578.264,0.204,0.232,-0.951
AGV1,1595.185,8405.319,3700.001,11575.344,0.195,0.165,-0.967
AGV1,1595.185,8405.319,3700.003,11570.878,0.196,0.152,-0.969
AGV1,1595.185,8405.319,3700.002,11564.744,0.198,0.143,-0.97
AGV1,1595.185,8405.319,3700.0,11556.899,0.326,0.067,-0.943
AGV1,1595.185,8405.319,3700.002,11547.418,0.305,0.092,-0.948
AGV1,1595.185,8405.319,3700.005,11536.361,0.318,0.097,-0.943
AGV1,1595.185,8405.319,3700.007,11523.563,0.295,0.141,-0.945
AGV1,1595.309,8405.418,3700.008,11509.516,0.421,0.061,-0.905
AGV1,1595.707,8405.553,3700.008,11493.684,0.576,0.099,-0.811
AGV1,1595.248,8404.193,3700.009,11476.005,0.592,0.088,-0.801
AGV1,1588.748,8405.941,3700.011,11456.859,0.583,0.132,-0.802
AGV1,1585.951,8407.36,3700.013,11436.031,0.577,0.15,-0.803
AGV1,1585.559,8407.707,3700.016,11413.75,0.571,0.156,-0.806
AGV1,1585.07,8408.602,3700.018,11389.72,0.591,0.091,-0.801
AGV1,1584.621,8409.413,3700.02,11364.063,0.705,-0.387,-0.593
AGV1,1584.621,8409.413,3700.022,11336.847,0.654,-0.565,-0.504
AGV1,1584.621,8409.413,3700.025,11308.04,0.582,-0.657,-0.48
AGV1,1581.309,8405.778,3700.029,11277.384,0.588,-0.623,-0.516
AGV1,1579.205,8403.502,3700.032,11245.557,0.625,-0.595,-0.505
AGV1,1578.166,8403.439,3700.036,11211.905,0.645,-0.571,-0.508
AGV1,1573.867,8407.037,3700.041,11176.631,0.469,-0.874,-0.13
AGV1,1567.532,8413.306,3700.046,11139.844,0.391,-0.915,-0.103
AGV1,1561.188,8419.25,3700.052,11101.26,0.42,-0.9,-0.12
AGV1,1559.115,8421.753,3700.059,11061.195,0.398,-0.904,-0.156
AGV1,1558.907,8422.031,3700.067,11019.266,0.201,-0.968,-0.15
AGV1,1558.907,8422.031,3700.074,10975.731,0.138,-0.979,-0.149
AGV1,1555.926,8423.1,3700.083,10930.394,-0.056,-0.991,-0.122
AGV1,1555.926,8423.1,3700.093,10882.802,-0.017,-0.991,-0.132
AGV1,1555.926,8423.1,3700.104,10833.856,-0.026,-0.992,-0.121
AGV1,1555.926,8423.1,3700.116,10782.212,-0.024,-0.992,-0.121
