AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1828.247,8480.435,3700.0,11579.905,-0.263,0.183,-0.947
AGV1,1828.247,8480.435,3699.994,11579.697,-0.263,0.179,-0.948
AGV1,1828.247,8480.435,3699.996,11578.25,-0.283,0.197,-0.939
AGV1,1828.247,8480.435,3700.001,11575.33,-0.301,0.198,-0.933
AGV1,1828.247,8480.435,3700.003,11570.861,-0.352,0.216,-0.911
AGV1,1828.094,8480.477,3700.002,11564.723,-0.418,0.223,-0.881
AGV1,1828.094,8480.477,3700.0,11556.871,-0.489,0.21,-0.847
AGV1,1828.094,8480.477,3700.002,11547.391,-0.669,0.091,-0.737
AGV1,1828.094,8480.477,3700.005,11536.327,-0.686,0.008,-0.727
AGV1,1827.733,8480.598,3700.007,11523.716,-0.687,-0.008,-0.727
AGV1,1825.71,8481.273,3700.008,11509.398,-0.744,-0.175,-0.645
AGV1,1821.955,8482.916,3700.008,11493.423,-0.737,-0.199,-0.646
AGV1,1820.334,8483.785,3700.009,11475.874,-0.739,-0.275,-0.615
AGV1,1818.371,8485.005,3700.011,11456.649,-0.773,-0.464,-0.434
AGV1,1817.644,8485.173,3700.013,11435.855,-0.386,-0.659,-0.646
AGV1,1816.058,8485.456,3700.015,11413.424,-0.216,-0.743,-0.634
AGV1,1814.597,8485.481,3700.017,11388.691,-0.138,-0.763,-0.632
AGV1,1813.704,8485.372,3700.02,11361.219,-0.138,-0.788,-0.599
AGV1,1813.324,8485.605,3700.022,11333.044,-0.11,-0.799,-0.591
AGV1,1804.362,8486.363,3700.025,11303.785,-0.095,-0.799,-0.594
AGV1,1798.055,8485.066,3700.029,11272.962,-0.071,-0.874,-0.481
AGV1,1797.575,8484.18,3700.032,11240.6,0.13,-0.984,-0.12
AGV1,1795.227,8482.299,3700.037,11206.787,0.088,-0.985,-0.149
AGV1,1797.154,8485.788,3700.042,11171.279,0.077,-0.977,-0.199
AGV1,1796.91,8488.004,3700.047,11133.98,-0.004,-0.993,-0.114
AGV1,1796.91,8488.004,3700.053,11095.192,-0.024,-0.993,-0.119
AGV1,1796.782,8488.024,3700.06,11054.915,-0.011,-0.993,-0.116
AGV1,1794.621,8486.352,3700.068,11012.672,0.006,-0.991,-0.133
AGV1,1786.539,8474.239,3700.076,10968.816,-0.009,-0.994,-0.11
AGV1,1781.866,8467.63,3700.085,10923.053,-0.029,-0.993,-0.113
AGV1,1777.864,8463.189,3700.095,10875.314,-0.035,-0.995,-0.098
AGV1,1776.027,8456.619,3700.106,10825.776,-0.016,-0.996,-0.092
AGV1,1776.076,8456.79,3700.118,10774.153,0.06,-0.991,-0.117
AGV1,1778.289,8465.77,3700.131,10719.998,0.438,-0.877,-0.196
AGV1,1777.435,8462.953,3700.145,10664.109,0.785,-0.594,-0.172
AGV1,1770.884,8440.757,3700.16,10605.796,0.941,-0.332,-0.067
AGV1,1762.56,8412.785,3700.177,10544.987,0.905,-0.41,-0.112
AGV1,1754.828,8385.882,3700.195,10481.5,0.935,-0.337,-0.107
AGV1,1747.599,8359.639,3700.214,10415.318,0.958,-0.271,-0.096
AGV1,1743.034,8345.747,3700.233,10350.086,0.995,0.033,-0.095
AGV1,1738.585,8332.655,3700.253,10284.762,0.993,0.02,-0.118
AGV1,1732.092,8308.939,3700.272,10219.281,0.975,-0.172,-0.138
AGV1,1724.859,8282.58,3700.292,10153.312,0.315,-0.914,-0.255
AGV1,1717.294,8256.064,3700.311,10088.528,-0.53,-0.832,-0.162
AGV1,1713.104,8241.288,3700.331,10022.824,-0.919,-0.376,-0.122
AGV1,1709.369,8224.581,3700.35,9956.822,-0.885,-0.428,-0.181
AGV1,1704.963,8207.376,3700.37,9890.816,-0.963,-0.214,-0.163
AGV1,1696.357,8180.463,3700.382,9825.249,-0.962,-0.18,-0.203
AGV1,1687.975,8155.724,3699.759,9759.39,-0.964,-0.166,-0.207
AGV1,1683.152,8142.408,3698.151,9694.059,-0.929,-0.276,-0.246
AGV1,1679.144,8131.278,3697.373,9628.739,-0.443,-0.822,-0.358
AGV1,1674.361,8119.08,3696.488,9563.66,0.161,-0.975,-0.152
AGV1,1668.288,8105.305,3694.715,9498.294,0.308,-0.944,-0.117
AGV1,1665.287,8099.058,3692.787,9433.113,0.113,-0.984,-0.137
AGV1,1661.868,8093.031,3691.23,9366.836,0.019,-0.99,-0.139
AGV1,1654.16,8078.675,3689.358,9301.67,0.021,-0.996,-0.086
AGV1,1646.794,8061.583,3686.076,9236.171,0.012,-0.996,-0.087
AGV1,1636.609,8035.63,3683.648,9170.988,0.03,-0.994,-0.101
AGV1,1627.566,8009.47,3681.225,9105.072,0.013,-0.995,-0.1
AGV1,1621.787,7989.463,3678.771,9039.533,0.02,-0.993,-0.12
AGV1,1616.829,7964.404,3675.894,8974.206,0.064,-0.987,-0.145
AGV1,1612.022,7933.27,3672.475,8908.074,0.066,-0.992,-0.103
AGV1,1608.308,7901.028,3669.448,8843.036,0.049,-0.993,-0.109
AGV1,1605.628,7871.971,3665.492,8778.0,0.086,-0.982,-0.17
AGV1,1603.851,7846.01,3661.725,8712.226,0.305,-0.657,-0.689
AGV1,1604.214,7820.903,3657.984,8646.792,0.282,-0.675,-0.682
AGV1,1606.357,7791.992,3652.817,8581.54,0.245,-0.726,-0.643
AGV1,1609.426,7784.99,3648.31,8516.395,0.012,-0.998,-0.057
AGV1,1612.195,7781.425,3643.717,8450.802,0.035,-0.996,-0.08
AGV1,1615.399,7766.445,3637.432,8385.988,0.025,-0.995,-0.097
AGV1,1618.609,7748.299,3630.873,8320.26,0.015,-0.997,-0.073
AGV1,1621.624,7729.18,3625.102,8255.3,0.002,-0.997,-0.082
AGV1,1624.706,7706.993,3618.052,8189.57,0.014,-0.993,-0.12
AGV1,1627.799,7682.108,3607.711,8125.387,0.037,-0.993,-0.113
AGV1,1631.389,7650.756,3597.645,8059.68,0.065,-0.991,-0.115
AGV1,1635.674,7611.793,3588.819,7995.126,0.078,-0.989,-0.121
AGV1,1640.397,7568.587,3578.668,7930.185,0.042,-0.992,-0.117
AGV1,1645.382,7523.278,3564.991,7866.004,0.035,-0.992,-0.121
AGV1,1649.748,7482.527,3545.234,7804.211,0.038,-0.99,-0.135
AGV1,1652.991,7448.538,3524.16,7741.017,0.053,-0.989,-0.137
AGV1,1656.089,7404.804,3504.805,7677.959,0.034,-0.996,-0.088
AGV1,1657.946,7357.517,3481.203,7616.977,0.029,-0.997,-0.069
AGV1,1658.267,7310.107,3451.332,7558.888,0.011,-0.996,-0.084
AGV1,1658.067,7264.778,3416.632,7502.811,0.034,-0.992,-0.119
AGV1,1657.771,7224.625,3378.053,7449.394,0.068,-0.987,-0.146
AGV1,1657.335,7177.574,3337.858,7397.086,0.083,-0.991,-0.104
AGV1,1656.716,7119.509,3299.705,7342.956,0.077,-0.994,-0.08
