AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1620.268,8477.945,3700.0,11579.905,-0.187,0.301,-0.935
AGV1,1620.268,8477.945,3699.994,11579.693,-0.187,0.294,-0.937
AGV1,1620.268,8477.945,3699.996,11578.262,-0.195,0.299,-0.934
AGV1,1620.268,8477.945,3700.001,11575.328,-0.197,0.294,-0.935
AGV1,1620.268,8477.945,3700.003,11570.874,-0.223,0.292,-0.93
AGV1,1620.157,8479.206,3700.002,11564.692,-0.217,0.305,-0.927
AGV1,1620.157,8479.206,3700.0,11556.862,-0.287,0.311,-0.906
AGV1,1620.144,8479.257,3700.002,11547.303,-0.374,0.301,-0.877
AGV1,1618.767,8480.163,3700.005,11536.31,-0.58,0.133,-0.803
AGV1,1616.145,8479.126,3700.007,11523.708,-0.566,0.118,-0.816
AGV1,1623.524,8476.617,3700.008,11509.444,-0.504,-0.016,-0.863
AGV1,1630.609,8476.458,3700.008,11493.479,-0.47,-0.024,-0.883
AGV1,1631.651,8476.703,3700.009,11475.81,-0.472,-0.214,-0.855
AGV1,1631.809,8476.481,3700.011,11456.655,-0.408,-0.28,-0.869
AGV1,1631.618,8476.665,3700.013,11435.877,-0.345,-0.324,-0.881
AGV1,1631.421,8476.828,3700.015,11413.504,-0.287,-0.303,-0.909
AGV1,1632.222,8476.406,3700.017,11389.55,-0.283,-0.302,-0.91
AGV1,1633.037,8476.074,3700.02,11363.785,-0.243,-0.343,-0.907
AGV1,1633.301,8476.054,3700.022,11336.665,-0.142,-0.442,-0.885
AGV1,1632.747,8476.061,3700.025,11306.985,0.038,-0.631,-0.775
AGV1,1633.169,8475.755,3700.028,11274.253,0.08,-0.617,-0.783
AGV1,1637.027,8475.365,3700.032,11241.304,0.022,-0.683,-0.73
AGV1,1640.955,8476.341,3700.036,11207.297,0.01,-0.673,-0.74
AGV1,1642.807,8476.952,3700.041,11171.68,0.067,-0.631,-0.772
AGV1,1643.729,8477.256,3700.047,11134.697,0.096,-0.612,-0.785
AGV1,1645.967,8488.408,3700.053,11095.806,0.126,-0.59,-0.797
AGV1,1646.782,8493.888,3700.06,11055.411,0.128,-0.577,-0.806
AGV1,1646.782,8493.888,3700.067,11013.378,0.122,-0.577,-0.807
AGV1,1644.946,8489.425,3700.075,10969.455,0.116,-0.553,-0.825
AGV1,1638.12,8473.488,3700.084,10923.693,0.073,-0.536,-0.841
AGV1,1629.682,8454.684,3700.094,10875.911,0.058,-0.568,-0.821
AGV1,1624.487,8436.07,3700.105,10826.334,0.069,-0.578,-0.813
AGV1,1621.008,8412.958,3700.117,10774.721,0.076,-0.553,-0.829
AGV1,1617.669,8387.524,3700.13,10720.835,0.096,-0.547,-0.831
AGV1,1614.753,8373.102,3700.143,10665.102,0.114,-0.547,-0.829
AGV1,1610.578,8346.238,3700.159,10606.709,0.14,-0.553,-0.821
AGV1,1606.541,8308.252,3700.175,10545.941,0.148,-0.54,-0.828
AGV1,1603.67,8260.265,3700.193,10482.423,0.17,-0.572,-0.802
AGV1,1603.195,8211.322,3700.212,10416.6,0.171,-0.552,-0.816
AGV1,1604.437,8164.972,3700.231,10351.236,0.161,-0.539,-0.827
AGV1,1605.817,8134.299,3700.251,10285.668,0.13,-0.562,-0.817
AGV1,1607.768,8097.226,3700.27,10220.672,0.093,-0.535,-0.84
AGV1,1608.956,8051.34,3700.289,10154.649,0.085,-0.575,-0.813
AGV1,1607.579,8010.074,3700.309,10088.848,0.077,-0.535,-0.841
AGV1,1606.23,7998.267,3700.328,10023.373,0.086,-0.554,-0.828
AGV1,1603.124,7976.144,3700.348,9957.538,0.112,-0.55,-0.827
