AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1704.614,8572.761,3700.0,11579.905,-0.381,0.284,-0.88
AGV1,1704.614,8572.761,3699.993,11579.698,-0.378,0.239,-0.894
AGV1,1704.201,8574.14,3699.996,11578.253,-0.377,0.224,-0.899
AGV1,1704.201,8574.14,3700.001,11575.322,-0.403,0.26,-0.877
AGV1,1704.201,8574.14,3700.003,11570.849,-0.452,0.324,-0.831
AGV1,1704.201,8574.14,3700.002,11564.718,-0.513,0.358,-0.78
AGV1,1704.177,8574.28,3700.0,11556.859,-0.525,0.331,-0.784
AGV1,1703.493,8578.808,3700.002,11547.374,-0.556,0.289,-0.78
AGV1,1700.969,8588.674,3700.004,11536.289,-0.573,0.376,-0.728
AGV1,1697.058,8599.538,3700.007,11523.712,-0.504,0.512,-0.696
AGV1,1695.162,8605.048,3700.007,11509.412,-0.546,0.554,-0.628
AGV1,1694.798,8606.072,3700.008,11493.49,-0.516,0.58,-0.63
AGV1,1694.674,8606.584,3700.009,11475.858,-0.308,0.691,-0.654
AGV1,1694.042,8606.92,3700.011,11456.755,-0.112,0.51,-0.853
AGV1,1694.089,8607.36,3700.013,11435.876,-0.088,0.487,-0.869
AGV1,1694.071,8607.409,3700.015,11413.466,0.033,0.535,-0.844
AGV1,1694.126,8607.288,3700.017,11389.523,0.197,0.597,-0.777
AGV1,1694.151,8607.0,3700.019,11363.892,0.301,0.616,-0.727
AGV1,1694.183,8606.528,3700.022,11336.629,0.309,0.517,-0.798
AGV1,1694.101,8606.052,3700.025,11307.749,0.235,0.5,-0.833
AGV1,1693.949,8605.46,3700.028,11277.31,0.158,0.542,-0.825
AGV1,1693.131,8605.261,3700.031,11245.249,0.164,0.64,-0.751
AGV1,1693.324,8608.828,3700.035,11211.71,0.191,0.667,-0.72
AGV1,1694.589,8609.855,3700.04,11176.314,0.265,0.725,-0.635
AGV1,1693.0,8612.285,3700.046,11138.782,0.36,0.768,-0.528
AGV1,1689.949,8617.744,3700.051,11100.803,0.486,0.678,-0.552
AGV1,1691.835,8619.472,3700.058,11061.015,0.379,0.174,-0.908
AGV1,1695.685,8621.567,3700.066,11019.09,0.425,0.128,-0.895
AGV1,1696.038,8621.709,3700.073,10975.65,0.681,0.041,-0.731
AGV1,1695.787,8620.813,3700.082,10930.34,0.767,0.017,-0.641
AGV1,1695.331,8620.77,3700.092,10883.12,0.732,0.012,-0.681
AGV1,1694.886,8620.788,3700.103,10833.697,0.867,-0.072,-0.492
AGV1,1694.695,8620.813,3700.114,10782.233,0.876,-0.286,-0.386
AGV1,1694.695,8620.813,3700.127,10728.985,0.83,-0.403,-0.384
AGV1,1694.776,8620.787,3700.141,10673.206,0.719,-0.617,-0.32
AGV1,1695.321,8621.864,3700.156,10615.594,0.626,-0.719,-0.299
AGV1,1695.567,8622.19,3700.172,10555.84,0.623,-0.724,-0.295
