AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1601.017,8449.869,3700.0,11579.905,0.007,0.295,-0.955
AGV1,1601.017,8449.869,3699.993,11579.578,0.003,0.29,-0.957
AGV1,1601.017,8449.869,3699.996,11577.722,0.004,0.293,-0.956
AGV1,1601.017,8449.869,3700.002,11574.399,0.012,0.29,-0.957
AGV1,1601.017,8449.869,3700.003,11569.552,0.039,0.285,-0.958
AGV1,1601.017,8449.869,3700.002,11562.985,0.112,0.327,-0.939
AGV1,1601.017,8449.869,3700.0,11554.724,0.219,0.367,-0.904
AGV1,1601.017,8449.869,3700.002,11544.884,0.2,0.43,-0.881
AGV1,1601.017,8449.869,3700.005,11533.432,0.172,0.496,-0.851
AGV1,1601.017,8449.869,3700.007,11520.414,0.114,0.581,-0.806
AGV1,1601.017,8449.869,3700.008,11505.752,0.137,0.656,-0.742
AGV1,1601.017,8449.869,3700.009,11489.364,0.207,0.704,-0.68
AGV1,1600.992,8449.789,3700.01,11471.415,0.337,0.711,-0.618
AGV1,1600.561,8448.464,3700.012,11451.708,0.416,0.681,-0.603
AGV1,1600.561,8448.464,3700.014,11430.615,0.503,0.572,-0.648
AGV1,1600.868,8448.483,3700.016,11407.748,0.614,0.452,-0.647
AGV1,1603.447,8448.513,3700.018,11383.532,0.712,0.238,-0.661
AGV1,1607.394,8448.39,3700.02,11357.516,0.764,0.113,-0.635
AGV1,1608.786,8448.255,3700.023,11329.793,0.854,-0.406,-0.325
AGV1,1607.676,8447.0,3700.026,11300.587,0.799,-0.59,-0.116
AGV1,1606.993,8445.813,3700.029,11269.734,0.826,-0.552,-0.117
AGV1,1606.984,8444.605,3700.033,11237.163,0.728,-0.685,-0.034
AGV1,1606.864,8439.204,3700.046,11141.079,0.112,-0.99,-0.08
AGV1,1607.069,8439.242,3700.052,11102.849,0.21,-0.974,-0.087
AGV1,1607.805,8435.432,3700.059,11062.687,0.231,-0.97,-0.071
AGV1,1606.476,8431.306,3700.066,11021.067,-0.146,-0.987,-0.071
AGV1,1607.005,8430.845,3700.074,10977.5,-0.175,-0.981,-0.08
AGV1,1608.38,8434.495,3700.083,10932.139,-0.13,-0.986,-0.108
AGV1,1611.33,8441.966,3700.093,10884.956,-0.078,-0.993,-0.084
AGV1,1611.632,8442.524,3700.104,10835.751,-0.031,-0.995,-0.096
AGV1,1612.577,8442.183,3700.116,10784.225,-0.011,-0.99,-0.139
AGV1,1618.88,8439.661,3700.128,10730.742,0.036,-0.889,-0.457
AGV1,1620.426,8438.919,3700.142,10675.336,0.124,-0.559,-0.82
AGV1,1622.687,8438.021,3700.157,10617.237,0.117,-0.599,-0.792
AGV1,1626.952,8435.372,3700.173,10556.755,0.093,-0.613,-0.785
AGV1,1631.681,8429.217,3700.191,10494.046,0.131,-0.585,-0.8
AGV1,1635.744,8424.523,3700.21,10428.403,0.17,-0.518,-0.838
AGV1,1637.363,8422.854,3700.229,10362.766,0.237,-0.449,-0.862
AGV1,1637.881,8422.936,3700.249,10297.866,0.216,-0.592,-0.776
AGV1,1639.102,8421.564,3700.268,10232.388,0.222,-0.713,-0.665
AGV1,1637.072,8418.544,3700.287,10166.739,0.19,-0.714,-0.674
AGV1,1636.963,8416.487,3700.307,10101.291,0.194,-0.716,-0.671
AGV1,1637.144,8415.772,3700.326,10035.809,0.174,-0.737,-0.653
AGV1,1639.713,8414.149,3700.346,9970.422,0.121,-0.665,-0.737
AGV1,1641.338,8411.935,3700.365,9905.406,0.135,-0.698,-0.703
AGV1,1641.338,8411.935,3700.385,9839.471,0.125,-0.716,-0.686
AGV1,1640.317,8412.975,3700.107,9773.985,0.133,-0.776,-0.616
AGV1,1640.785,8412.452,3698.098,9708.223,-0.01,-0.999,-0.051
AGV1,1647.706,8402.127,3696.858,9642.555,-0.005,-0.997,-0.082
AGV1,1652.102,8389.615,3695.797,9577.022,-0.013,-0.995,-0.094
AGV1,1657.009,8374.119,3694.669,9511.056,-0.053,-0.996,-0.068
AGV1,1662.105,8355.185,3693.384,9446.142,-0.064,-0.994,-0.085
AGV1,1665.815,8347.401,3691.15,9380.154,-0.04,-0.992,-0.118
AGV1,1669.945,8329.446,3688.73,9314.935,-0.042,-0.993,-0.112
AGV1,1673.092,8309.689,3686.795,9249.262,-0.057,-0.995,-0.081
AGV1,1676.931,8282.435,3684.76,9183.894,-0.069,-0.995,-0.074
AGV1,1680.706,8253.383,3681.865,9117.986,-0.058,-0.994,-0.089
AGV1,1683.362,8230.563,3678.925,9052.875,-0.021,-0.991,-0.13
AGV1,1684.512,8220.726,3676.325,8987.101,0.214,-0.968,-0.133
AGV1,1686.413,8204.701,3673.556,8921.839,0.775,-0.614,-0.148
AGV1,1687.15,8185.069,3669.503,8856.941,0.991,-0.116,-0.069
AGV1,1687.856,8171.87,3665.737,8791.096,0.939,-0.33,-0.096
AGV1,1690.155,8167.481,3662.292,8725.9,0.97,-0.232,-0.072
AGV1,1688.797,8153.416,3658.659,8660.315,0.998,0.003,-0.067
AGV1,1686.429,8139.768,3653.752,8595.338,0.969,0.147,-0.197
AGV1,1683.739,8128.652,3649.145,8529.729,0.969,0.153,-0.193
AGV1,1681.089,8111.171,3644.528,8464.257,0.986,-0.004,-0.164
AGV1,1678.996,8095.056,3638.122,8398.885,0.977,-0.134,-0.163
AGV1,1677.7,8081.598,3632.504,8333.645,0.979,-0.126,-0.161
AGV1,1676.452,8071.896,3626.758,8268.151,0.975,-0.13,-0.181
AGV1,1674.074,8059.189,3619.005,8203.534,0.974,-0.131,-0.185
AGV1,1671.773,8048.595,3609.03,8138.509,0.961,-0.194,-0.196
AGV1,1671.778,8048.56,3601.004,8073.541,0.953,-0.234,-0.192
AGV1,1671.727,8048.311,3592.31,8008.636,0.948,-0.248,-0.2
AGV1,1671.667,8048.211,3580.768,7943.865,0.946,-0.268,-0.184
AGV1,1671.652,8048.189,3563.873,7881.17,0.933,-0.309,-0.184
AGV1,1671.652,8048.189,3546.905,7817.524,0.923,-0.34,-0.178
AGV1,1671.652,8048.189,3532.287,7753.892,0.949,-0.269,-0.166
AGV1,1671.652,8048.189,3516.535,7689.871,0.934,-0.312,-0.174
AGV1,1671.652,8048.189,3497.998,7627.682,0.918,-0.356,-0.173
AGV1,1671.652,8048.189,3473.524,7566.642,0.9,-0.4,-0.171
AGV1,1671.652,8048.189,3443.448,7508.588,0.78,-0.603,-0.168
AGV1,1671.652,8048.189,3409.06,7452.503,0.623,-0.76,-0.183
AGV1,1671.652,8048.189,3370.786,7399.538,0.115,-0.985,-0.129
AGV1,1671.652,8048.189,3327.965,7348.582,0.16,-0.98,-0.119
AGV1,1671.652,8048.189,3282.301,7301.825,-0.057,-0.992,-0.11
AGV1,1671.652,8048.189,3233.502,7257.452,-0.005,-0.994,-0.113
AGV1,1671.652,8048.189,3182.66,7214.654,0.103,-0.984,-0.145
AGV1,1671.652,8048.189,3131.042,7174.332,0.66,-0.72,-0.213
AGV1,1671.652,8048.189,3077.124,7136.835,0.721,-0.659,-0.215
AGV1,1671.652,8048.189,3020.607,7104.624,0.62,-0.753,-0.221
AGV1,1671.652,8048.189,2963.054,7071.306,0.564,-0.795,-0.223
AGV1,1671.652,8048.189,2906.387,7039.041,0.525,-0.82,-0.228
AGV1,1671.652,8048.189,2847.084,7010.938,0.477,-0.852,-0.218
AGV1,1671.652,8048.189,2786.579,6985.717,0.442,-0.873,-0.208
AGV1,1671.652,8048.189,2727.327,6957.692,0.404,-0.891,-0.205
AGV1,1671.652,8048.189,2667.237,6932.099,0.36,-0.912,-0.197
AGV1,1671.586,8048.102,2605.234,6912.005,0.316,-0.926,-0.208
AGV1,1670.238,8046.294,2541.724,6897.797,0.214,-0.952,-0.218
AGV1,1667.625,8041.871,2477.253,6880.733,-0.137,-0.977,-0.166
AGV1,1665.226,8036.514,2414.774,6862.269,-0.11,-0.978,-0.177
AGV1,1661.588,8026.825,2351.279,6843.701,-0.05,-0.987,-0.156
AGV1,1659.31,8015.329,2288.763,6825.355,-0.028,-0.993,-0.115
AGV1,1657.812,8008.001,2225.958,6806.797,0.142,-0.969,-0.204
AGV1,1657.357,8005.553,2163.28,6788.23,0.122,-0.971,-0.203
AGV1,1656.9,7998.371,2100.631,6769.69,0.067,-0.978,-0.198
AGV1,1655.127,7985.066,2037.933,6751.627,0.015,-0.985,-0.173
AGV1,1649.753,7957.197,1973.932,6735.717,-0.036,-0.983,-0.182
AGV1,1643.495,7926.943,1909.876,6725.294,-0.075,-0.979,-0.19
AGV1,1640.858,7913.706,1844.249,6721.475,-0.121,-0.973,-0.197
AGV1,1637.405,7902.513,1778.057,6717.536,-0.125,-0.958,-0.257
AGV1,1634.478,7890.157,1713.197,6710.668,-0.04,-0.982,-0.187
AGV1,1630.978,7875.064,1648.013,6703.483,0.014,-0.981,-0.195
AGV1,1627.141,7859.037,1583.065,6694.234,-0.019,-0.975,-0.223
AGV1,1622.919,7842.766,1519.12,6680.002,-0.069,-0.965,-0.253
AGV1,1621.754,7837.432,1457.866,6659.217,-0.484,-0.848,-0.218
AGV1,1620.162,7827.252,1397.127,6633.348,-0.644,-0.747,-0.166
AGV1,1618.64,7816.541,1339.065,6603.342,-0.628,-0.763,-0.152
AGV1,1616.07,7804.104,1282.19,6568.458,-0.562,-0.811,-0.161
AGV1,1615.676,7802.558,1229.243,6530.207,-0.454,-0.874,-0.176
