AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1671.243,8428.089,3700.0,11579.905,-0.205,0.361,-0.91
AGV1,1671.243,8428.089,3699.993,11579.575,-0.193,0.344,-0.919
AGV1,1670.927,8428.194,3699.996,11577.732,-0.214,0.357,-0.909
AGV1,1670.146,8428.426,3700.017,11574.39,-0.254,0.341,-0.905
AGV1,1670.129,8428.431,3700.013,11569.539,-0.224,0.334,-0.916
AGV1,1670.129,8428.431,3700.001,11563.006,-0.23,0.361,-0.904
AGV1,1670.129,8428.431,3699.998,11554.745,-0.178,0.452,-0.874
AGV1,1670.166,8428.642,3700.003,11544.86,0.265,0.51,-0.818
AGV1,1670.347,8429.745,3700.009,11533.5,0.316,0.497,-0.808
AGV1,1670.428,8430.01,3700.013,11520.52,0.505,0.383,-0.774
AGV1,1670.443,8429.994,3700.014,11505.853,0.69,0.123,-0.713
AGV1,1670.997,8430.786,3700.014,11489.525,0.663,0.1,-0.741
AGV1,1672.602,8432.105,3700.016,11471.621,0.621,0.136,-0.772
AGV1,1673.858,8432.52,3700.018,11452.036,0.776,-0.119,-0.619
AGV1,1674.322,8432.173,3700.02,11430.838,0.687,-0.422,-0.591
AGV1,1674.82,8432.552,3700.022,11408.112,0.679,-0.431,-0.594
AGV1,1674.467,8434.315,3700.024,11383.676,0.701,-0.369,-0.61
AGV1,1674.158,8434.541,3700.026,11357.691,0.717,-0.332,-0.612
AGV1,1674.002,8434.552,3700.029,11330.034,0.733,-0.326,-0.597
AGV1,1674.002,8434.552,3700.032,11300.766,0.578,-0.42,-0.699
AGV1,1674.002,8434.552,3700.034,11270.062,0.455,-0.473,-0.754
AGV1,1674.002,8434.552,3700.038,11237.726,0.426,-0.483,-0.765
AGV1,1673.99,8434.559,3700.041,11203.581,0.38,-0.513,-0.769
AGV1,1673.963,8434.58,3700.045,11167.858,0.333,-0.841,-0.426
AGV1,1673.816,8434.726,3700.049,11130.6,0.299,-0.896,-0.329
AGV1,1673.663,8434.902,3700.054,11091.914,0.059,-0.998,0.024
AGV1,1673.497,8435.121,3700.059,11051.208,-0.054,-0.997,0.057
AGV1,1676.773,8436.926,3700.066,11002.562,-0.047,-0.998,0.033
AGV1,1682.112,8438.574,3700.074,10958.327,-0.024,-1.0,0.007
AGV1,1696.512,8431.342,3700.105,10784.168,0.983,-0.174,0.054
AGV1,1697.022,8431.052,3700.116,10730.457,0.967,-0.252,0.023
AGV1,1697.123,8430.967,3700.147,10591.472,0.914,-0.4,-0.064
AGV1,1697.52,8427.66,3700.168,10503.055,0.832,-0.549,-0.081
AGV1,1698.451,8421.801,3700.185,10437.872,0.282,-0.827,-0.487
AGV1,1699.642,8413.674,3700.202,10371.837,-0.131,-0.699,-0.703
AGV1,1701.245,8406.046,3700.219,10306.673,-0.059,-0.704,-0.707
AGV1,1704.794,8400.386,3700.236,10241.425,0.057,-0.695,-0.716
AGV1,1708.084,8395.607,3700.253,10175.823,0.279,-0.697,-0.661
AGV1,1708.79,8393.094,3700.269,10110.48,0.272,-0.707,-0.652
AGV1,1708.633,8390.995,3700.286,10045.112,0.291,-0.704,-0.648
AGV1,1708.706,8388.473,3700.303,9979.519,0.285,-0.706,-0.649
AGV1,1708.476,8385.904,3700.32,9914.063,0.255,-0.718,-0.648
AGV1,1708.485,8383.958,3700.338,9848.098,0.206,-0.752,-0.626
AGV1,1708.666,8375.726,3700.177,9782.893,0.096,-0.986,-0.134
AGV1,1710.36,8370.916,3698.399,9717.214,-0.04,-0.995,-0.095
AGV1,1712.112,8368.188,3696.984,9651.669,-0.04,-0.991,-0.13
AGV1,1718.2,8360.459,3695.94,9586.081,-0.031,-0.986,-0.165
AGV1,1725.612,8347.756,3694.821,9520.004,0.004,-0.994,-0.106
AGV1,1728.736,8330.108,3693.605,9454.549,0.025,-0.998,-0.061
AGV1,1725.002,8305.765,3691.285,9389.339,-0.039,-0.999,-0.036
AGV1,1717.588,8277.886,3689.465,9323.771,-0.072,-0.995,-0.061
