GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,User_X,User_Y,AGV_name
-0.4265,-0.3838333333333333,-0.8188333333333332,3699.997333333333,11579.867166666669,1701.655,8570.151,AGV1
-0.3085633802816901,-0.4905211267605633,-0.7603521126760563,3700.002042253521,11551.148816901408,1701.2850422535212,8570.011070422535,AGV1
0.1075833333333333,-0.7263888888888889,-0.6731250000000001,3700.018236111112,11380.838930555556,1682.4924305555555,8551.21325,AGV1
0.0052499999999999,-0.8739722222222223,-0.3200555555555555,3700.064555555555,11038.685833333331,1683.2096527777778,8414.19736111111,AGV1
-0.0401249999999999,-0.9914444444444444,-0.1095277777777777,3700.188958333333,10506.129083333331,1659.3946666666666,8133.626180555555,AGV1
0.0273333333333333,-0.992125,-0.1067916666666666,3699.185819444445,9840.972402777776,1535.617375,7807.048486111112,AGV1
0.1248888888888888,-0.9197916666666666,-0.2305,3683.349638888889,9167.534736111113,1427.33475,7530.261972222222,AGV1
0.2321549295774648,-0.600056338028169,-0.7643521126760563,3645.25547887324,8499.465450704225,1413.5933380281692,7231.261169014085,AGV1
0.1754166666666666,-0.8807916666666666,-0.3015694444444444,3544.5081944444446,7840.138944444444,1425.3489583333333,6819.765722222222,AGV1
0.2205,-0.9698611111111112,-0.0955555555555555,3215.797125,7272.06175,1413.0317222222222,6445.877541666667,AGV1
0.1697499999999999,-0.9675416666666666,-0.1690138888888889,2643.004805555556,6933.688916666667,1489.3019583333332,6141.271763888889,AGV1
-0.038125,-0.9335972222222222,-0.3331666666666666,1995.7965833333333,6754.738638888888,1601.8899722222222,5940.191736111111,AGV1
-0.2583611111111111,-0.5956666666666667,-0.7211111111111111,1349.9296111111112,6594.795111111112,1626.593361111111,5819.738888888889,AGV1
-0.1831267605633803,-0.383281690140845,-0.90343661971831,924.3644225352112,6115.470197183099,1621.9818732394367,5799.340985915494,AGV1
-0.2411805555555555,-0.5317222222222222,-0.7627083333333333,852.6798055555556,5456.579375,1621.8977083333334,5799.563097222223,AGV1
-0.5241666666666667,-0.55125,-0.5319583333333333,844.5980972222222,4782.926902777778,1622.8262222222222,5804.948472222222,AGV1
-0.6843333333333333,-0.7134861111111112,-0.0627083333333333,835.8453333333333,4109.207680555555,1627.4196805555555,5803.313111111111,AGV1
-0.4240416666666666,-0.8768611111111111,-0.126125,831.7402500000001,3435.200152777777,1624.2780416666667,5806.473222222222,AGV1
-0.2530555555555555,-0.8768055555555556,-0.3826944444444444,840.5560416666667,2761.3911666666663,1622.6769166666666,5810.126694444444,AGV1
-0.1012394366197183,-0.9328309859154928,-0.319943661971831,854.224661971831,2092.1310845070425,1594.7131126760562,5833.735732394366,AGV1
0.1954166666666666,-0.9371805555555556,-0.0948888888888888,868.2375833333333,1451.1541666666667,1587.9605277777778,5827.076125,AGV1
-0.3820555555555555,-0.8887083333333333,-0.1834305555555555,872.5847638888889,1346.681236111111,1589.418,5832.066,AGV1
-0.2082777777777777,-0.9504722222222222,-0.1835138888888888,872.8024583333333,1328.2854305555556,1589.418,5832.066,AGV1
-0.1251666666666666,-0.95225,-0.2672361111111111,873.5723055555555,1262.84775,1589.418,5832.066,AGV1
-0.1968732394366197,-0.9027887323943662,-0.2804366197183098,873.7049295774648,1261.135028169014,1589.418,5832.066,AGV1
-0.0350555555555555,-0.9249166666666666,-0.2678888888888889,873.8051527777777,1261.1331805555556,1589.418,5832.066,AGV1
-0.2895833333333333,-0.8835833333333334,-0.1762222222222222,873.9054444444445,1261.1305416666669,1589.418,5832.066,AGV1
0.0380277777777777,-0.960375,-0.0933194444444444,874.0054583333333,1261.127875,1589.418,5832.066,AGV1
-0.2071666666666666,-0.9303888888888888,-0.1288333333333333,874.1056944444445,1261.1251805555555,1589.418,5832.066,AGV1
-0.2598055555555555,-0.9447777777777778,-0.1509722222222222,874.2059027777777,1261.1224166666666,1589.418,5832.066,AGV1
-0.4462112676056338,-0.885943661971831,-0.0996619718309859,874.3054929577465,1261.119704225352,1589.418,5832.066,AGV1
-0.1999027777777778,-0.948597222222222,-0.1605138888888889,874.4051111111111,1261.1169027777778,1589.418,5832.066,AGV1
0.274736111111111,-0.9275694444444444,-0.1957222222222222,874.5052638888889,1261.1139444444443,1589.418,5832.066,AGV1
0.0432916666666666,-0.9042777777777778,-0.2927083333333333,874.6052777777778,1261.1110972222225,1589.418,5832.066,AGV1
-0.2213194444444444,-0.932638888888889,-0.1826527777777777,874.7054583333334,1261.1080833333333,1589.418,5832.066,AGV1
0.3805138888888889,-0.9091666666666666,-0.1312499999999999,874.8056805555556,1261.105125,1589.418,5832.066,AGV1
0.3075352112676056,-0.8753802816901408,-0.2368169014084507,874.9052394366197,1261.1021267605634,1589.418,5832.066,AGV1
0.0775277777777777,-0.918625,-0.1913055555555555,875.0047222222222,1261.0990555555554,1589.418,5832.066,AGV1
-0.4590555555555555,-0.878361111111111,-0.0850416666666666,875.1049861111111,1261.0959305555557,1589.418,5832.066,AGV1
-0.2446944444444444,-0.9243055555555556,-0.0868888888888888,875.2046805555556,1261.092791666667,1589.418,5832.066,AGV1
0.0806666666666666,-0.9568333333333332,-0.17525,875.3044444444445,1261.0895694444444,1589.418,5832.066,AGV1
-0.03575,-0.9803194444444444,-0.1683055555555555,875.4041388888888,1261.086388888889,1589.418,5832.066,AGV1
0.0418873239436619,-0.9621971830985916,-0.2480422535211267,875.5032816901409,1261.0831690140844,1589.418,5832.066,AGV1
-0.111,-0.9409629629629628,-0.3162962962962962,875.5712962962963,1261.0808518518518,1589.418,5832.066,AGV1
-0.46225,-0.3593,-0.8105500000000001,15098.85085,6680.0041,13278.9067,5776.801,AGV10
-0.615361111111111,-0.1800972222222222,-0.7498333333333334,15049.901347222223,6679.994958333333,13258.194597222224,5777.093375,AGV10
-0.7807777777777778,0.2325555555555555,-0.5129444444444444,14843.158458333332,6679.975527777778,13196.316166666666,5781.531347222222,AGV10
-0.9613970588235294,0.0577205882352941,-0.1809264705882353,14477.920352941175,6679.920014705882,13105.391102941176,5833.837058823529,AGV10
-0.8264098360655738,-0.1478688524590163,-0.4655737704918033,13859.928213114756,6679.763344262296,13039.703327868854,5982.608754098361,AGV10
-0.7449583333333334,-0.0334166666666666,-0.5974444444444444,13239.055694444443,6679.579430555556,12793.793402777776,5996.599430555555,AGV10
-0.92325,-0.0460416666666666,-0.227625,12565.144208333331,6679.379041666667,12449.442986111111,5933.136027777778,AGV10
-0.7745942028985507,0.4962608695652173,-0.168463768115942,11883.725202898551,6679.169971014493,12018.230594202898,5963.837405797101,AGV10
-0.8875633802816901,0.2938169014084507,-0.2810140845070423,11221.964183098591,6678.963126760563,11609.283873239438,6082.751295774648,AGV10
-0.8854027777777778,0.3492638888888889,-0.25725,10552.91476388889,6678.7536527777775,11171.370486111113,6083.877930555555,AGV10
-0.7214722222222222,0.6014444444444444,-0.2770416666666666,9879.3815,6678.542597222222,10715.800277777778,5998.941444444445,AGV10
