AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1613.57,8500.795,3700.0,11579.905,0.061,0.702,-0.709
AGV1,1613.57,8500.795,3699.993,11579.7,0.043,0.663,-0.747
AGV1,1613.57,8500.795,3699.996,11578.262,0.031,0.696,-0.717
AGV1,1613.57,8500.795,3700.001,11575.345,0.112,0.668,-0.736
AGV1,1613.57,8500.795,3700.003,11570.866,0.205,0.429,-0.879
AGV1,1613.57,8500.795,3700.002,11564.735,0.218,0.166,-0.961
AGV1,1613.57,8500.795,3700.0,11556.894,0.299,0.207,-0.931
AGV1,1613.57,8500.795,3700.002,11547.056,0.444,-0.053,-0.894
AGV1,1613.57,8500.795,3700.005,11535.126,0.479,-0.078,-0.874
AGV1,1613.57,8500.795,3700.007,11522.02,0.48,-0.272,-0.834
AGV1,1613.43,8501.31,3700.008,11507.475,0.47,-0.274,-0.839
AGV1,1614.468,8502.571,3700.008,11491.344,0.403,-0.381,-0.832
AGV1,1617.01,8503.39,3700.01,11473.477,0.432,-0.39,-0.813
AGV1,1619.825,8502.935,3700.012,11454.164,0.341,-0.492,-0.801
AGV1,1622.475,8502.943,3700.014,11433.125,0.353,-0.577,-0.736
AGV1,1625.068,8502.266,3700.016,11410.572,0.285,-0.887,-0.364
AGV1,1627.571,8501.244,3700.018,11386.313,0.177,-0.973,-0.15
AGV1,1629.889,8499.836,3700.02,11360.458,0.139,-0.989,-0.041
AGV1,1632.506,8498.453,3700.023,11332.974,0.124,-0.987,-0.097
AGV1,1632.803,8498.523,3700.026,11303.783,-0.058,-0.996,-0.062
AGV1,1632.331,8498.874,3700.029,11273.265,-0.153,-0.984,-0.094
AGV1,1635.481,8491.636,3700.033,11240.827,-0.132,-0.986,-0.102
AGV1,1637.775,8485.036,3700.037,11206.8,-0.04,-0.992,-0.12
AGV1,1640.669,8473.763,3700.042,11171.5,0.049,-0.99,-0.132
AGV1,1642.646,8461.821,3700.048,11134.351,0.296,-0.944,-0.143
AGV1,1640.117,8448.786,3700.053,11095.604,0.672,-0.733,-0.105
