AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1615.191,8404.966,3700.0,11579.905,0.007,0.544,-0.839
AGV1,1615.423,8407.263,3699.993,11579.696,-0.042,0.563,-0.825
AGV1,1615.822,8410.638,3699.996,11578.246,-0.062,0.566,-0.822
AGV1,1615.929,8412.279,3700.001,11575.333,-0.159,0.487,-0.859
AGV1,1615.912,8412.372,3700.003,11570.837,-0.263,0.458,-0.849
AGV1,1616.077,8412.602,3700.002,11564.67,-0.371,0.358,-0.857
AGV1,1616.216,8412.864,3700.0,11556.803,-0.462,0.3,-0.835
AGV1,1616.344,8413.134,3700.002,11547.321,-0.54,0.236,-0.808
AGV1,1617.519,8414.219,3700.005,11536.27,-0.605,0.203,-0.77
AGV1,1617.925,8414.523,3700.007,11523.601,-0.656,0.19,-0.73
AGV1,1618.393,8415.173,3700.008,11509.334,-0.728,0.184,-0.661
AGV1,1618.598,8415.765,3700.008,11493.355,-0.737,0.098,-0.669
AGV1,1619.193,8416.144,3700.009,11475.79,-0.692,0.017,-0.722
AGV1,1619.286,8416.085,3700.011,11456.573,-0.649,-0.051,-0.759
AGV1,1619.286,8416.085,3700.013,11435.748,-0.673,-0.094,-0.733
AGV1,1619.086,8415.963,3700.015,11413.255,-0.633,-0.158,-0.758
AGV1,1618.631,8415.728,3700.017,11389.217,-0.633,-0.218,-0.742
AGV1,1618.53,8415.654,3700.02,11363.624,-0.6,-0.346,-0.722
AGV1,1618.53,8415.654,3700.022,11336.311,-0.513,-0.446,-0.734
AGV1,1618.543,8415.662,3700.025,11307.583,-0.417,-0.531,-0.738
AGV1,1619.077,8415.73,3700.028,11277.142,-0.359,-0.554,-0.751
AGV1,1622.815,8416.402,3700.032,11245.178,-0.291,-0.58,-0.761
AGV1,1622.993,8416.716,3700.036,11211.538,-0.243,-0.581,-0.776
AGV1,1622.993,8416.716,3700.041,11176.162,-0.213,-0.598,-0.772
AGV1,1621.102,8416.522,3700.047,11139.34,-0.166,-0.616,-0.77
AGV1,1621.124,8416.469,3700.052,11100.831,-0.153,-0.595,-0.789
AGV1,1621.884,8416.302,3700.059,11060.463,-0.162,-0.59,-0.791
AGV1,1622.492,8416.167,3700.067,11018.523,0.012,-0.6,-0.8
AGV1,1622.671,8416.217,3700.075,10975.072,0.068,-0.599,-0.798
AGV1,1622.671,8416.217,3700.084,10929.622,0.109,-0.563,-0.819
AGV1,1622.554,8416.599,3700.094,10882.057,0.15,-0.555,-0.818
AGV1,1621.11,8418.182,3700.104,10832.748,0.042,-0.573,-0.819
AGV1,1615.549,8416.775,3700.116,10781.467,0.015,-0.584,-0.811
AGV1,1609.175,8408.642,3700.129,10727.869,0.006,-0.574,-0.819
AGV1,1607.729,8406.144,3700.143,10672.023,-0.01,-0.586,-0.81
AGV1,1607.729,8406.144,3700.158,10613.83,-0.161,-0.673,-0.722
