AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1701.655,8570.151,3700.0,11579.905,-0.428,-0.383,-0.818
AGV1,1701.655,8570.151,3699.994,11579.696,-0.423,-0.385,-0.82
AGV1,1701.655,8570.151,3699.996,11578.253,-0.426,-0.386,-0.818
AGV1,1701.655,8570.151,3700.001,11575.329,-0.437,-0.385,-0.813
AGV1,1701.655,8570.151,3700.003,11570.835,-0.443,-0.378,-0.813
AGV1,1701.655,8570.151,3700.002,11564.709,-0.506,-0.298,-0.809
AGV1,1701.655,8570.151,3700.0,11556.841,-0.49,-0.307,-0.816
AGV1,1701.655,8570.151,3700.002,11547.417,-0.476,-0.396,-0.786
AGV1,1701.655,8570.151,3700.004,11536.345,-0.108,-0.71,-0.696
AGV1,1701.655,8570.151,3700.007,11523.827,-0.025,-0.745,-0.666
AGV1,1699.688,8569.552,3700.008,11509.634,0.026,-0.769,-0.638
AGV1,1697.237,8568.195,3700.008,11493.702,0.115,-0.789,-0.604
AGV1,1696.981,8568.044,3700.009,11476.116,0.151,-0.802,-0.577
AGV1,1696.905,8567.635,3700.011,11456.846,0.085,-0.768,-0.634
AGV1,1688.255,8563.64,3700.013,11435.984,0.111,-0.758,-0.642
AGV1,1678.498,8557.068,3700.015,11413.8,0.083,-0.715,-0.694
AGV1,1678.291,8553.455,3700.017,11389.757,0.123,-0.734,-0.668
AGV1,1676.357,8549.599,3700.019,11364.016,0.142,-0.744,-0.652
AGV1,1674.208,8544.968,3700.022,11336.842,0.104,-0.705,-0.701
AGV1,1672.677,8539.018,3700.025,11308.095,0.077,-0.7,-0.71
AGV1,1675.108,8532.106,3700.028,11277.71,0.072,-0.641,-0.764
AGV1,1678.125,8515.474,3700.032,11245.668,0.071,-0.62,-0.781
AGV1,1678.629,8498.761,3700.036,11212.005,0.089,-0.635,-0.767
AGV1,1678.709,8483.883,3700.041,11176.431,0.102,-0.653,-0.75
AGV1,1679.41,8465.019,3700.046,11139.807,0.089,-0.653,-0.751
AGV1,1680.299,8448.934,3700.052,11101.309,0.094,-0.969,-0.229
AGV1,1681.735,8430.018,3700.059,11061.114,-0.059,-0.995,-0.073
AGV1,1683.754,8407.293,3700.066,11019.138,-0.047,-0.992,-0.114
