AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1620.893,8370.532,3700.0,11579.905,0.137,0.502,-0.854
AGV1,1622.576,8373.763,3699.993,11579.697,0.115,0.474,-0.873
AGV1,1623.601,8375.754,3699.996,11578.254,0.114,0.452,-0.885
AGV1,1623.264,8376.501,3700.001,11575.313,0.106,0.443,-0.89
AGV1,1623.264,8376.501,3700.003,11570.859,0.274,0.39,-0.879
AGV1,1623.264,8376.501,3700.002,11564.691,0.551,0.251,-0.796
AGV1,1623.264,8376.501,3700.0,11556.847,0.565,0.255,-0.785
AGV1,1621.231,8377.699,3700.002,11546.763,0.701,0.117,-0.703
AGV1,1621.623,8378.593,3700.005,11534.96,0.933,-0.074,-0.352
AGV1,1622.906,8379.484,3700.007,11521.951,0.927,-0.31,-0.212
AGV1,1623.38,8379.851,3700.008,11507.381,0.88,-0.431,-0.198
AGV1,1623.397,8379.865,3700.008,11491.301,0.844,-0.489,-0.219
AGV1,1623.397,8379.865,3700.01,11473.494,0.774,-0.595,-0.215
AGV1,1623.245,8379.628,3700.012,11454.002,0.638,-0.748,-0.183
AGV1,1617.312,8380.641,3700.014,11433.208,0.3,-0.952,-0.064
AGV1,1616.456,8380.86,3700.016,11410.702,0.356,-0.929,-0.1
AGV1,1614.92,8385.53,3700.018,11386.514,0.346,-0.926,-0.149
AGV1,1614.264,8389.354,3700.02,11360.651,-0.036,-0.99,-0.137
AGV1,1613.902,8389.843,3700.023,11332.983,-0.133,-0.983,-0.122
AGV1,1615.445,8389.417,3700.026,11304.139,-0.134,-0.977,-0.166
AGV1,1615.494,8389.422,3700.029,11273.393,-0.084,-0.98,-0.181
AGV1,1615.508,8389.408,3700.032,11241.114,-0.037,-0.985,-0.167
AGV1,1615.762,8389.083,3700.037,11207.255,-0.033,-0.986,-0.165
AGV1,1620.513,8389.142,3700.042,11171.676,-0.021,-0.983,-0.185
AGV1,1627.269,8390.088,3700.047,11134.639,-0.012,-0.98,-0.196
AGV1,1627.497,8390.147,3700.053,11095.8,-0.014,-0.98,-0.2
AGV1,1627.644,8389.802,3700.06,11055.619,-0.015,-0.982,-0.189
AGV1,1628.381,8387.95,3700.067,11013.424,-0.033,-0.981,-0.19
AGV1,1629.293,8385.384,3700.075,10969.476,-0.029,-0.975,-0.218
AGV1,1631.184,8378.955,3700.084,10923.799,-0.018,-0.976,-0.215
AGV1,1632.75,8370.422,3700.094,10876.195,0.002,-0.977,-0.214
AGV1,1633.573,8362.586,3700.105,10826.434,-0.001,-0.982,-0.19
AGV1,1633.922,8354.823,3700.117,10774.762,-0.012,-0.982,-0.187
AGV1,1633.934,8347.614,3700.13,10720.975,-0.017,-0.978,-0.207
AGV1,1638.507,8339.535,3700.144,10665.135,-0.019,-0.977,-0.212
AGV1,1647.963,8325.492,3700.159,10606.586,-0.019,-0.98,-0.197
AGV1,1654.589,8305.116,3700.175,10545.526,-0.021,-0.967,-0.255
AGV1,1657.394,8287.559,3700.193,10482.365,-0.017,-0.973,-0.229
AGV1,1655.323,8266.782,3700.212,10416.878,-0.026,-0.975,-0.22
AGV1,1651.956,8245.986,3700.232,10351.082,-0.039,-0.982,-0.184
AGV1,1648.477,8228.718,3700.251,10285.83,-0.038,-0.979,-0.199
AGV1,1644.307,8212.069,3700.27,10220.75,-0.04,-0.978,-0.206
AGV1,1642.899,8201.459,3700.289,10155.014,0.0,-0.976,-0.219
AGV1,1642.929,8194.598,3700.309,10089.651,0.001,-0.979,-0.202
AGV1,1641.769,8184.116,3700.328,10023.343,-0.013,-0.981,-0.194
AGV1,1641.178,8174.397,3700.347,9958.423,-0.015,-0.978,-0.206
AGV1,1645.897,8164.68,3700.367,9892.396,-0.016,-0.977,-0.214
AGV1,1647.419,8146.143,3700.378,9826.452,-0.029,-0.981,-0.192
AGV1,1647.631,8130.828,3699.747,9761.207,-0.021,-0.974,-0.227
AGV1,1646.705,8114.612,3698.122,9696.328,-0.017,-0.985,-0.171
AGV1,1645.13,8095.57,3697.322,9630.095,-0.038,-0.98,-0.194
AGV1,1642.965,8073.218,3696.42,9564.608,-0.039,-0.979,-0.198
AGV1,1640.764,8050.018,3694.623,9498.822,-0.034,-0.971,-0.236
AGV1,1638.731,8021.113,3693.115,9433.089,-0.02,-0.976,-0.216
AGV1,1637.382,7987.635,3691.322,9367.847,-0.011,-0.976,-0.215
AGV1,1636.937,7949.306,3688.973,9302.568,0.005,-0.98,-0.198
AGV1,1637.816,7908.687,3686.889,9236.351,0.019,-0.973,-0.231
AGV1,1640.06,7867.32,3684.764,9171.104,-0.002,-0.979,-0.203
AGV1,1643.67,7826.149,3681.321,9105.791,0.005,-0.978,-0.206
AGV1,1647.259,7793.746,3678.189,9039.97,-0.016,-0.971,-0.238
AGV1,1650.872,7764.67,3675.391,8975.217,-0.034,-0.982,-0.186
AGV1,1654.005,7735.204,3672.517,8909.927,-0.036,-0.978,-0.204
AGV1,1656.55,7703.816,3669.419,8843.877,-0.03,-0.988,-0.154
AGV1,1659.078,7671.03,3665.438,8778.736,-0.027,-0.986,-0.166
AGV1,1661.43,7643.439,3661.25,8713.133,-0.039,-0.987,-0.155
AGV1,1664.314,7613.66,3657.556,8647.768,-0.021,-0.985,-0.17
AGV1,1667.302,7583.948,3653.338,8581.93,-0.028,-0.99,-0.137
AGV1,1670.211,7554.397,3647.91,8516.841,-0.011,-0.986,-0.166
AGV1,1673.244,7524.223,3643.347,8451.561,-0.026,-0.985,-0.168
AGV1,1676.282,7497.924,3637.891,8386.306,-0.039,-0.984,-0.176
AGV1,1679.916,7470.914,3630.674,8321.487,-0.058,-0.982,-0.181
AGV1,1683.571,7442.386,3624.715,8256.316,-0.041,-0.982,-0.183
AGV1,1686.476,7412.934,3618.303,8191.168,-0.048,-0.991,-0.125
AGV1,1688.343,7379.695,3609.504,8126.606,-0.059,-0.984,-0.167
AGV1,1688.816,7342.235,3597.332,8061.898,-0.055,-0.981,-0.185
AGV1,1688.217,7305.754,3587.434,7996.813,-0.056,-0.981,-0.187
AGV1,1687.049,7273.48,3577.531,7932.16,-0.038,-0.986,-0.163
AGV1,1685.043,7240.598,3565.515,7867.894,-0.037,-0.987,-0.155
AGV1,1682.083,7204.829,3548.702,7804.414,-0.041,-0.986,-0.161
AGV1,1678.574,7167.59,3525.655,7743.537,-0.01,-0.986,-0.166
AGV1,1676.372,7139.776,3502.11,7681.794,0.16,-0.929,-0.334
AGV1,1673.957,7114.067,3478.769,7620.759,0.203,-0.916,-0.346
AGV1,1670.919,7090.577,3451.372,7561.193,0.527,-0.806,-0.269
AGV1,1666.955,7067.189,3418.258,7505.802,0.61,-0.76,-0.226
AGV1,1662.084,7043.058,3380.273,7451.751,0.631,-0.75,-0.198
AGV1,1656.335,7016.052,3339.525,7399.929,0.605,-0.779,-0.163
AGV1,1650.121,6996.846,3300.496,7347.297,0.558,-0.814,-0.162
AGV1,1639.031,6976.015,3258.765,7296.88,0.304,-0.887,-0.348
AGV1,1629.026,6953.494,3212.101,7251.589,-0.091,-0.967,-0.236
AGV1,1621.121,6926.661,3161.065,7209.191,-0.105,-0.975,-0.195
AGV1,1614.159,6894.543,3107.801,7170.686,-0.079,-0.984,-0.161
AGV1,1607.532,6860.635,3053.423,7133.84,-0.039,-0.993,-0.109
AGV1,1601.342,6825.908,2998.043,7098.476,-0.014,-0.981,-0.193
AGV1,1596.993,6800.076,2939.953,7067.52,0.004,-0.978,-0.209
AGV1,1593.126,6776.833,2881.145,7036.947,-0.0,-0.974,-0.227
AGV1,1589.378,6755.254,2824.465,7005.098,0.035,-0.983,-0.182
AGV1,1585.269,6732.727,2766.696,6974.655,0.043,-0.983,-0.18
AGV1,1580.865,6708.095,2706.618,6948.634,0.043,-0.978,-0.203
AGV1,1576.448,6679.941,2644.384,6929.148,0.055,-0.978,-0.202
AGV1,1573.251,6657.106,2580.523,6912.851,0.051,-0.975,-0.214
AGV1,1569.692,6642.163,2517.402,6893.831,0.021,-0.975,-0.221
AGV1,1566.671,6618.917,2455.272,6873.73,0.01,-0.979,-0.202
AGV1,1567.491,6594.774,2392.769,6853.671,0.026,-0.979,-0.2
AGV1,1570.072,6570.245,2330.716,6833.639,0.037,-0.982,-0.184
AGV1,1574.226,6546.089,2273.69,6815.105,0.033,-0.982,-0.186
AGV1,1579.46,6528.243,2227.588,6800.087,0.041,-0.982,-0.183
AGV1,1583.566,6521.959,2194.14,6789.212,0.033,-0.983,-0.181
AGV1,1585.211,6509.111,2173.408,6782.492,0.013,-0.978,-0.207
AGV1,1588.941,6495.374,2164.944,6779.756,0.01,-0.978,-0.207
AGV1,1594.449,6477.966,2163.914,6779.424,0.032,-0.978,-0.205
AGV1,1595.765,6462.748,2163.439,6779.267,0.02,-0.962,-0.27
AGV1,1595.589,6448.408,2163.19,6779.183,0.004,-0.968,-0.251
AGV1,1595.336,6438.03,2163.182,6779.179,0.002,-0.976,-0.218
AGV1,1598.996,6426.303,2163.309,6779.221,0.006,-0.98,-0.197
AGV1,1603.489,6414.72,2163.442,6779.264,0.01,-0.983,-0.184
AGV1,1608.699,6402.455,2163.509,6779.286,-0.011,-0.981,-0.192
AGV1,1618.128,6385.827,2163.503,6779.284,0.022,-0.974,-0.223
AGV1,1623.816,6375.789,2163.48,6779.276,0.022,-0.968,-0.251
AGV1,1626.813,6366.228,2163.458,6779.268,0.034,-0.974,-0.224
AGV1,1630.19,6353.181,2163.444,6779.263,0.013,-0.973,-0.229
AGV1,1632.736,6338.829,2163.433,6779.259,0.006,-0.98,-0.2
AGV1,1634.516,6322.644,2163.426,6779.256,-0.004,-0.98,-0.197
AGV1,1634.849,6308.471,2163.421,6779.254,-0.118,-0.961,-0.249
AGV1,1631.609,6288.109,2163.416,6779.252,-0.116,-0.962,-0.246
AGV1,1629.429,6265.78,2163.413,6779.251,-0.126,-0.96,-0.248
AGV1,1627.745,6242.131,2163.342,6779.228,-0.123,-0.958,-0.259
AGV1,1626.175,6217.044,2162.213,6778.99,-0.12,-0.954,-0.273
AGV1,1624.776,6191.572,2159.532,6778.555,-0.143,-0.958,-0.25
AGV1,1623.51,6167.295,2155.354,6777.942,-0.149,-0.954,-0.262
AGV1,1622.143,6144.029,2149.75,6777.139,-0.126,-0.942,-0.311
AGV1,1619.9,6116.715,2142.713,6775.395,-0.106,-0.944,-0.311
AGV1,1616.376,6089.136,2134.14,6772.826,-0.037,-0.95,-0.309
AGV1,1609.94,6059.72,2124.128,6769.809,-0.039,-0.943,-0.329
AGV1,1601.958,6029.554,2112.502,6766.343,-0.139,-0.929,-0.344
AGV1,1593.374,5999.403,2099.157,6762.791,-0.115,-0.915,-0.388
AGV1,1586.278,5974.94,2084.152,6759.849,-0.066,-0.912,-0.406
AGV1,1579.542,5951.742,2067.672,6758.017,-0.018,-0.897,-0.441
AGV1,1572.847,5928.502,2049.867,6756.492,-0.017,-0.899,-0.437
AGV1,1566.337,5904.722,2030.644,6753.339,-0.012,-0.876,-0.482
AGV1,1565.976,5896.808,2009.916,6749.016,-0.003,-0.842,-0.539
AGV1,1569.629,5897.476,1987.677,6745.542,0.055,-0.79,-0.611
AGV1,1569.825,5896.916,1963.796,6743.24,0.072,-0.767,-0.638
AGV1,1569.861,5896.699,1938.491,6741.116,0.009,-0.815,-0.579
AGV1,1569.795,5896.558,1911.781,6736.682,-0.011,-0.817,-0.577
AGV1,1569.775,5896.524,1883.725,6731.822,-0.075,-0.828,-0.556
AGV1,1568.271,5895.623,1853.979,6726.754,-0.073,-0.82,-0.567
AGV1,1565.379,5890.089,1822.433,6721.999,-0.071,-0.81,-0.582
AGV1,1563.679,5883.216,1789.686,6716.522,-0.041,-0.787,-0.615
AGV1,1562.473,5875.333,1755.148,6710.682,0.027,-0.808,-0.588
AGV1,1561.27,5866.792,1718.929,6704.567,0.05,-0.802,-0.595
AGV1,1560.237,5861.069,1681.42,6698.234,0.045,-0.778,-0.627
AGV1,1559.849,5859.52,1642.177,6691.593,0.019,-0.767,-0.642
AGV1,1561.317,5858.52,1601.132,6684.439,0.028,-0.757,-0.653
AGV1,1565.359,5855.97,1558.796,6675.676,0.028,-0.737,-0.675
AGV1,1569.164,5854.767,1516.052,6663.571,0.011,-0.723,-0.691
AGV1,1569.518,5852.368,1473.596,6646.825,-0.002,-0.735,-0.678
AGV1,1567.646,5842.137,1431.066,6627.172,0.007,-0.731,-0.682
AGV1,1562.696,5828.892,1388.334,6604.48,0.032,-0.7,-0.713
AGV1,1558.961,5816.285,1345.846,6578.712,0.075,-0.694,-0.716
AGV1,1556.631,5808.284,1303.606,6549.661,0.101,-0.615,-0.782
AGV1,1555.229,5803.496,1262.304,6517.577,0.11,-0.56,-0.821
AGV1,1554.666,5801.563,1221.841,6482.113,0.111,-0.549,-0.828
AGV1,1554.958,5801.838,1182.238,6442.89,0.114,-0.538,-0.835
AGV1,1554.958,5801.838,1144.46,6400.467,0.109,-0.54,-0.835
AGV1,1554.958,5801.838,1108.533,6354.536,0.096,-0.543,-0.834
AGV1,1554.958,5801.838,1074.537,6304.681,0.093,-0.569,-0.817
AGV1,1555.171,5801.638,1043.347,6251.641,0.088,-0.607,-0.79
AGV1,1557.095,5799.576,1014.943,6194.772,0.102,-0.622,-0.776
AGV1,1561.68,5796.848,989.967,6134.567,0.181,-0.835,-0.52
AGV1,1563.327,5796.848,969.155,6071.874,0.21,-0.948,-0.238
AGV1,1563.327,5796.848,953.035,6007.951,0.175,-0.956,-0.234
AGV1,1563.327,5796.848,941.647,5943.266,0.145,-0.984,-0.104
AGV1,1563.327,5796.848,934.906,5878.229,0.138,-0.983,-0.12
AGV1,1563.327,5796.848,926.481,5811.971,0.142,-0.981,-0.131
AGV1,1563.327,5796.848,915.77,5747.387,0.131,-0.976,-0.172
AGV1,1562.434,5796.833,905.074,5682.627,-0.214,-0.942,-0.258
AGV1,1555.377,5796.825,894.274,5617.554,-0.261,-0.937,-0.234
AGV1,1546.765,5796.825,884.283,5552.726,-0.441,-0.88,-0.179
AGV1,1546.216,5796.825,877.396,5487.103,-0.439,-0.88,-0.182
AGV1,1546.216,5796.825,873.626,5422.195,-0.37,-0.914,-0.166
AGV1,1546.216,5796.825,867.164,5356.528,-0.118,-0.982,-0.143
AGV1,1546.216,5796.825,860.711,5291.767,-0.081,-0.987,-0.141
AGV1,1546.216,5796.825,854.454,5226.425,0.114,-0.982,-0.153
AGV1,1546.216,5796.825,849.873,5161.148,0.126,-0.98,-0.156
AGV1,1546.216,5796.825,847.912,5096.391,0.15,-0.976,-0.158
AGV1,1546.216,5796.825,843.972,5030.288,0.337,-0.93,-0.143
AGV1,1546.216,5796.825,839.934,4963.649,0.337,-0.929,-0.151
AGV1,1546.216,5796.825,835.949,4894.55,0.386,-0.891,-0.239
AGV1,1546.216,5796.825,833.631,4827.502,0.362,-0.9,-0.242
AGV1,1546.216,5796.825,832.321,4761.307,0.354,-0.9,-0.252
AGV1,1546.216,5796.825,829.854,4695.725,0.389,-0.889,-0.241
AGV1,1546.216,5796.825,827.48,4630.003,0.386,-0.889,-0.247
AGV1,1546.216,5796.825,825.585,4564.313,0.372,-0.894,-0.25
AGV1,1546.216,5796.825,825.366,4499.002,0.364,-0.898,-0.246
AGV1,1546.216,5796.825,824.135,4433.885,0.379,-0.895,-0.235
AGV1,1546.216,5796.825,822.828,4367.641,0.377,-0.896,-0.234
AGV1,1546.216,5796.825,821.708,4302.518,0.38,-0.896,-0.23
AGV1,1546.216,5796.825,821.7,4237.317,0.377,-0.893,-0.246
AGV1,1546.216,5796.825,821.143,4171.965,0.201,-0.916,-0.346
AGV1,1546.216,5796.825,820.638,4105.928,0.176,-0.918,-0.354
AGV1,1546.216,5796.825,821.458,4040.402,0.07,-0.907,-0.416
AGV1,1546.216,5796.825,821.951,3975.165,0.06,-0.909,-0.412
AGV1,1546.216,5796.825,822.16,3909.54,0.066,-0.907,-0.415
AGV1,1546.216,5796.825,822.408,3844.279,0.06,-0.915,-0.399
AGV1,1546.216,5796.825,822.657,3778.745,0.07,-0.913,-0.402
AGV1,1546.216,5796.825,822.914,3713.309,-0.152,-0.978,-0.142
AGV1,1546.216,5796.825,823.345,3647.244,-0.165,-0.975,-0.147
