GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,User_X,User_Y,AGV_name
-0.5579,0.2179142857142857,-0.7021999999999999,3700.0010857142856,11558.415671428573,1657.7829571428572,8437.277542857142,AGV1
-0.1492045454545454,-0.8954318181818182,-0.2048409090909091,3700.0122954545454,11443.76018181818,1649.161068181818,8433.23890909091,AGV1
0.9103478260869564,0.2457608695652174,-0.1026304347826086,3700.066152173913,11026.639260869566,1613.7986739130436,8321.425630434782,AGV1
-0.005060606060606,-0.9895151515151516,-0.0555454545454545,3700.170560606061,10575.423106060607,1585.768,8134.123666666666,AGV1
0.643377358490566,-0.043377358490566,-0.0741509433962264,3699.5572452830193,9921.862641509431,1489.2177924528305,7699.60337735849,AGV1
0.3091194029850746,-0.727955223880597,-0.2154179104477611,3686.469611940299,9250.509985074626,1432.1001791044775,7215.052417910448,AGV1
0.3410769230769231,-0.7328769230769231,-0.4136923076923077,3654.743615384615,8620.498753846154,1427.0208615384615,6873.307676923077,AGV1
0.9012,0.2872285714285714,-0.1175285714285714,3573.0143714285714,7941.179985714286,1412.6416857142858,6442.158714285714,AGV1
0.4444788732394366,-0.7841971830985915,-0.2720281690140845,3498.9561830985917,7681.76871830986,1397.1769295774648,6022.276014084508,AGV1
0.6562222222222222,-0.4971111111111111,-0.5396944444444444,3391.6097916666668,7487.698319444444,1405.6050416666667,5875.199444444444,AGV1
0.5035833333333334,-0.1040138888888888,-0.8554583333333333,3259.2529166666664,7310.623111111112,1454.9004444444445,5797.393999999999,AGV1
0.4393194444444444,-0.2494166666666666,-0.8500833333333333,3099.306027777778,7156.912652777778,1458.0333333333333,5799.190763888889,AGV1
0.2570416666666666,-0.8985833333333333,-0.2810833333333333,2918.556791666667,7027.943736111111,1464.740513888889,5839.701194444445,AGV1
0.570169014084507,-0.8046619718309859,-0.1408309859154929,2723.849070422535,6924.381971830986,1464.029,5855.228,AGV1
0.6077777777777778,-0.7747638888888889,-0.1658611111111111,2512.7940972222223,6858.013930555556,1464.029,5855.228,AGV1
0.4950833333333333,-0.8348888888888889,-0.2212777777777778,2297.301513888889,6804.731666666667,1464.029,5855.228,AGV1
0.4752916666666666,-0.846486111111111,-0.2316388888888889,2078.8733194444444,6768.853430555555,1464.029,5855.228,AGV1
0.4805416666666666,-0.8506388888888888,-0.1905416666666667,1856.941680555556,6762.824,1464.029,5855.228,AGV1
