AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1524.137,8548.291,3700.0,11579.905,-0.239,0.215,-0.947
AGV1,1521.381,8551.285,3699.993,11579.693,-0.211,0.211,-0.954
AGV1,1518.866,8554.148,3699.996,11578.239,-0.197,0.213,-0.957
AGV1,1516.892,8556.62,3700.001,11575.31,-0.17,0.23,-0.958
AGV1,1515.276,8559.73,3700.003,11570.835,0.085,0.247,-0.965
AGV1,1513.888,8564.867,3700.002,11564.705,0.256,0.233,-0.938
AGV1,1513.582,8571.702,3700.0,11556.838,0.367,0.191,-0.91
AGV1,1514.247,8580.174,3700.002,11546.604,0.43,0.096,-0.898
AGV1,1515.892,8588.639,3700.005,11534.852,0.474,0.011,-0.88
AGV1,1517.103,8594.103,3700.007,11521.826,0.445,0.02,-0.895
AGV1,1518.876,8596.995,3700.008,11507.242,0.459,0.028,-0.888
AGV1,1522.985,8600.048,3700.008,11491.065,0.46,-0.07,-0.885
AGV1,1527.573,8602.717,3700.009,11473.264,0.375,-0.325,-0.868
AGV1,1531.12,8604.35,3700.011,11453.846,0.372,-0.352,-0.859
AGV1,1531.12,8604.35,3700.013,11432.835,0.369,-0.441,-0.818
AGV1,1531.12,8604.35,3700.015,11410.218,0.372,-0.541,-0.754
AGV1,1531.52,8604.373,3700.017,11386.053,0.372,-0.596,-0.711
AGV1,1533.128,8604.347,3700.02,11360.205,0.363,-0.685,-0.632
AGV1,1535.005,8604.095,3700.022,11332.716,0.297,-0.863,-0.408
AGV1,1536.85,8603.602,3700.025,11303.739,0.164,-0.986,-0.024
AGV1,1538.149,8602.85,3700.029,11273.024,0.132,-0.987,-0.087
AGV1,1538.419,8602.671,3700.032,11240.722,-0.032,-0.996,-0.079
AGV1,1539.594,8602.005,3700.036,11206.876,-0.075,-0.995,-0.063
AGV1,1540.466,8599.739,3700.042,11171.286,-0.077,-0.993,-0.09
AGV1,1539.892,8597.909,3700.047,11134.1,-0.273,-0.959,-0.073
AGV1,1537.907,8595.767,3700.053,11095.331,-0.261,-0.962,-0.076
AGV1,1535.991,8593.061,3700.06,11054.811,-0.198,-0.977,-0.085
AGV1,1534.677,8589.945,3700.068,11012.74,0.018,-0.997,-0.076
AGV1,1536.064,8585.054,3700.076,10968.867,0.032,-0.995,-0.09
AGV1,1537.501,8580.633,3700.085,10923.092,0.042,-0.993,-0.111
AGV1,1539.56,8576.024,3700.095,10875.512,0.507,-0.853,-0.121
AGV1,1541.76,8570.953,3700.106,10825.903,0.896,-0.442,-0.024
AGV1,1542.629,8565.298,3700.118,10774.12,0.935,-0.354,-0.015
AGV1,1545.447,8560.944,3700.131,10719.956,0.918,-0.388,-0.082
AGV1,1547.663,8554.824,3700.145,10663.63,0.836,-0.544,-0.067
AGV1,1548.573,8544.802,3700.167,10579.007,0.782,-0.62,-0.057
AGV1,1545.593,8534.61,3700.187,10508.686,0.841,-0.533,-0.094
AGV1,1543.745,8525.394,3700.205,10443.59,0.897,-0.438,-0.053
AGV1,1513.582,8368.926,3700.311,10088.036,0.326,-0.934,-0.149
AGV1,1509.232,8329.115,3700.333,10013.612,-0.244,-0.967,-0.07
AGV1,1508.145,8311.346,3700.352,9947.796,-0.179,-0.982,-0.067
AGV1,1506.329,8279.844,3700.372,9882.492,-0.06,-0.994,-0.088
