AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1743.626,8393.933,3700.0,11579.905,-0.56,0.422,-0.713
AGV1,1743.626,8393.933,3699.993,11579.698,-0.596,0.437,-0.674
AGV1,1743.626,8393.933,3699.996,11578.251,-0.595,0.457,-0.661
AGV1,1743.626,8393.933,3700.001,11575.344,-0.571,0.47,-0.673
AGV1,1743.626,8393.933,3700.003,11570.885,-0.519,0.515,-0.683
AGV1,1743.626,8393.933,3700.002,11564.715,-0.51,0.505,-0.696
AGV1,1743.626,8393.933,3700.0,11556.852,-0.543,0.395,-0.741
AGV1,1743.64,8394.029,3700.002,11547.435,-0.501,-0.047,-0.864
AGV1,1744.701,8396.355,3700.004,11536.398,-0.491,-0.032,-0.871
AGV1,1749.443,8400.617,3700.007,11523.797,-0.487,-0.021,-0.873
AGV1,1752.007,8404.076,3700.008,11509.469,-0.545,-0.192,-0.817
AGV1,1752.355,8404.935,3700.008,11493.586,-0.548,-0.334,-0.767
AGV1,1752.829,8406.697,3700.009,11475.973,-0.505,-0.386,-0.772
AGV1,1754.297,8408.599,3700.011,11456.691,-0.471,-0.377,-0.798
AGV1,1753.963,8411.742,3700.013,11436.01,-0.441,-0.487,-0.754
AGV1,1754.108,8413.27,3700.015,11413.534,-0.426,-0.503,-0.752
AGV1,1754.107,8413.322,3700.017,11389.565,-0.383,-0.559,-0.736
AGV1,1753.971,8413.658,3700.019,11363.842,-0.369,-0.588,-0.72
AGV1,1753.647,8414.166,3700.022,11336.747,-0.364,-0.625,-0.691
AGV1,1751.935,8417.908,3700.025,11308.022,-0.291,-0.712,-0.639
AGV1,1747.651,8422.145,3700.028,11277.482,-0.238,-0.75,-0.617
AGV1,1742.274,8425.044,3700.032,11245.542,-0.204,-0.775,-0.598
AGV1,1736.582,8427.632,3700.036,11211.856,-0.189,-0.804,-0.564
AGV1,1735.386,8431.481,3700.041,11176.575,-0.149,-0.812,-0.564
AGV1,1735.431,8434.407,3700.046,11139.673,-0.127,-0.841,-0.526
AGV1,1732.179,8442.369,3700.052,11101.109,0.018,-0.997,-0.079
AGV1,1723.807,8453.185,3700.059,11060.741,-0.025,-0.997,-0.076
AGV1,1720.736,8455.139,3700.066,11019.173,-0.027,-0.996,-0.085
AGV1,1720.836,8455.104,3700.074,10975.492,-0.014,-0.994,-0.106
AGV1,1722.356,8454.683,3700.084,10929.189,0.002,-0.995,-0.102
AGV1,1726.046,8452.317,3700.093,10882.526,-0.001,-0.995,-0.101
AGV1,1726.046,8452.317,3700.104,10833.133,-0.013,-0.997,-0.075
AGV1,1726.046,8452.317,3700.116,10782.134,-0.004,-0.998,-0.062
AGV1,1726.046,8452.317,3700.129,10728.647,0.0,-0.997,-0.074
AGV1,1725.644,8452.353,3700.143,10672.807,-0.025,-0.994,-0.108
AGV1,1718.978,8451.177,3700.158,10614.493,-0.02,-0.991,-0.131
AGV1,1708.641,8444.596,3700.174,10554.351,0.001,-0.989,-0.145
AGV1,1702.953,8438.179,3700.192,10491.095,-0.018,-0.993,-0.115
AGV1,1702.423,8437.566,3700.211,10425.791,-0.001,-0.997,-0.079
AGV1,1702.423,8437.566,3700.23,10359.967,0.002,-0.995,-0.097
AGV1,1702.28,8437.353,3700.249,10294.864,0.052,-0.996,-0.072
AGV1,1697.328,8426.401,3700.269,10229.629,0.197,-0.979,-0.049
AGV1,1687.887,8402.338,3700.302,10117.366,0.842,-0.538,-0.048
AGV1,1683.813,8380.389,3700.332,10016.741,0.854,-0.495,-0.159
AGV1,1676.238,8362.963,3700.348,9960.418,0.981,-0.175,-0.088
AGV1,1671.044,8352.536,3700.363,9911.353,0.978,-0.176,-0.109
AGV1,1662.369,8337.699,3700.375,9869.164,0.994,0.054,-0.091
AGV1,1653.731,8322.638,3700.381,9835.501,0.996,0.026,-0.087
AGV1,1651.202,8318.165,3700.32,9811.533,0.996,0.017,-0.093
AGV1,1647.58,8308.026,3700.054,9791.64,0.997,0.01,-0.071
AGV1,1642.869,8290.196,3699.083,9769.723,0.996,0.027,-0.085
AGV1,1638.533,8279.574,3698.785,9747.679,0.959,0.267,-0.09
AGV1,1634.647,8274.003,3698.571,9726.009,0.939,0.317,-0.13
AGV1,1631.221,8265.132,3698.349,9704.957,0.898,0.408,-0.166
AGV1,1625.349,8248.209,3698.14,9683.544,0.927,0.355,-0.125
AGV1,1619.342,8230.343,3697.929,9662.207,0.93,0.342,-0.137
AGV1,1611.553,8206.88,3697.664,9640.552,0.939,0.31,-0.149
AGV1,1601.06,8175.778,3696.93,9618.812,0.984,0.031,-0.175
AGV1,1590.119,8144.853,3696.558,9597.123,0.691,-0.647,-0.323
AGV1,1581.953,8122.554,3696.215,9575.732,0.132,-0.971,-0.197
AGV1,1574.568,8101.445,3695.865,9554.148,0.024,-0.984,-0.178
AGV1,1566.518,8075.938,3695.388,9532.523,0.082,-0.981,-0.175
AGV1,1561.828,8057.216,3694.704,9510.937,-0.06,-0.991,-0.119
AGV1,1559.393,8044.223,3694.315,9489.529,-0.024,-0.988,-0.153
AGV1,1557.669,8031.838,3693.691,9467.882,0.011,-0.992,-0.124
AGV1,1555.982,8016.871,3693.233,9446.277,0.027,-0.989,-0.142
AGV1,1554.41,8000.271,3692.585,9424.857,0.049,-0.992,-0.115
AGV1,1553.293,7985.43,3691.975,9403.161,0.066,-0.993,-0.101
AGV1,1552.672,7972.737,3691.425,9381.506,0.061,-0.992,-0.114
AGV1,1552.253,7953.183,3690.725,9359.758,0.242,-0.967,-0.076
AGV1,1552.398,7928.306,3690.163,9338.18,0.264,-0.963,-0.047
AGV1,1552.493,7909.186,3689.315,9316.558,0.222,-0.966,-0.131
AGV1,1552.242,7890.233,3688.726,9295.039,-0.016,-0.994,-0.108
AGV1,1551.319,7870.563,3687.921,9273.434,0.021,-0.996,-0.092
AGV1,1549.381,7847.653,3687.162,9251.803,0.011,-0.994,-0.109
AGV1,1546.5,7823.639,3686.467,9230.218,0.017,-0.994,-0.107
AGV1,1542.972,7800.757,3685.629,9208.648,0.016,-0.993,-0.114
AGV1,1538.871,7780.683,3684.919,9187.03,0.021,-0.991,-0.13
AGV1,1533.124,7757.327,3683.948,9165.768,0.032,-0.993,-0.116
AGV1,1526.781,7733.287,3683.201,9143.94,-0.011,-0.997,-0.074
AGV1,1525.955,7723.221,3682.288,9122.595,-0.005,-0.993,-0.118
AGV1,1527.115,7713.467,3681.473,9100.957,-0.008,-0.991,-0.131
AGV1,1524.035,7703.205,3680.55,9079.342,0.026,-0.996,-0.089
AGV1,1517.765,7690.864,3679.409,9057.794,0.063,-0.994,-0.087
AGV1,1509.026,7674.493,3678.578,9036.344,0.067,-0.992,-0.108
AGV1,1500.251,7659.936,3677.662,9014.609,0.066,-0.991,-0.12
AGV1,1490.906,7645.029,3676.788,8993.103,0.061,-0.991,-0.12
AGV1,1484.016,7633.724,3675.566,8971.491,0.113,-0.99,-0.083
AGV1,1479.267,7625.395,3674.542,8949.86,0.068,-0.994,-0.083
AGV1,1474.331,7615.783,3673.575,8928.158,0.022,-0.995,-0.095
AGV1,1466.995,7599.726,3672.499,8906.614,0.023,-0.999,-0.049
AGV1,1461.63,7583.422,3671.482,8885.09,0.091,-0.992,-0.089
AGV1,1461.736,7576.107,3670.124,8863.7,0.104,-0.985,-0.135
AGV1,1459.45,7562.838,3669.074,8841.973,0.086,-0.99,-0.112
AGV1,1456.698,7547.684,3667.925,8820.736,0.106,-0.984,-0.142
AGV1,1454.528,7536.164,3666.827,8799.11,0.112,-0.955,-0.274
AGV1,1453.262,7527.838,3665.547,8777.474,0.102,-0.974,-0.203
AGV1,1451.752,7515.824,3664.17,8755.857,0.1,-0.967,-0.234
AGV1,1449.879,7496.933,3663.038,8734.493,0.091,-0.971,-0.22
AGV1,1448.112,7471.302,3661.662,8712.881,0.093,-0.963,-0.251
AGV1,1446.971,7447.381,3660.447,8691.297,0.091,-0.968,-0.232
AGV1,1445.853,7418.274,3658.82,8669.998,0.112,-0.967,-0.229
AGV1,1444.293,7384.53,3657.416,8648.32,0.102,-0.947,-0.305
AGV1,1442.355,7354.294,3656.119,8626.917,0.148,-0.937,-0.315
AGV1,1440.814,7331.503,3654.75,8605.325,0.128,-0.951,-0.28
AGV1,1440.099,7313.164,3653.154,8583.71,0.129,-0.958,-0.257
AGV1,1439.384,7293.389,3651.086,8562.262,0.15,-0.967,-0.208
AGV1,1438.152,7267.889,3649.617,8540.689,0.124,-0.964,-0.236
AGV1,1436.756,7241.557,3648.174,8519.404,0.122,-0.962,-0.246
AGV1,1435.736,7225.638,3646.695,8497.794,0.121,-0.945,-0.304
AGV1,1434.374,7208.394,3644.964,8476.486,0.112,-0.952,-0.284
AGV1,1432.11,7185.32,3642.92,8455.039,0.114,-0.947,-0.301
AGV1,1428.018,7152.556,3641.35,8433.554,0.134,-0.949,-0.287
AGV1,1421.672,7111.061,3639.542,8412.053,0.169,-0.94,-0.295
AGV1,1414.601,7069.826,3637.308,8390.592,0.15,-0.905,-0.398
AGV1,1409.672,7042.072,3635.594,8369.145,0.176,-0.942,-0.284
AGV1,1406.795,7017.05,3633.785,8347.71,0.183,-0.942,-0.281
AGV1,1405.579,6990.359,3631.297,8326.148,0.189,-0.932,-0.309
AGV1,1405.584,6969.74,3628.999,8304.882,0.193,-0.938,-0.287
AGV1,1406.421,6951.993,3627.081,8283.229,0.188,-0.97,-0.154
AGV1,1408.428,6926.638,3624.953,8261.961,0.174,-0.982,-0.074
AGV1,1411.049,6899.174,3621.984,8240.615,0.179,-0.982,-0.064
AGV1,1414.844,6862.428,3619.462,8219.109,0.148,-0.984,-0.103
AGV1,1419.262,6821.576,3617.285,8197.794,0.156,-0.982,-0.105
AGV1,1423.534,6789.919,3614.593,8176.361,0.156,-0.977,-0.143
AGV1,1428.877,6759.024,3610.872,8155.003,0.179,-0.977,-0.113
AGV1,1436.121,6725.176,3608.007,8133.689,0.172,-0.979,-0.11
AGV1,1445.222,6688.033,3605.447,8112.173,0.175,-0.978,-0.111
AGV1,1455.151,6652.217,3602.48,8090.707,0.184,-0.976,-0.12
AGV1,1464.568,6618.72,3598.662,8069.527,0.154,-0.976,-0.157
AGV1,1472.428,6587.522,3594.583,8048.248,0.154,-0.98,-0.124
AGV1,1479.119,6556.157,3591.574,8027.116,0.132,-0.981,-0.139
AGV1,1485.211,6518.15,3588.46,8005.796,0.118,-0.985,-0.127
AGV1,1490.089,6483.194,3584.694,7984.597,0.071,-0.98,-0.184
AGV1,1493.847,6452.905,3579.517,7963.613,0.088,-0.979,-0.183
AGV1,1497.539,6417.685,3573.951,7942.635,0.129,-0.979,-0.155
AGV1,1501.033,6379.76,3570.036,7921.538,0.128,-0.981,-0.143
AGV1,1503.966,6339.866,3566.154,7900.274,0.137,-0.968,-0.213
AGV1,1505.636,6300.724,3561.824,7879.157,0.144,-0.973,-0.179
AGV1,1504.968,6273.673,3556.383,7858.396,0.14,-0.975,-0.17
AGV1,1500.391,6241.464,3549.731,7837.792,0.164,-0.971,-0.173
AGV1,1491.302,6200.477,3543.725,7816.901,0.187,-0.963,-0.193
AGV1,1479.564,6158.484,3537.895,7795.874,0.213,-0.956,-0.2
AGV1,1470.329,6129.83,3532.871,7774.622,0.261,-0.936,-0.235
AGV1,1463.094,6108.848,3527.029,7751.618,0.354,-0.909,-0.22
AGV1,1459.044,6097.357,3519.771,7728.01,0.407,-0.881,-0.241
AGV1,1456.983,6091.027,3512.364,7708.903,0.551,-0.784,-0.286
AGV1,1455.946,6084.696,3504.617,7692.199,0.536,-0.791,-0.294
AGV1,1455.693,6078.934,3495.646,7674.162,0.411,-0.896,-0.166
AGV1,1455.23,6082.901,3485.943,7654.63,0.393,-0.9,-0.189
AGV1,1454.968,6084.314,3475.967,7635.429,0.399,-0.892,-0.214
AGV1,1455.455,6084.164,3466.475,7615.909,0.516,-0.794,-0.321
AGV1,1455.511,6084.176,3457.71,7596.262,0.517,-0.804,-0.293
AGV1,1455.531,6084.123,3447.378,7577.348,0.479,-0.828,-0.292
AGV1,1456.07,6082.356,3435.572,7558.931,0.494,-0.814,-0.305
AGV1,1457.702,6080.275,3423.808,7540.477,0.36,-0.886,-0.293
AGV1,1456.349,6080.768,3413.007,7521.721,0.322,-0.897,-0.303
AGV1,1456.836,6079.29,3400.897,7503.898,0.295,-0.886,-0.357
AGV1,1459.921,6075.008,3389.195,7485.926,0.342,-0.889,-0.306
AGV1,1465.158,6069.131,3376.564,7468.143,0.356,-0.89,-0.284
AGV1,1472.239,6059.006,3365.316,7449.868,0.407,-0.845,-0.346
AGV1,1484.58,6040.609,3352.988,7432.083,0.402,-0.859,-0.317
AGV1,1496.269,6022.016,3341.419,7413.912,0.399,-0.854,-0.335
AGV1,1505.472,6003.393,3329.358,7396.026,0.355,-0.851,-0.387
AGV1,1515.185,5979.089,3315.961,7378.997,0.258,-0.914,-0.313
AGV1,1524.655,5950.898,3301.584,7362.891,0.261,-0.905,-0.335
AGV1,1532.918,5921.86,3288.26,7345.79,0.265,-0.896,-0.356
AGV1,1540.185,5892.59,3275.335,7328.267,0.274,-0.855,-0.44
AGV1,1545.055,5870.967,3261.398,7311.807,0.336,-0.812,-0.478
AGV1,1547.987,5857.415,3246.881,7295.704,0.358,-0.765,-0.535
AGV1,1550.496,5843.369,3231.452,7280.48,0.35,-0.59,-0.728
AGV1,1550.665,5842.298,3217.003,7264.479,0.37,-0.55,-0.749
AGV1,1550.709,5842.32,3201.401,7249.263,0.382,-0.516,-0.767
AGV1,1550.709,5842.32,3186.989,7233.576,0.364,-0.542,-0.757
AGV1,1550.709,5842.32,3171.495,7218.362,0.55,-0.509,-0.662
AGV1,1550.709,5842.32,3155.194,7204.269,0.539,-0.516,-0.666
AGV1,1551.003,5841.85,3138.227,7190.53,0.542,-0.517,-0.662
AGV1,1551.639,5840.646,3122.507,7175.493,0.608,-0.555,-0.567
AGV1,1554.411,5837.767,3106.397,7161.097,0.59,-0.547,-0.593
AGV1,1559.999,5830.107,3089.355,7147.759,0.558,-0.571,-0.602
AGV1,1565.602,5819.097,3071.443,7135.078,0.557,-0.562,-0.611
AGV1,1568.57,5812.403,3054.584,7121.571,0.563,-0.526,-0.637
AGV1,1570.033,5808.714,3037.875,7108.025,0.672,-0.442,-0.593
AGV1,1570.607,5805.299,3020.113,7095.471,0.744,-0.364,-0.56
AGV1,1570.607,5805.299,3002.371,7083.228,0.725,-0.379,-0.575
AGV1,1570.615,5805.223,2983.956,7071.48,0.498,-0.519,-0.695
AGV1,1570.685,5806.472,2966.682,7058.733,0.226,-0.606,-0.763
AGV1,1570.685,5806.489,2948.569,7046.844,0.305,-0.557,-0.772
AGV1,1570.685,5806.489,2930.795,7034.382,0.304,-0.553,-0.776
AGV1,1570.685,5806.489,2912.65,7022.902,0.269,-0.575,-0.772
AGV1,1570.685,5806.489,2893.841,7012.512,0.292,-0.575,-0.764
AGV1,1570.685,5806.489,2874.356,7002.735,0.294,-0.561,-0.773
AGV1,1570.685,5806.489,2855.985,6991.421,0.3,-0.559,-0.773
AGV1,1570.685,5806.489,2837.711,6980.003,0.316,-0.547,-0.776
AGV1,1570.14,5805.209,2818.807,6969.364,0.306,-0.537,-0.786
AGV1,1570.14,5805.209,2799.946,6958.886,0.309,-0.535,-0.786
AGV1,1570.14,5805.209,2780.091,6949.862,0.41,-0.499,-0.763
AGV1,1570.14,5805.209,2760.742,6940.6,0.422,-0.491,-0.762
AGV1,1570.14,5805.209,2740.846,6931.823,0.434,-0.503,-0.747
