AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1619.357,8479.443,3700.0,11579.905,-0.31,0.074,-0.948
AGV1,1619.357,8479.443,3699.993,11579.696,-0.257,0.129,-0.957
AGV1,1619.357,8479.443,3699.996,11578.252,-0.22,0.171,-0.96
AGV1,1619.357,8479.443,3700.001,11575.316,-0.222,0.245,-0.944
AGV1,1619.357,8479.443,3700.003,11570.894,-0.06,0.387,-0.92
AGV1,1619.128,8480.048,3700.002,11564.732,0.414,0.339,-0.845
AGV1,1614.637,8487.276,3700.0,11556.854,0.74,0.227,-0.633
AGV1,1612.983,8491.078,3700.002,11547.504,0.897,-0.322,-0.303
AGV1,1612.773,8491.795,3700.004,11536.51,0.799,-0.571,-0.187
AGV1,1609.839,8493.589,3700.007,11523.973,0.621,-0.759,-0.195
AGV1,1598.814,8501.292,3700.008,11509.691,0.528,-0.832,-0.169
AGV1,1591.329,8508.924,3700.008,11493.856,0.506,-0.849,-0.152
AGV1,1589.886,8511.303,3700.009,11476.371,0.224,-0.961,-0.163
AGV1,1589.603,8512.109,3700.011,11457.147,0.238,-0.954,-0.179
AGV1,1588.945,8512.169,3700.013,11436.461,0.327,-0.905,-0.272
AGV1,1583.111,8513.02,3700.015,11414.121,0.335,-0.551,-0.764
AGV1,1583.774,8517.23,3700.017,11390.041,0.229,-0.334,-0.914
AGV1,1589.363,8523.465,3700.019,11364.304,0.194,-0.349,-0.917
AGV1,1595.534,8526.718,3700.022,11337.231,0.261,-0.447,-0.855
AGV1,1596.325,8527.02,3700.025,11308.335,0.252,-0.491,-0.834
AGV1,1596.325,8527.02,3700.028,11278.014,0.227,-0.554,-0.801
AGV1,1596.473,8526.998,3700.032,11245.699,0.17,-0.764,-0.622
AGV1,1595.555,8529.402,3700.036,11211.994,0.031,-0.992,-0.121
AGV1,1595.561,8529.237,3700.041,11177.073,0.032,-0.991,-0.13
AGV1,1595.439,8529.152,3700.046,11140.026,-0.032,-0.994,-0.107
AGV1,1595.415,8529.203,3700.052,11101.379,-0.033,-0.99,-0.133
AGV1,1595.869,8529.084,3700.059,11061.221,-0.018,-0.995,-0.095
AGV1,1601.238,8527.677,3700.066,11019.269,-0.018,-0.996,-0.08
AGV1,1607.427,8521.544,3700.074,10975.82,-0.021,-0.994,-0.101
AGV1,1610.741,8514.095,3700.083,10930.209,-0.011,-0.995,-0.102
AGV1,1612.698,8505.985,3700.093,10882.894,-0.101,-0.928,-0.358
AGV1,1612.209,8500.87,3700.104,10833.618,-0.273,-0.775,-0.57
AGV1,1612.101,8494.193,3700.116,10782.119,-0.353,-0.641,-0.682
AGV1,1612.159,8491.898,3700.129,10728.286,-0.412,-0.523,-0.746
AGV1,1612.144,8489.959,3700.142,10672.686,-0.512,-0.237,-0.826
AGV1,1612.347,8486.958,3700.158,10614.833,-0.503,-0.25,-0.827
AGV1,1612.873,8483.268,3700.174,10553.986,-0.515,-0.304,-0.801
AGV1,1617.217,8478.858,3700.192,10491.102,-0.464,-0.418,-0.781
AGV1,1618.459,8474.312,3700.211,10425.624,-0.22,-0.742,-0.633
AGV1,1618.657,8468.864,3700.23,10359.867,0.133,-0.933,-0.334
AGV1,1618.29,8462.388,3700.249,10294.81,0.114,-0.992,-0.045
AGV1,1617.746,8456.559,3700.269,10229.672,0.045,-0.995,-0.09
AGV1,1615.393,8450.381,3700.288,10163.61,0.036,-0.996,-0.076
AGV1,1614.252,8446.313,3700.308,10097.944,0.006,-0.996,-0.092
AGV1,1613.833,8442.49,3700.327,10032.73,-0.016,-0.996,-0.088
AGV1,1612.838,8435.788,3700.347,9966.673,-0.013,-0.993,-0.119
AGV1,1611.223,8423.506,3700.366,9901.132,-0.017,-0.992,-0.125
AGV1,1608.909,8405.177,3700.384,9835.891,-0.021,-0.989,-0.147
AGV1,1606.448,8386.215,3699.955,9770.423,-0.023,-0.991,-0.134
AGV1,1603.83,8367.982,3698.258,9705.004,-0.035,-0.991,-0.124
AGV1,1600.286,8346.8,3697.451,9639.186,0.176,-0.804,-0.568
AGV1,1595.579,8322.204,3696.595,9574.043,0.159,-0.656,-0.737
AGV1,1592.187,8308.929,3694.93,9508.8,0.14,-0.598,-0.789
AGV1,1586.51,8298.006,3693.227,9443.199,0.148,-0.592,-0.792
AGV1,1581.95,8281.221,3691.584,9378.308,0.145,-0.639,-0.755
AGV1,1578.791,8262.514,3689.619,9312.059,0.117,-0.807,-0.579
AGV1,1576.679,8244.207,3686.628,9246.925,-0.04,-0.994,-0.105
AGV1,1575.587,8228.704,3684.392,9181.532,-0.02,-0.994,-0.101
AGV1,1574.882,8209.706,3682.105,9115.656,-0.0,-0.994,-0.105
AGV1,1574.178,8187.943,3679.637,9050.712,0.016,-0.995,-0.098
AGV1,1572.733,8162.882,3676.001,8985.239,0.039,-0.993,-0.111
AGV1,1570.02,8135.019,3673.088,8920.272,0.019,-0.993,-0.115
AGV1,1566.394,8111.31,3670.077,8854.41,0.063,-0.993,-0.1
AGV1,1563.192,8093.824,3666.205,8789.189,0.432,-0.901,-0.032
AGV1,1559.553,8074.388,3662.187,8724.067,0.951,-0.3,-0.069
AGV1,1551.129,8010.622,3649.725,8546.41,0.978,-0.189,-0.084
AGV1,1549.36,7994.332,3644.898,8480.307,0.976,0.126,-0.176
AGV1,1548.941,7987.003,3640.205,8415.649,0.978,0.106,-0.179
AGV1,1548.036,7975.68,3634.531,8349.89,0.982,0.077,-0.17
AGV1,1545.909,7963.068,3626.64,8285.07,0.985,0.042,-0.165
AGV1,1545.457,7959.439,3620.036,8219.54,0.986,0.003,-0.163
AGV1,1545.571,7959.469,3613.444,8154.609,0.984,-0.027,-0.176
AGV1,1545.571,7959.469,3605.041,8089.442,0.985,-0.059,-0.158
AGV1,1545.571,7959.469,3592.473,8025.41,0.983,-0.092,-0.155
AGV1,1545.571,7959.469,3580.122,7960.428,0.985,0.041,-0.164
AGV1,1545.571,7959.469,3569.491,7896.31,0.975,0.132,-0.179
AGV1,1545.571,7959.469,3557.719,7831.565,0.983,0.087,-0.158
AGV1,1545.571,7959.469,3542.952,7767.996,0.984,0.033,-0.175
AGV1,1545.571,7959.469,3522.245,7705.652,0.985,-0.012,-0.169
AGV1,1545.571,7959.469,3495.979,7646.443,0.987,-0.05,-0.15
AGV1,1545.571,7959.469,3464.99,7588.253,0.983,-0.107,-0.148
AGV1,1545.575,7959.456,3431.229,7531.606,0.865,-0.474,-0.161
AGV1,1545.928,7958.593,3396.563,7476.282,0.845,-0.504,-0.175
AGV1,1546.324,7957.856,3359.829,7421.689,0.803,-0.575,-0.154
AGV1,1546.324,7957.856,3319.851,7370.287,0.764,-0.627,-0.151
AGV1,1546.324,7957.856,3277.14,7319.341,0.75,-0.638,-0.172
AGV1,1546.324,7957.856,3231.335,7272.824,0.744,-0.643,-0.179
AGV1,1546.324,7957.856,3182.039,7229.543,0.743,-0.645,-0.179
AGV1,1546.324,7957.856,3131.05,7188.252,0.719,-0.669,-0.188
AGV1,1546.324,7957.856,3078.08,7149.573,0.693,-0.691,-0.204
AGV1,1546.324,7957.856,3021.883,7116.014,0.663,-0.723,-0.192
AGV1,1546.324,7957.856,2964.716,7081.966,0.635,-0.752,-0.179
AGV1,1546.324,7957.856,2908.089,7048.374,0.615,-0.766,-0.187
AGV1,1546.324,7957.856,2850.196,7019.058,0.569,-0.799,-0.194
AGV1,1546.324,7957.856,2789.159,6993.985,0.536,-0.82,-0.2
AGV1,1546.324,7957.856,2729.981,6966.052,0.495,-0.847,-0.193
AGV1,1546.324,7957.856,2671.129,6937.332,0.456,-0.868,-0.197
AGV1,1546.324,7957.856,2611.767,6910.087,0.427,-0.881,-0.201
AGV1,1546.324,7957.856,2550.873,6886.454,0.394,-0.895,-0.21
AGV1,1546.324,7957.856,2487.617,6869.09,0.355,-0.912,-0.205
AGV1,1546.324,7957.856,2422.891,6857.041,0.32,-0.918,-0.232
AGV1,1546.324,7957.856,2358.309,6843.487,0.267,-0.933,-0.242
AGV1,1546.324,7957.856,2295.14,6827.797,0.228,-0.943,-0.243
AGV1,1546.324,7957.856,2231.063,6811.522,0.187,-0.956,-0.227
AGV1,1546.324,7957.856,2168.267,6794.19,0.107,-0.971,-0.212
AGV1,1546.324,7957.856,2104.386,6777.347,-0.005,-0.978,-0.208
AGV1,1546.324,7957.856,2041.281,6760.639,-0.114,-0.977,-0.18
AGV1,1546.324,7957.856,1977.885,6744.507,-0.355,-0.925,-0.138
AGV1,1546.324,7957.856,1913.997,6731.155,-0.301,-0.943,-0.144
AGV1,1546.324,7957.856,1848.865,6723.445,-0.13,-0.977,-0.167
AGV1,1546.324,7957.856,1783.554,6720.688,-0.091,-0.984,-0.151
AGV1,1546.324,7957.856,1717.591,6714.295,-0.104,-0.982,-0.154
AGV1,1546.324,7957.856,1652.81,6706.851,-0.129,-0.978,-0.16
AGV1,1546.324,7957.856,1587.915,6697.48,-0.11,-0.978,-0.176
AGV1,1546.324,7957.856,1524.656,6683.366,-0.16,-0.969,-0.188
AGV1,1546.324,7957.856,1462.298,6662.273,-0.207,-0.961,-0.183
AGV1,1546.324,7957.856,1402.041,6636.425,-0.235,-0.955,-0.179
AGV1,1546.324,7957.856,1343.527,6606.07,-0.26,-0.949,-0.176
AGV1,1546.324,7957.856,1287.279,6571.381,-0.27,-0.948,-0.17
AGV1,1546.324,7957.856,1233.959,6532.775,-0.005,-0.981,-0.192
AGV1,1546.324,7957.856,1184.124,6490.834,-0.003,-0.984,-0.176
AGV1,1546.324,7957.856,1136.663,6444.642,-0.012,-0.985,-0.172
AGV1,1546.324,7957.856,1093.068,6395.481,-0.007,-0.986,-0.167
AGV1,1546.715,7957.813,1052.918,6342.897,-0.002,-0.989,-0.145
AGV1,1546.67,7957.669,1017.118,6288.145,-0.099,-0.988,-0.118
AGV1,1545.882,7957.174,985.356,6230.804,-0.114,-0.984,-0.138
AGV1,1545.822,7957.094,957.55,6170.727,-0.123,-0.981,-0.148
AGV1,1545.955,7955.92,934.555,6109.495,-0.151,-0.979,-0.135
AGV1,1545.809,7954.436,915.837,6046.138,-0.138,-0.978,-0.155
AGV1,1547.333,7953.358,901.936,5981.928,-0.148,-0.975,-0.163
AGV1,1547.587,7950.092,892.621,5916.227,-0.148,-0.973,-0.174
