AGV_name,User_X,User_Y,AGV_X,AGV_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z
AGV1,1601.937,8432.326,3700.0,11579.905,0.178,0.414,-0.892
AGV1,1601.937,8432.326,3699.993,11579.697,0.162,0.415,-0.895
AGV1,1602.582,8432.506,3699.996,11578.256,0.159,0.431,-0.888
AGV1,1603.45,8432.597,3700.001,11575.335,0.195,0.403,-0.894
AGV1,1603.831,8432.947,3700.004,11570.869,0.314,0.17,-0.934
AGV1,1604.169,8433.333,3700.002,11564.72,0.286,0.101,-0.953
AGV1,1601.422,8432.357,3700.0,11556.869,0.253,-0.088,-0.964
AGV1,1598.621,8433.056,3700.002,11547.345,0.244,-0.076,-0.967
AGV1,1597.558,8433.867,3700.005,11536.287,0.266,-0.144,-0.953
AGV1,1596.776,8433.865,3700.007,11523.682,0.194,-0.209,-0.958
AGV1,1596.878,8433.765,3700.008,11509.418,0.144,-0.186,-0.972
AGV1,1596.856,8433.629,3700.008,11493.424,0.13,-0.291,-0.948
AGV1,1596.631,8433.575,3700.009,11475.856,0.059,-0.295,-0.954
AGV1,1596.658,8433.507,3700.011,11456.634,0.148,-0.402,-0.903
AGV1,1596.753,8433.484,3700.013,11435.859,0.186,-0.408,-0.894
AGV1,1596.671,8433.584,3700.015,11413.446,0.196,-0.45,-0.871
AGV1,1596.513,8434.188,3700.017,11389.444,0.216,-0.545,-0.81
AGV1,1596.513,8434.188,3700.02,11363.873,0.244,-0.587,-0.772
AGV1,1597.434,8433.768,3700.022,11336.743,0.41,-0.799,-0.439
AGV1,1607.934,8428.691,3700.025,11307.859,0.489,-0.872,-0.027
AGV1,1615.901,8424.237,3700.028,11277.331,0.479,-0.87,-0.113
AGV1,1617.278,8423.694,3700.032,11245.409,0.475,-0.869,-0.133
AGV1,1618.793,8426.601,3700.036,11211.746,0.428,-0.886,-0.176
AGV1,1619.546,8425.729,3700.041,11176.352,0.03,-0.994,-0.101
AGV1,1622.938,8417.494,3700.047,11139.499,-0.133,-0.987,-0.093
AGV1,1625.06,8418.098,3700.052,11101.029,-0.065,-0.994,-0.086
AGV1,1624.95,8421.258,3700.059,11060.864,-0.003,-0.998,-0.062
AGV1,1626.138,8413.695,3700.067,11019.1,0.119,-0.991,-0.062
AGV1,1634.12,8391.784,3700.075,10975.453,0.444,-0.889,-0.116
AGV1,1641.835,8370.056,3700.084,10930.029,0.871,-0.423,-0.25
AGV1,1649.028,8344.655,3700.094,10882.632,0.989,-0.111,-0.096
AGV1,1655.671,8318.612,3700.104,10833.177,0.968,-0.212,-0.13
AGV1,1660.302,8298.814,3700.116,10781.785,0.98,0.122,-0.158
AGV1,1660.146,8291.007,3700.129,10728.249,0.98,0.134,-0.146
AGV1,1661.325,8284.056,3700.143,10672.594,0.987,0.088,-0.132
AGV1,1662.906,8277.029,3700.158,10614.318,0.984,0.145,-0.099
AGV1,1663.897,8272.77,3700.175,10553.853,0.977,0.185,-0.106
AGV1,1668.098,8262.318,3700.192,10490.55,0.964,0.226,-0.138
AGV1,1676.822,8241.14,3700.211,10424.9,0.988,0.045,-0.146
AGV1,1686.601,8215.01,3700.231,10359.585,0.707,-0.569,-0.42
AGV1,1695.301,8188.518,3700.25,10294.325,0.094,-0.973,-0.212
AGV1,1701.792,8168.097,3700.269,10229.283,-0.241,-0.952,-0.189
AGV1,1702.165,8157.322,3700.289,10163.742,-0.196,-0.97,-0.141
AGV1,1704.992,8142.924,3700.308,10098.388,-0.091,-0.984,-0.151
AGV1,1708.987,8128.195,3700.328,10032.142,-0.058,-0.984,-0.17
AGV1,1712.866,8113.292,3700.347,9966.404,-0.075,-0.992,-0.104
AGV1,1716.703,8099.076,3700.367,9901.194,-0.057,-0.993,-0.1
AGV1,1722.205,8079.586,3700.385,9835.908,-0.069,-0.992,-0.104
AGV1,1729.589,8052.309,3699.957,9770.545,-0.097,-0.993,-0.073
AGV1,1737.511,8022.958,3698.269,9704.657,-0.111,-0.99,-0.084
AGV1,1745.348,7993.389,3697.468,9638.743,-0.106,-0.989,-0.098
AGV1,1752.784,7961.987,3696.616,9573.42,-0.096,-0.991,-0.093
AGV1,1759.719,7929.574,3694.953,9508.212,-0.11,-0.988,-0.112
AGV1,1765.786,7897.27,3692.972,9442.64,-0.091,-0.991,-0.101
AGV1,1771.225,7864.62,3691.443,9376.963,-0.079,-0.991,-0.106
AGV1,1776.117,7831.814,3689.763,9311.223,-0.073,-0.99,-0.121
AGV1,1777.469,7823.113,3686.953,9246.254,-0.061,-0.988,-0.142
AGV1,1781.206,7807.425,3684.669,9180.684,-0.086,-0.984,-0.157
AGV1,1786.873,7778.996,3682.432,9114.914,-0.107,-0.986,-0.127
AGV1,1790.943,7751.874,3679.528,9049.257,-0.124,-0.983,-0.137
AGV1,1792.509,7736.849,3676.319,8983.959,-0.125,-0.98,-0.154
AGV1,1790.351,7717.393,3673.49,8918.705,-0.101,-0.985,-0.137
AGV1,1789.628,7682.436,3669.845,8853.259,-0.092,-0.988,-0.121
AGV1,1791.064,7634.867,3666.396,8787.757,-0.094,-0.988,-0.12
AGV1,1792.025,7582.555,3662.629,8721.94,-0.089,-0.988,-0.122
AGV1,1791.513,7529.779,3658.389,8656.936,-0.084,-0.985,-0.148
AGV1,1790.691,7501.378,3654.274,8591.777,-0.078,-0.985,-0.154
AGV1,1788.915,7470.145,3649.088,8526.227,-0.064,-0.988,-0.138
AGV1,1786.198,7431.279,3644.546,8460.955,-0.061,-0.99,-0.13
AGV1,1783.34,7391.287,3638.895,8395.812,-0.089,-0.987,-0.13
AGV1,1780.499,7351.261,3631.888,8331.183,-0.095,-0.985,-0.144
AGV1,1778.527,7325.394,3626.002,8265.366,-0.061,-0.985,-0.163
AGV1,1776.114,7299.434,3619.512,8200.521,-0.106,-0.982,-0.154
AGV1,1773.317,7264.437,3610.183,8135.552,-0.098,-0.987,-0.129
AGV1,1768.959,7221.104,3599.327,8070.952,-0.076,-0.986,-0.15
AGV1,1765.818,7192.173,3590.408,8006.024,-0.079,-0.988,-0.133
AGV1,1766.282,7177.54,3580.806,7941.448,-0.087,-0.984,-0.153
AGV1,1766.094,7153.838,3568.29,7876.565,-0.069,-0.989,-0.128
AGV1,1763.859,7122.537,3550.484,7814.323,-0.077,-0.991,-0.108
AGV1,1761.233,7089.313,3527.847,7751.963,-0.106,-0.984,-0.141
AGV1,1758.823,7056.027,3507.68,7689.596,-0.098,-0.982,-0.159
AGV1,1756.527,7023.321,3487.441,7627.098,-0.094,-0.981,-0.17
AGV1,1753.196,6985.091,3463.453,7566.545,-0.097,-0.984,-0.149
AGV1,1749.046,6944.769,3433.232,7508.329,-0.092,-0.989,-0.113
AGV1,1744.415,6904.175,3398.275,7453.03,-0.068,-0.991,-0.118
AGV1,1741.238,6876.591,3359.102,7399.936,-0.073,-0.99,-0.122
AGV1,1742.078,6865.173,3316.36,7350.344,-0.065,-0.989,-0.136
AGV1,1743.134,6839.97,3270.289,7302.921,-0.077,-0.985,-0.152
AGV1,1742.597,6809.69,3223.912,7255.843,-0.096,-0.991,-0.093
AGV1,1741.475,6776.136,3174.937,7212.935,-0.133,-0.981,-0.139
AGV1,1740.905,6754.619,3121.383,7174.153,-0.147,-0.979,-0.141
AGV1,1738.904,6727.537,3067.321,7137.329,-0.132,-0.981,-0.142
AGV1,1737.093,6696.591,3009.944,7100.453,-0.116,-0.98,-0.16
AGV1,1734.245,6654.474,2950.667,7069.579,-0.119,-0.983,-0.137
AGV1,1730.637,6611.487,2890.238,7036.188,-0.087,-0.988,-0.129
AGV1,1726.567,6569.529,2833.289,7003.944,-0.042,-0.982,-0.184
AGV1,1725.298,6550.629,2773.735,6975.003,-0.048,-0.973,-0.226
AGV1,1724.565,6530.748,2712.271,6952.753,-0.079,-0.981,-0.178
AGV1,1723.262,6499.686,2649.09,6933.543,-0.093,-0.982,-0.165
AGV1,1722.215,6469.227,2588.856,6912.184,-0.104,-0.976,-0.191
AGV1,1721.567,6438.363,2526.878,6889.273,-0.112,-0.97,-0.214
AGV1,1719.117,6418.622,2454.07,6865.15,-0.208,-0.948,-0.242
AGV1,1715.274,6391.949,2389.287,6849.119,-0.205,-0.96,-0.191
AGV1,1712.469,6356.207,2323.708,6832.699,-0.184,-0.963,-0.196
AGV1,1709.77,6318.974,2258.415,6814.276,-0.157,-0.972,-0.173
AGV1,1709.647,6307.885,2197.28,6797.227,-0.075,-0.978,-0.194
AGV1,1711.081,6287.414,2147.235,6783.292,-0.112,-0.97,-0.217
AGV1,1711.923,6258.266,2109.41,6772.685,-0.151,-0.967,-0.206
AGV1,1711.977,6222.488,2085.042,6765.807,-0.162,-0.975,-0.151
AGV1,1712.349,6186.33,2072.409,6762.238,-0.118,-0.97,-0.212
AGV1,1713.114,6151.496,2061.83,6759.417,-0.14,-0.961,-0.237
AGV1,1711.609,6140.723,2049.255,6756.657,-0.135,-0.956,-0.259
AGV1,1709.109,6123.487,2035.533,6754.807,-0.146,-0.955,-0.257
AGV1,1708.766,6099.956,2020.863,6753.679,-0.133,-0.96,-0.244
AGV1,1708.953,6076.146,2005.065,6752.669,-0.144,-0.968,-0.206
AGV1,1709.191,6063.237,1987.78,6749.924,-0.133,-0.962,-0.239
AGV1,1712.611,6045.788,1968.956,6746.03,-0.146,-0.954,-0.261
AGV1,1715.4,6018.388,1948.37,6742.11,-0.171,-0.959,-0.225
AGV1,1717.453,5992.466,1925.972,6738.958,-0.189,-0.956,-0.225
AGV1,1720.486,5960.314,1902.109,6737.537,-0.233,-0.937,-0.26
AGV1,1721.378,5942.816,1877.092,6734.569,-0.26,-0.891,-0.372
AGV1,1720.6,5919.645,1850.371,6730.21,-0.27,-0.868,-0.416
AGV1,1721.743,5892.605,1822.325,6725.664,-0.303,-0.86,-0.412
AGV1,1724.525,5861.704,1792.5,6720.775,-0.321,-0.838,-0.442
AGV1,1727.507,5830.683,1761.237,6715.589,-0.333,-0.807,-0.487
AGV1,1730.371,5799.285,1728.334,6710.115,-0.399,-0.673,-0.622
AGV1,1732.447,5796.879,1693.824,6704.386,-0.462,-0.53,-0.711
AGV1,1734.292,5796.879,1657.501,6698.37,-0.495,-0.428,-0.756
AGV1,1734.292,5796.879,1620.017,6692.129,-0.498,-0.401,-0.769
AGV1,1734.292,5796.879,1580.901,6684.902,-0.457,-0.455,-0.765
AGV1,1734.292,5796.879,1540.618,6675.213,-0.441,-0.475,-0.761
AGV1,1734.058,5796.828,1500.552,6661.375,-0.458,-0.518,-0.722
AGV1,1733.546,5796.828,1460.689,6644.335,-0.487,-0.531,-0.694
AGV1,1733.069,5796.828,1420.554,6624.707,-0.469,-0.548,-0.693
AGV1,1732.505,5796.828,1380.244,6602.237,-0.467,-0.533,-0.706
AGV1,1731.623,5796.828,1340.31,6577.056,-0.433,-0.527,-0.731
AGV1,1730.325,5796.828,1300.632,6548.918,-0.431,-0.538,-0.724
AGV1,1729.268,5796.828,1261.623,6517.869,-0.421,-0.547,-0.723
AGV1,1728.66,5796.828,1223.48,6483.797,-0.415,-0.559,-0.717
AGV1,1728.643,5796.801,1186.168,6446.327,-0.421,-0.562,-0.712
AGV1,1728.643,5796.801,1150.399,6405.824,-0.426,-0.561,-0.709
AGV1,1728.643,5796.801,1116.101,6361.831,-0.423,-0.56,-0.712
AGV1,1728.643,5796.801,1083.858,6314.65,-0.419,-0.567,-0.709
AGV1,1728.643,5796.801,1053.957,6264.249,-0.459,-0.554,-0.694
AGV1,1728.643,5796.801,1026.617,6210.415,-0.734,-0.597,-0.324
AGV1,1728.643,5796.801,1002.317,6153.386,-0.792,-0.587,-0.17
AGV1,1728.643,5796.801,981.073,6092.193,-0.783,-0.61,-0.121
AGV1,1728.643,5796.801,964.256,6029.763,-0.787,-0.614,-0.052
AGV1,1728.643,5796.801,951.807,5965.164,-0.781,-0.615,-0.105
AGV1,1728.643,5796.801,943.97,5900.122,-0.848,-0.516,-0.119
AGV1,1728.643,5796.801,934.499,5834.186,-0.859,-0.501,-0.105
AGV1,1728.643,5796.801,922.753,5769.914,-0.868,-0.494,-0.052
AGV1,1728.415,5797.885,910.995,5705.347,-0.851,-0.519,-0.076
AGV1,1727.129,5809.028,899.563,5641.323,-0.746,-0.655,-0.12
AGV1,1727.987,5831.253,889.903,5576.191,-0.723,-0.68,-0.126
AGV1,1732.05,5856.347,884.647,5511.585,-0.693,-0.715,-0.092
AGV1,1735.456,5875.387,877.868,5445.625,-0.485,-0.862,-0.146
AGV1,1738.451,5891.338,870.146,5380.435,-0.443,-0.888,-0.125
AGV1,1739.507,5897.615,862.775,5315.278,-0.442,-0.89,-0.113
AGV1,1739.507,5897.615,857.155,5250.725,-0.429,-0.897,-0.108
AGV1,1739.507,5897.615,854.757,5184.587,-0.359,-0.926,-0.12
AGV1,1739.507,5897.615,850.606,5119.594,-0.372,-0.92,-0.127
AGV1,1739.507,5897.615,846.034,5054.119,-0.367,-0.914,-0.173
AGV1,1739.507,5897.615,841.612,4988.847,-0.366,-0.916,-0.166
AGV1,1739.507,5897.615,838.014,4923.247,-0.293,-0.941,-0.171
AGV1,1739.507,5897.615,836.127,4857.589,-0.299,-0.938,-0.176
AGV1,1739.507,5897.615,832.964,4792.172,-0.288,-0.943,-0.165
AGV1,1739.507,5897.615,830.128,4726.915,-0.288,-0.942,-0.171
AGV1,1739.507,5897.615,829.051,4661.581,-0.359,-0.921,-0.155
AGV1,1739.507,5897.615,827.167,4595.595,-0.359,-0.915,-0.185
AGV1,1739.507,5897.615,825.215,4530.301,-0.304,-0.933,-0.19
AGV1,1739.507,5897.615,824.618,4464.92,-0.3,-0.936,-0.185
AGV1,1739.507,5897.615,823.688,4399.394,-0.306,-0.933,-0.187
AGV1,1739.507,5897.615,822.464,4333.511,-0.303,-0.937,-0.173
AGV1,1739.507,5897.615,821.586,4268.116,-0.311,-0.932,-0.185
AGV1,1739.507,5897.615,821.717,4202.632,-0.307,-0.934,-0.183
AGV1,1739.507,5897.615,821.132,4137.152,-0.31,-0.932,-0.185
AGV1,1739.507,5897.615,820.668,4071.38,-0.389,-0.905,-0.175
AGV1,1739.507,5897.615,821.333,4005.783,-0.414,-0.893,-0.173
AGV1,1739.507,5897.615,822.107,3940.191,-0.524,-0.834,-0.17
AGV1,1739.507,5897.615,822.388,3874.991,-0.499,-0.85,-0.166
AGV1,1739.507,5897.615,822.723,3809.309,-0.484,-0.862,-0.153
AGV1,1739.507,5897.615,823.061,3744.229,-0.407,-0.907,-0.109
AGV1,1739.507,5897.615,823.401,3678.643,-0.403,-0.908,-0.115
AGV1,1739.507,5897.615,823.822,3612.851,-0.34,-0.935,-0.098
AGV1,1739.507,5897.615,824.695,3547.092,-0.35,-0.931,-0.101
AGV1,1739.507,5897.615,825.468,3481.83,-0.34,-0.936,-0.097
AGV1,1739.507,5897.615,826.201,3416.356,-0.303,-0.941,-0.148
AGV1,1739.507,5897.615,827.178,3350.705,-0.305,-0.94,-0.149
AGV1,1739.507,5897.615,828.283,3285.369,-0.312,-0.939,-0.147
AGV1,1739.507,5897.615,829.278,3219.559,-0.314,-0.937,-0.151
AGV1,1739.507,5897.615,830.313,3154.151,-0.319,-0.936,-0.151
AGV1,1739.507,5897.615,831.419,3088.122,-0.321,-0.936,-0.147
AGV1,1739.507,5897.615,832.783,3022.848,-0.318,-0.937,-0.147
AGV1,1739.507,5897.615,834.127,2957.648,-0.319,-0.935,-0.156
AGV1,1739.507,5897.615,835.425,2892.113,-0.316,-0.936,-0.154
AGV1,1739.507,5897.615,836.712,2827.049,-0.316,-0.937,-0.15
AGV1,1739.507,5897.615,838.053,2761.511,-0.315,-0.937,-0.153
AGV1,1739.507,5897.615,839.454,2695.903,-0.314,-0.936,-0.158
AGV1,1739.507,5897.615,840.888,2630.375,-0.312,-0.937,-0.157
AGV1,1739.507,5897.615,842.31,2565.291,-0.314,-0.936,-0.158
AGV1,1739.507,5897.615,843.78,2500.029,-0.32,-0.934,-0.156
AGV1,1739.507,5897.615,845.256,2434.172,-0.317,-0.935,-0.157
AGV1,1739.507,5897.615,846.743,2368.966,-0.332,-0.928,-0.171
AGV1,1739.507,5897.615,848.263,2303.587,-0.34,-0.923,-0.183
AGV1,1739.507,5897.615,849.792,2238.108,-0.339,-0.924,-0.176
AGV1,1739.507,5897.615,851.332,2172.219,-0.335,-0.925,-0.182
AGV1,1739.507,5897.615,852.863,2106.923,-0.336,-0.924,-0.183
AGV1,1739.507,5897.615,854.422,2041.127,-0.341,-0.924,-0.176
AGV1,1739.507,5897.615,855.959,1975.88,-0.54,-0.813,-0.217
AGV1,1739.507,5897.615,857.521,1910.114,-0.518,-0.829,-0.209
AGV1,1739.507,5897.615,859.065,1845.007,-0.3,-0.941,-0.157
AGV1,1739.507,5897.615,860.616,1779.685,-0.299,-0.94,-0.162
AGV1,1739.507,5897.615,862.165,1714.401,-0.3,-0.94,-0.165
AGV1,1739.507,5897.615,863.719,1648.961,-0.296,-0.942,-0.157
AGV1,1739.507,5897.615,865.289,1582.862,-0.305,-0.939,-0.157
