PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
4,SLD,1,14:56:34,1,AGV1,1777.832,8460.783,-209.725,-41.626703,-113.158205,0.894624,124.281,-126.619,174.774,3700.0,11579.905,-296.101,0.108327,-90.0,9e-06,0.0,BP_Affordance_C_0,1653.55,8587.401,-34.951,0.139,0.431,-0.892,0.998047
4,SLD,1,14:56:34,8,AGV1,1777.832,8460.783,-209.725,-41.210792,-111.780744,0.109132,124.122,-126.328,175.249,3699.993,11579.699,-288.572,0.311424,-89.999978,0.008154,0.041117,BP_Affordance_C_0,1653.71,8587.11,-34.476,0.14,0.43,-0.892,0.998047
4,SLD,2,14:56:35,4,AGV1,1777.832,8460.783,-209.725,-39.764589,-111.740002,-0.778212,123.974,-125.537,175.881,3699.995,11578.262,-279.531,0.5314,-90.000206,0.006946,0.409213,BP_Affordance_C_0,1653.858,8586.32,-33.844,0.16,0.454,-0.877,0.998047
4,SLD,2,14:56:35,11,AGV1,1777.832,8460.783,-209.725,-37.080646,-115.985763,0.951852,123.541,-123.957,177.051,3700.001,11575.342,-277.514,0.567117,-90.000353,0.001869,0.768615,BP_Affordance_C_0,1654.291,8584.74,-32.674,0.252,0.467,-0.847,0.998047
4,SLD,2,14:56:35,18,AGV1,1777.832,8460.783,-209.725,-32.867791,-122.383658,3.664851,123.028,-121.26,178.944,3700.003,11570.889,-281.316,0.497694,-90.000179,0.000396,1.135432,BP_Affordance_C_0,1654.804,8582.042,-30.781,0.351,0.482,-0.803,0.998047
4,SLD,2,14:56:35,25,AGV1,1777.832,8460.783,-209.725,-25.910483,-122.808167,2.063791,123.36,-118.176,181.416,3700.002,11564.771,-285.116,0.487965,-89.999697,0.003422,1.51363,BP_Affordance_C_0,1654.472,8578.959,-28.309,0.398,0.643,-0.654,0.998047
4,SLD,2,14:56:35,32,AGV1,1777.832,8460.783,-209.725,-20.56694,-121.586901,0.754703,124.073,-115.059,183.192,3700.0,11556.923,-285.594,0.56021,-89.999119,0.00625,1.894958,BP_Affordance_C_0,1653.759,8575.842,-26.533,0.382,0.724,-0.574,0.998047
4,SLD,2,14:56:35,39,AGV1,1777.832,8460.783,-209.725,-17.142627,-121.449839,0.330486,124.786,-112.133,184.497,3700.001,11547.424,-283.742,0.619858,-89.998585,0.005969,2.275109,BP_Affordance_C_0,1653.046,8572.915,-25.228,0.604,0.547,-0.579,0.998047
4,SLD,2,14:56:35,46,AGV1,1777.832,8460.783,-209.725,-13.947132,-122.525524,-0.467714,125.468,-109.64,185.532,3700.004,11536.385,-282.193,0.602667,-89.998066,0.003985,2.646359,BP_Affordance_C_0,1652.364,8570.422,-24.193,0.566,0.627,-0.536,0.998047
4,SLD,2,14:56:35,53,AGV1,1777.832,8460.783,-209.725,-12.531671,-128.310951,0.118764,125.577,-107.336,186.004,3700.006,11523.771,-282.171,0.538074,-89.997472,0.002861,3.015826,BP_Affordance_C_0,1652.255,8568.118,-23.721,0.604,0.62,-0.501,0.998047
4,SLD,2,14:56:35,60,AGV1,1777.832,8460.783,-209.725,-11.671555,-140.184487,2.204901,125.159,-104.991,186.161,3700.007,11509.512,-283.032,0.493427,-89.996789,0.003297,3.387613,BP_Affordance_C_0,1652.672,8565.774,-23.564,0.722,0.489,-0.489,0.998047
4,SLD,2,14:56:35,67,AGV1,1777.832,8460.783,-209.725,-9.800632,-154.553557,3.891966,124.41,-102.858,186.393,3700.008,11493.581,-283.641,0.499643,-89.996064,0.004243,3.76119,BP_Affordance_C_0,1653.422,8563.641,-23.332,0.831,0.3,-0.468,0.998047
4,SLD,3,14:56:36,2,AGV1,1777.832,8460.783,-209.725,-8.669801,-168.634882,5.216018,123.37,-100.861,186.436,3700.009,11476.006,-283.57,0.534832,-89.995344,0.004639,4.13548,BP_Affordance_C_0,1654.462,8561.644,-23.289,0.879,0.106,-0.465,0.998047
4,SLD,3,14:56:36,9,AGV1,1776.933,8461.101,-209.725,-8.601849,178.241304,6.179758,122.133,-98.611,186.322,3700.011,11456.813,-283.177,0.560928,-89.994639,0.004348,4.507536,BP_Affordance_C_0,1655.039,8559.626,-23.403,0.872,-0.09,-0.481,0.998047
