AGV distance X,AGV distance Y,AGV speed X,AGV speed Y,AGV speed,User speed X,User speed Y,User speed,User velocity X,User velocity Y,Wait time,intent_to_cross,Gazing_station,possible_interaction,facing_along_sidewalk,facing_to_road,On sidewalks,On road,closest_station,distance_to_closest_station,distance_to_closest_station_X,distance_to_closest_station_Y,looking_at_AGV,start_station_X,start_station_Y,end_station_X,end_station_Y,distance_from_start_station_X,distance_from_start_station_Y,distance_from_end_station_X,distance_from_end_station_Y,facing_start_station,facing_end_station,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,User_X,User_Y,AGV_name,TimestampID,Timestamp,Gaze ratio
21.811497631578945,30.346916842105255,0.0,0.0,0.0,0.0,0.0,0.0,,,0,False,1,False,False,True,False,False,1,155.52489599407565,61.150815789473654,142.9984999999997,True,1580,8683,1605,5800,61.150815789473654,142.9984999999997,86.15081578947365,2740.0015000000003,True,False,0.01457894736842105,0.32171052631578945,-0.9395263157894737,3699.998947368421,11574.693184210526,1518.8491842105263,8540.0015,AGV1,1,0 days 10:47:00,0.0
21.995752222222222,29.276855138888894,8.80263157932859e-05,0.8001329532163618,0.8001329580584523,0.18416656432748368,0.2699287499999991,0.3267703375350205,-0.18416656432748368,0.2699287499999991,0,False,8,False,True,False,False,False,1,140.67084867688348,79.56747222222202,116.00562499999978,True,1580,8683,1605,5800,79.56747222222202,116.00562499999978,104.56747222222202,2766.994375,False,False,0.4732777777777778,-0.14997222222222223,-0.7750972222222222,3700.00775,11494.67988888889,1500.432527777778,8566.994375,AGV1,2,0 days 10:47:01,0.0
21.9589925,26.70777944444444,0.00025319444443994144,2.4888120833333414,2.488812096212463,0.03701291666666293,0.08026361111111328,0.0883866690670565,0.03701291666666293,0.08026361111111328,0,False,2,False,False,False,False,False,1,131.96665784232923,75.86618055555573,107.97926388888845,True,1580,8683,1605,5800,75.86618055555573,107.97926388888845,100.86618055555573,2775.0207361111115,False,True,0.3132361111111111,-0.6313472222222223,-0.7072777777777778,3700.033069444444,11245.798680555556,1504.1338194444443,8575.020736111112,AGV1,3,0 days 10:47:02,0.0
21.673129672131143,23.242691967213123,0.0006593055555549654,3.8322894285063738,3.832289485219707,0.28652213342440974,0.3672019512750558,0.4657598157444282,0.28652213342440974,-0.3672019512750558,0,True,2,False,False,True,False,False,1,152.20739843922885,47.213967213114756,144.69945901639403,True,1580,8683,1605,5800,47.213967213114756,144.69945901639403,72.21396721311476,2738.300540983606,False,True,0.05145901639344263,-0.9241803278688525,-0.20934426229508196,3700.0989999999997,10862.569737704918,1532.7860327868852,8538.300540983606,AGV1,4,0 days 10:47:03,0.0
21.275425000000006,17.76579727272727,0.0017840909090955392,6.646417149776462,6.6464173892273,0.3994887630402377,1.1695224552906074,1.2358697525323572,0.3994887630402377,-1.1695224552906074,0,False,4,False,False,True,True,False,1,261.7525473370972,7.265090909090986,261.6517045454548,True,1580,8683,1605,5800,7.265090909090986,261.6517045454548,32.265090909090986,2621.348295454545,False,True,0.4959545454545454,-0.6197272727272728,-0.08204545454545455,3700.2774090909093,10197.928022727272,1572.734909090909,8421.348295454545,AGV1,5,0 days 10:47:04,0.0
21.181872222222218,14.587426111111109,0.013295479797984627,4.736763282828288,4.736781942134689,0.0802572979797992,1.5583921212121277,1.5604573808134117,0.0802572979797992,-1.5583921212121277,0,True,2,False,False,True,True,False,1,417.491609581191,0.7606388888889342,417.49091666666754,True,1580,8683,1605,5800,0.7606388888889342,417.49091666666754,24.239361111111066,2465.5090833333325,False,True,0.05913888888888889,-0.8709861111111111,-0.41451388888888885,3698.947861111111,9724.251694444443,1580.760638888889,8265.509083333332,AGV1,6,0 days 10:47:05,0.0
21.329458028169014,15.793909436619716,0.04481790688575529,2.258893000782464,2.259337565252617,0.19240371283255173,3.4653763262910706,3.470713510437061,-0.19240371283255173,-3.4653763262910706,0,True,2,False,False,True,False,True,1,764.2520033656264,18.479732394366238,764.0285492957746,True,1580,8683,1605,5800,18.479732394366238,764.0285492957746,43.47973239436624,2118.9714507042254,False,True,-0.08381690140845072,-0.9910704225352113,-0.09250704225352112,3694.4660704225353,9498.362394366197,1561.5202676056338,7918.971450704225,AGV1,7,0 days 10:47:06,0.0
21.71526277777778,15.31332152777778,0.12441445422535252,3.7227864436619713,3.7248648111755065,0.5102192038341172,3.242198534820036,3.2820991720468027,-0.5102192038341172,-3.242198534820036,0,True,2,False,False,True,False,True,1,1090.465527142985,69.50165277777796,1088.2484027777782,True,1580,8683,1605,5800,69.50165277777796,1088.2484027777782,94.50165277777796,1794.7515972222218,False,True,-0.06504166666666666,-0.9926111111111111,-0.09288888888888888,3682.024625,9126.08375,1510.498347222222,7594.751597222222,AGV1,8,0 days 10:47:07,0.0
21.536942083333333,14.853673333333337,0.20945763888888905,4.171051944444444,4.176307798252266,0.031136944444442635,3.7114037499999997,3.7115343599141575,-0.031136944444442635,-3.7114037499999997,0,True,2,False,False,True,False,True,2,1426.953982457165,97.61534722222223,1423.6112222222218,True,1580,8683,1605,5800,72.61534722222223,1459.3887777777782,97.61534722222223,1423.6112222222218,False,True,-0.05381944444444445,-0.9955972222222221,-0.06901388888888889,3661.078861111111,8708.978555555555,1507.3846527777778,7223.611222222222,AGV1,9,0 days 10:47:08,0.0
20.999184999999997,15.785036249999994,0.202896111111113,2.765555694444447,2.7729884837442293,0.3348609722222227,3.696918611111105,3.712053217277101,0.3348609722222227,-3.696918611111105,0,True,2,False,False,True,False,True,2,1055.8686378666694,64.12924999999996,1053.9193611111114,True,1580,8683,1605,5800,39.129249999999956,1829.0806388888886,64.12924999999996,1053.9193611111114,False,True,-0.051722222222222225,-0.9383333333333334,-0.28326388888888887,3640.78925,8432.42298611111,1540.87075,6853.919361111111,AGV1,10,0 days 10:47:09,0.0
