PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
23,NSL,1,11:39:56,1,AGV1,1619.357,8479.443,-209.725,-51.794915,-61.024787,-18.682109,-69.015,-128.583,186.025,3700.0,11579.905,-296.103,0.108297,-90.0,8e-06,0.0,BP_Affordance_C_0,1688.372,8608.026,-23.7,-0.31,0.074,-0.948,0.998047
23,NSL,1,11:39:56,8,AGV1,1619.357,8479.443,-209.725,-50.964209,-63.85671,-16.116479,-68.934,-127.572,186.359,3699.993,11579.696,-288.614,0.310795,-90.000003,0.008505,0.042445,BP_Affordance_C_0,1688.291,8607.015,-23.366,-0.257,0.129,-0.957,0.998047
23,NSL,1,11:39:56,15,AGV1,1619.357,8479.443,-209.725,-49.800441,-67.990764,-13.211099,-69.46,-126.548,186.985,3699.996,11578.252,-279.559,0.531785,-90.000175,0.007148,0.412831,NW_FactoryFloor77,1688.817,8605.99,-22.74,-0.22,0.171,-0.96,0.998047
23,NSL,1,11:39:56,22,AGV1,1619.357,8479.443,-209.725,-47.361886,-72.947696,-11.409142,-70.528,-125.544,187.839,3700.001,11575.316,-277.518,0.567634,-90.000283,0.001855,0.769834,NW_FactoryFloor77,1689.884,8604.986,-21.886,-0.222,0.245,-0.944,0.998047
23,NSL,1,11:39:56,29,AGV1,1619.357,8479.443,-209.725,-41.728366,-92.947301,-3.760763,-73.685,-125.064,189.432,3700.003,11570.894,-281.272,0.498107,-90.00008,0.000322,1.135899,NW_FactoryFloor77,1693.042,8604.507,-20.293,-0.06,0.387,-0.92,0.998047
23,NSL,2,11:39:57,6,AGV1,1619.128,8480.048,-209.725,-32.871696,-123.530755,2.615772,-78.545,-123.581,191.023,3700.002,11564.732,-285.106,0.487507,-89.999568,0.003397,1.514566,BP_Affordance_C_0,1697.843,8603.262,-18.702,0.414,0.339,-0.845,0.998047
23,NSL,2,11:39:57,13,AGV1,1614.637,8487.276,-209.725,-24.862871,-156.015041,4.096688,-83.203,-120.157,192.767,3700.0,11556.854,-285.592,0.559863,-89.998968,0.006282,1.898739,SM_Wall_Divider_01_5m2,1698.929,8605.671,-16.958,0.74,0.227,-0.633,0.998047
23,NSL,2,11:39:57,20,AGV1,1612.983,8491.078,-209.725,-19.175456,178.119597,2.044377,-86.292,-115.933,193.437,3700.002,11547.504,-283.784,0.619225,-89.998429,0.005996,2.271459,SM_Wall_Divider_01_5m2,1699.343,8606.841,-16.288,0.897,-0.322,-0.303,0.998047
23,NSL,2,11:39:57,27,AGV1,1612.773,8491.795,-209.725,-15.990429,158.991062,0.647766,-88.383,-111.696,193.604,3700.004,11536.51,-282.219,0.603675,-89.997902,0.004008,2.642345,SM_Wall_Divider_01_5m2,1701.154,8603.41,-16.121,0.799,-0.571,-0.187,0.998047
23,NSL,2,11:39:57,34,AGV1,1609.839,8493.589,-209.725,-14.849732,146.046606,0.347805,-89.841,-107.095,193.368,3700.007,11523.973,-282.16,0.539929,-89.997305,0.002862,3.01085,NW_FactoryFloor77,1700.792,8600.05,-16.357,0.621,-0.759,-0.195,0.998047
23,NSL,2,11:39:57,41,AGV1,1598.814,8501.292,-209.725,-12.969435,136.282284,-1.363429,-90.778,-102.42,193.546,3700.008,11509.691,-283.012,0.49413,-89.996614,0.003282,3.384138,NW_FactoryFloor77,1690.972,8602.605,-16.179,0.528,-0.832,-0.169,0.998047
23,NSL,2,11:39:57,48,AGV1,1591.329,8508.924,-209.725,-12.374821,127.576759,-2.989476,-91.03,-98.413,193.431,3700.008,11493.856,-283.63,0.498994,-89.995889,0.004223,3.756389,NW_FactoryFloor76,1682.815,8606.739,-16.294,0.506,-0.849,-0.152,0.998047
23,NSL,2,11:39:57,55,AGV1,1589.886,8511.303,-209.725,-14.197244,120.452182,-2.06481,-90.428,-96.12,193.464,3700.009,11476.371,-283.58,0.533613,-89.995169,0.004622,4.128254,NW_FactoryFloor76,1680.414,8607.249,-16.264,0.224,-0.961,-0.163,0.998047
