PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
3,NSL,1,15:42:4,1,AGV1,1601.017,8449.869,-209.725,-48.261209,-102.536736,9.468133,-47.633,-138.291,183.746,3700.0,11579.905,-296.103,0.108297,-90.0,8e-06,0.0,BP_Affordance_C_0,1648.65,8588.159,-25.979,0.007,0.295,-0.955,0.998047
3,NSL,1,15:42:4,8,AGV1,1601.017,8449.869,-209.725,-48.386231,-102.672199,9.48914,-47.658,-138.25,183.612,3699.993,11579.578,-287.929,0.333995,-89.999997,0.008885,0.079711,BP_Affordance_C_0,1648.675,8588.119,-26.113,0.003,0.29,-0.957,0.998047
3,NSL,1,15:42:4,15,AGV1,1601.017,8449.869,-209.725,-48.570413,-102.955223,9.720279,-47.708,-138.27,183.521,3699.996,11577.722,-278.717,0.558937,-90.00018,0.006637,0.489982,BP_Affordance_C_0,1648.725,8588.139,-26.204,0.004,0.293,-0.956,0.998047
3,NSL,1,15:42:4,22,AGV1,1601.017,8449.869,-209.725,-48.549391,-103.217098,9.723288,-47.802,-138.389,183.524,3700.002,11574.399,-277.653,0.580758,-90.000257,0.001409,0.853452,BP_Affordance_C_0,1648.819,8588.258,-26.201,0.012,0.29,-0.957,0.998047
3,NSL,1,15:42:4,29,AGV1,1601.017,8449.869,-209.725,-49.12483,-103.639424,9.686353,-47.937,-138.26,183.674,3700.003,11569.552,-281.954,0.498565,-89.999998,0.000619,1.225464,BP_Affordance_C_0,1648.954,8588.129,-26.051,0.039,0.285,-0.958,0.998047
3,NSL,1,15:42:4,36,AGV1,1601.017,8449.869,-209.725,-48.032464,-102.695324,8.843368,-48.053,-137.842,184.4,3700.002,11562.985,-285.488,0.49303,-89.999457,0.003981,1.605341,BP_Affordance_C_0,1649.07,8587.711,-25.325,0.112,0.327,-0.939,0.998047
3,NSL,1,15:42:4,43,AGV1,1601.017,8449.869,-209.725,-46.616711,-100.830344,6.977455,-47.99,-136.732,185.505,3700.0,11554.724,-285.466,0.567414,-89.998859,0.00647,1.987195,BP_Affordance_C_0,1649.008,8586.587,-24.212,0.219,0.367,-0.904,0.998047
3,NSL,1,15:42:4,50,AGV1,1601.017,8449.869,-209.725,-44.043214,-99.109291,5.588332,-47.903,-134.676,187.258,3700.002,11544.884,-283.45,0.619253,-89.998321,0.005758,2.364969,BP_Affordance_C_0,1648.92,8584.545,-22.467,0.2,0.43,-0.881,0.998047
3,NSL,1,15:42:4,57,AGV1,1601.017,8449.869,-209.725,-40.529934,-98.74031,4.359582,-47.842,-131.64,189.485,3700.005,11533.432,-282.059,0.593708,-89.997785,0.003708,2.736185,BP_Affordance_C_0,1648.859,8581.509,-20.24,0.172,0.496,-0.851,0.998047
3,NSL,2,15:42:5,7,AGV1,1601.017,8449.869,-209.725,-35.850792,-99.91399,4.07277,-47.862,-127.778,192.031,3700.007,11520.414,-282.246,0.528998,-89.99717,0.002806,3.107547,BP_Affordance_C_0,1648.879,8577.646,-17.694,0.114,0.581,-0.806,0.998047
3,NSL,2,15:42:5,14,AGV1,1601.017,8449.869,-209.725,-30.202121,-101.923058,3.699634,-48.246,-123.247,194.582,3700.008,11505.752,-283.161,0.491534,-89.99647,0.003422,3.479696,BP_Affordance_C_0,1649.263,8573.116,-15.143,0.137,0.656,-0.742,0.998047
3,NSL,2,15:42:5,21,AGV1,1601.017,8449.869,-209.725,-24.516042,-105.151385,3.783285,-49.277,-118.663,196.716,3700.009,11489.364,-283.687,0.504527,-89.995736,0.004366,3.853804,BP_Affordance_C_0,1650.294,8568.531,-13.009,0.207,0.704,-0.68,0.998047
3,NSL,2,15:42:5,28,AGV1,1600.992,8449.789,-209.725,-19.958921,-110.089663,3.738077,-50.846,-114.648,198.449,3700.01,11471.415,-283.529,0.540606,-89.995017,0.004641,4.226356,BP_Affordance_C_0,1651.858,8564.489,-11.276,0.337,0.711,-0.618,0.998047
3,NSL,2,15:42:5,35,AGV1,1600.561,8448.464,-209.725,-15.945964,-117.094423,2.977914,-52.976,-111.542,199.608,3700.012,11451.708,-283.118,0.563077,-89.994306,0.004289,4.599028,SM_Wall_Divider_01_5m2,1653.537,8560.006,-10.117,0.416,0.681,-0.603,0.998047
3,NSL,2,15:42:5,42,AGV1,1600.561,8448.464,-209.725,-15.080474,-128.001823,1.809394,-55.385,-108.431,200.104,3700.014,11430.615,-282.925,0.559596,-89.993597,0.003891,4.97051,SM_Wall_Divider_01_5m2,1655.946,8556.894,-9.621,0.503,0.572,-0.648,0.998047
3,NSL,2,15:42:5,49,AGV1,1600.868,8448.483,-209.725,-13.228088,-142.121738,0.168984,-57.668,-105.381,200.587,3700.016,11407.748,-283.022,0.543508,-89.992863,0.003818,5.341139,SM_Wall_Divider_01_5m2,1658.427,8553.854,-9.138,0.614,0.452,-0.647,0.998047
3,NSL,2,15:42:5,56,AGV1,1603.447,8448.513,-209.725,-11.896261,-156.92247,-0.956684,-59.362,-102.752,200.898,3700.018,11383.532,-283.196,0.532684,-89.992124,0.003992,5.711407,BP_Affordance_C_0,1662.142,8551.285,-8.827,0.712,0.238,-0.661,0.998047
3,NSL,2,15:42:5,63,AGV1,1607.394,8448.39,-209.725,-8.534094,-173.468906,-2.474745,-60.593,-100.524,201.323,3700.02,11357.516,-283.261,0.532956,-89.991376,0.004158,6.081024,BP_Affordance_C_0,1667.064,8548.938,-8.402,0.764,0.113,-0.635,0.998047
3,NSL,2,15:42:5,70,AGV1,1608.786,8448.255,-209.725,-2.288769,168.955696,-3.291269,-61.07,-98.794,201.795,3700.023,11329.793,-283.204,0.539063,-89.99063,0.00417,6.450559,SM_Wall_Divider_01_5m2,1669.826,8547.083,-7.93,0.854,-0.406,-0.325,0.998047
3,NSL,3,15:42:6,5,AGV1,1607.676,8447.0,-209.725,-0.046441,158.479588,-2.681169,-60.911,-98.126,202.228,3700.026,11300.587,-283.126,0.543461,-89.989889,0.004087,6.820861,NW_FactoryFloor77,1668.754,8545.331,-7.497,0.799,-0.59,-0.116,0.998047
