PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
15,SLD,1,8:46:55,1,AGV1,1664.717,8394.602,-209.725,-36.568722,-82.185218,3.15926,-8.507,-181.23,154.997,3700.0,11579.905,-296.103,0.108302,-90.0,8e-06,0.0,BP_Affordance_C_0,1673.423,8575.312,-54.728,-0.209,0.636,-0.742,0.998047
15,SLD,1,8:46:55,8,AGV1,1664.203,8395.926,-209.725,-37.310158,-82.617284,3.662279,-8.434,-181.45,154.436,3699.993,11579.691,-288.53,0.312959,-89.999995,0.00836,0.041361,BP_Affordance_C_0,1672.659,8577.316,-55.289,-0.201,0.622,-0.757,0.998047
15,SLD,1,8:46:55,15,AGV1,1663.845,8397.312,-209.725,-37.628638,-81.384695,3.050503,-8.274,-181.494,154.767,3699.996,11578.25,-279.574,0.531675,-90.000203,0.007054,0.41174,BP_Affordance_C_0,1672.196,8578.495,-54.958,-0.233,0.615,-0.753,0.998047
15,SLD,1,8:46:55,22,AGV1,1663.506,8398.556,-209.725,-36.620545,-80.199499,1.320635,-8.157,-181.375,155.891,3700.001,11575.328,-277.513,0.567113,-90.000337,0.001888,0.772295,BP_Affordance_C_0,1671.682,8579.871,-53.834,-0.229,0.626,-0.745,0.998047
15,SLD,1,8:46:55,29,AGV1,1663.493,8398.598,-209.725,-35.562237,-78.987426,-0.538119,-8.177,-180.808,157.412,3700.003,11570.831,-281.319,0.496542,-90.00015,0.000378,1.141066,BP_Affordance_C_0,1671.67,8579.406,-52.313,-0.224,0.62,-0.752,0.998047
15,SLD,1,8:46:55,36,AGV1,1663.493,8398.598,-209.725,-33.497822,-78.602998,-1.130669,-8.336,-179.803,159.723,3700.002,11564.701,-285.109,0.486916,-89.999658,0.003413,1.517307,BP_Affordance_C_0,1671.829,8578.401,-50.002,-0.209,0.623,-0.754,0.998047
15,SLD,1,8:46:55,43,AGV1,1663.493,8398.598,-209.725,-30.585493,-78.817754,-0.588215,-8.796,-178.245,162.7,3700.0,11556.808,-285.587,0.559906,-89.99907,0.006263,1.900092,BP_Affordance_C_0,1672.289,8576.843,-47.025,-0.205,0.642,-0.738,0.998047
15,SLD,2,8:46:56,4,AGV1,1663.493,8398.598,-209.725,-27.534629,-78.272629,-0.697902,-9.447,-176.174,166.111,3700.002,11547.286,-283.738,0.619904,-89.998532,0.005971,2.279729,SM_Wall_Divider_01_5m2,1672.94,8574.772,-43.614,-0.263,0.672,-0.693,0.998047
15,SLD,2,8:46:56,11,AGV1,1663.493,8398.598,-209.725,-24.352207,-78.492607,-1.163211,-10.688,-173.712,169.781,3700.005,11536.258,-282.197,0.60299,-89.99801,0.003984,2.649958,SM_Wall_Divider_01_5m2,1674.183,8572.308,-39.948,-0.249,0.668,-0.702,0.998047
15,SLD,2,8:46:56,18,AGV1,1663.493,8398.598,-209.725,-23.136705,-80.028121,-1.539727,-12.555,-170.914,173.192,3700.007,11523.597,-282.174,0.538312,-89.997412,0.002861,3.01989,SM_Wall_Divider_01_5m2,1676.048,8569.512,-36.533,-0.226,0.633,-0.74,0.998047
