PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
7,SLD,1,14:54:39,1,AGV1,1743.626,8393.933,-209.725,-45.672656,-63.398937,11.164897,36.271,-188.447,164.782,3700.0,11579.905,-296.105,0.108272,-90.0,8e-06,0.0,BP_Affordance_C_0,1707.355,8582.38,-44.943,-0.56,0.422,-0.713,0.998047
7,SLD,1,14:54:39,8,AGV1,1743.626,8393.933,-209.725,-45.405458,-61.742502,8.317462,36.09,-188.039,166.477,3699.993,11579.698,-288.66,0.309698,-90.000003,0.008526,0.042475,BP_Affordance_C_0,1707.537,8581.972,-43.248,-0.596,0.437,-0.674,0.998047
7,SLD,2,14:54:40,5,AGV1,1743.626,8393.933,-209.725,-44.044593,-60.578639,6.366968,35.346,-187.563,169.049,3699.996,11578.251,-279.574,0.531662,-90.000175,0.00717,0.410882,BP_Affordance_C_0,1708.28,8581.496,-40.676,-0.595,0.457,-0.661,0.998047
7,SLD,2,14:54:40,12,AGV1,1743.626,8393.933,-209.725,-42.323727,-61.292166,5.097872,33.789,-186.926,172.206,3700.001,11575.344,-277.499,0.568779,-90.000284,0.001888,0.768219,SM_Wall_Divider_01_5m2,1709.837,8580.859,-37.519,-0.571,0.47,-0.673,0.998047
7,SLD,2,14:54:40,19,AGV1,1743.626,8393.933,-209.725,-39.870956,-63.727491,5.913574,31.707,-185.897,175.369,3700.003,11570.885,-281.271,0.498837,-90.000081,0.000314,1.135733,SM_Wall_Divider_01_5m2,1711.921,8579.82,-34.358,-0.519,0.515,-0.683,0.998047
7,SLD,2,14:54:40,26,AGV1,1743.626,8393.933,-209.725,-38.651484,-63.393362,5.557557,29.721,-184.305,178.023,3700.002,11564.715,-285.107,0.487842,-89.999568,0.003398,1.514019,SM_Wall_Divider_01_5m2,1713.905,8578.238,-31.702,-0.51,0.505,-0.696,0.998047
7,SLD,2,14:54:40,33,AGV1,1743.626,8393.933,-209.725,-40.5585,-55.33759,2.866561,28.504,-181.62,179.729,3700.0,11556.852,-285.595,0.559629,-89.998969,0.006266,1.895754,SM_Wall_Divider_01_5m2,1715.122,8575.553,-29.996,-0.543,0.395,-0.741,0.998047
7,SLD,2,14:54:40,40,AGV1,1743.64,8394.029,-209.725,-41.10683,-44.134982,-3.242913,27.294,-177.92,181.627,3700.002,11547.435,-283.767,0.619234,-89.998425,0.005999,2.275661,NW_FactoryFloor77,1716.332,8571.853,-28.098,-0.501,-0.047,-0.864,0.998047
7,SLD,2,14:54:40,47,AGV1,1744.701,8396.355,-209.725,-40.125307,-35.639502,-5.874836,26.163,-174.166,183.958,3700.004,11536.398,-282.204,0.60314,-89.997896,0.004005,2.647379,NW_FactoryFloor77,1718.075,8569.857,-25.767,-0.491,-0.032,-0.871,0.998047
7,SLD,2,14:54:40,54,AGV1,1749.443,8400.617,-209.725,-36.153397,-28.762802,-5.133677,25.606,-170.792,186.458,3700.007,11523.797,-282.163,0.53897,-89.997297,0.002859,3.015967,Compass,1722.982,8570.683,-23.267,-0.487,-0.021,-0.873,0.998047
7,SLD,2,14:54:40,61,AGV1,1752.007,8404.076,-209.725,-33.654129,-21.610661,-7.963737,26.106,-167.253,188.549,3700.008,11509.469,-283.025,0.493744,-89.996604,0.00329,3.389203,Compass,1725.807,8571.07,-21.176,-0.545,-0.192,-0.817,0.998047
7,SLD,2,14:54:40,68,AGV1,1752.355,8404.935,-209.725,-30.813572,-10.627199,-10.035948,28.322,-162.875,189.634,3700.008,11493.586,-283.638,0.49943,-89.995877,0.004235,3.761704,Compass,1724.006,8567.705,-20.091,-0.548,-0.334,-0.767,0.998047
7,SLD,3,14:54:41,3,AGV1,1752.829,8406.697,-209.725,-29.743851,-1.996897,-9.278078,31.421,-158.943,190.649,3700.009,11475.973,-283.573,0.53452,-89.995153,0.004637,4.138185,Compass,1721.219,8565.468,-19.076,-0.505,-0.386,-0.772,0.998047
7,SLD,3,14:54:41,10,AGV1,1754.297,8408.599,-209.725,-28.927685,6.185203,-7.007401,35.012,-154.651,191.33,3700.011,11456.691,-283.177,0.560834,-89.994442,0.004355,4.50918,Compass,1719.282,8562.941,-18.395,-0.471,-0.377,-0.798,0.998047
7,SLD,3,14:54:41,17,AGV1,1753.963,8411.742,-209.725,-29.951248,15.901603,-5.286756,37.836,-149.529,191.712,3700.013,11436.01,-282.941,0.561413,-89.993735,0.00394,4.879394,Compass,1715.999,8561.107,-18.013,-0.441,-0.487,-0.754,0.998047
7,SLD,3,14:54:41,24,AGV1,1754.108,8413.27,-209.725,-27.458124,23.13984,-1.818547,40.463,-144.626,191.814,3700.015,11413.534,-282.999,0.546372,-89.993004,0.003818,5.250829,Compass,1713.65,8557.805,-17.911,-0.426,-0.503,-0.752,0.998047
7,SLD,3,14:54:41,31,AGV1,1754.107,8413.322,-209.725,-27.474956,30.712754,-2.182822,42.512,-140.65,191.786,3700.017,11389.565,-283.171,0.533984,-89.992262,0.003966,5.622046,Compass,1711.595,8553.972,-17.939,-0.383,-0.559,-0.736,0.998047
7,SLD,3,14:54:41,38,AGV1,1753.971,8413.658,-209.725,-26.703029,36.507414,-2.414671,43.349,-137.073,191.943,3700.019,11363.842,-283.257,0.532486,-89.991512,0.00414,5.993476,NW_FactoryFloor77,1710.651,8550.672,-17.782,-0.369,-0.588,-0.72,0.998047
7,SLD,3,14:54:41,45,AGV1,1753.647,8414.166,-209.725,-25.283518,41.000316,-2.16007,42.646,-133.813,192.033,3700.022,11336.747,-283.216,0.537946,-89.990772,0.004173,6.361823,Compass,1711.092,8547.851,-17.692,-0.364,-0.625,-0.691,0.998047
7,SLD,3,14:54:41,52,AGV1,1751.935,8417.908,-209.725,-23.598829,47.920945,-1.840245,40.418,-130.46,192.841,3700.025,11308.022,-283.139,0.542868,-89.990033,0.004091,6.727896,Compass,1711.893,8547.578,-16.884,-0.291,-0.712,-0.639,0.998047
7,SLD,3,14:54:41,59,AGV1,1747.651,8422.145,-209.725,-22.431521,55.546826,-2.555314,37.007,-128.082,193.633,3700.028,11277.482,-283.106,0.543734,-89.989287,0.004025,7.097866,Compass,1711.316,8549.794,-16.092,-0.238,-0.75,-0.617,0.998047
7,SLD,3,14:54:41,66,AGV1,1742.274,8425.044,-209.725,-20.011395,62.439545,-1.704925,33.154,-126.759,194.755,3700.032,11245.542,-283.124,0.541934,-89.988542,0.004029,7.467967,Compass,1709.908,8551.431,-14.97,-0.204,-0.775,-0.598,0.998047
7,SLD,4,14:54:42,1,AGV1,1736.582,8427.632,-209.725,-16.519569,67.699443,-1.108223,29.487,-125.522,196.181,3700.036,11211.856,-283.154,0.540443,-89.987951,0.003947,7.835285,NW_FactoryFloor77,1707.915,8552.575,-13.544,-0.189,-0.804,-0.564,0.998047
7,SLD,4,14:54:42,8,AGV1,1735.386,8431.481,-209.725,-12.648822,72.351889,-0.185983,26.043,-123.724,197.848,3700.041,11176.575,-283.163,0.540719,-89.987494,0.003958,8.205508,NW_FactoryFloor77,1709.267,8554.234,-11.877,-0.149,-0.812,-0.564,0.998047
7,SLD,4,14:54:42,15,AGV1,1735.431,8434.407,-209.725,-7.212612,77.32224,2.697575,23.234,-121.224,199.347,3700.046,11139.673,-283.151,0.542213,-89.986955,0.004067,8.577502,NW_FactoryFloor77,1712.211,8555.453,-10.378,-0.127,-0.841,-0.526,0.998047
7,SLD,4,14:54:42,22,AGV1,1732.179,8442.369,-209.725,-2.477603,80.883409,2.829734,21.761,-118.628,200.396,3700.052,11101.109,-283.135,0.543792,-89.986361,0.004103,8.950285,NW_FactoryFloor77,1711.46,8558.916,-9.329,0.018,-0.997,-0.079,0.998047
7,SLD,4,14:54:42,29,AGV1,1723.807,8453.185,-209.725,-1.322161,81.686624,3.1236,21.559,-116.086,200.268,3700.059,11060.741,-283.129,0.545324,-89.985973,0.003932,9.327078,NW_FactoryFloor76,1703.321,8568.321,-9.457,-0.025,-0.997,-0.076,0.998047
7,SLD,4,14:54:42,36,AGV1,1720.736,8455.139,-209.725,-1.306193,81.645237,2.317213,21.943,-114.307,199.649,3700.066,11019.173,-283.133,0.549361,-89.985566,0.003962,9.718566,SM_Wall_Divider_01_5m,1698.793,8569.446,-10.076,-0.027,-0.996,-0.085,0.998047
7,SLD,4,14:54:42,43,AGV1,1720.836,8455.104,-209.725,-2.395901,82.241355,1.593833,22.319,-113.477,198.87,3700.074,10975.492,-283.136,0.557213,-89.985045,0.004069,10.124394,NW_FactoryFloor75,1698.432,8568.611,-10.855,-0.014,-0.994,-0.106,0.998047
7,SLD,4,14:54:42,50,AGV1,1722.356,8454.683,-209.725,-3.725166,83.05388,1.104293,22.42,-113.235,198.348,3700.084,10929.189,-283.131,0.567805,-89.984638,0.003986,10.554914,NW_FactoryFloor75,1699.606,8568.024,-11.377,0.002,-0.995,-0.102,0.998047
