PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
10,NSL,1,14:51:23,1,AGV1,1620.893,8370.532,-209.725,-29.750918,-109.230927,3.909674,-40.487,-204.244,175.89,3700.0,11579.905,-296.102,0.108319,-90.0,9e-06,0.0,BP_Affordance_C_0,1660.876,8573.823,-33.835,0.137,0.502,-0.854,0.998047
10,NSL,1,14:51:23,8,AGV1,1622.576,8373.763,-209.725,-31.07801,-108.747003,3.688497,-39.019,-203.908,176.306,3699.993,11579.697,-288.576,0.311475,-89.999994,0.00829,0.041519,BP_Affordance_C_0,1661.464,8577.414,-33.419,0.115,0.474,-0.873,0.998047
10,NSL,1,14:51:23,15,AGV1,1623.601,8375.754,-209.725,-32.035628,-106.217471,3.757827,-37.935,-202.681,176.778,3699.996,11578.254,-279.529,0.531718,-90.000203,0.007009,0.410365,BP_Affordance_C_0,1661.401,8578.179,-32.947,0.114,0.452,-0.885,0.998047
10,NSL,1,14:51:23,22,AGV1,1623.264,8376.501,-209.725,-32.992932,-104.441193,2.836297,-37.565,-200.8,177.715,3700.001,11575.313,-277.528,0.566745,-90.000336,0.001838,0.770177,BP_Affordance_C_0,1660.829,8577.3,-32.01,0.106,0.443,-0.89,0.998047
10,NSL,1,14:51:23,29,AGV1,1623.264,8376.501,-209.725,-32.813609,-106.874805,2.582802,-38.205,-198.419,179.217,3700.003,11570.859,-281.329,0.49716,-90.000149,0.000383,1.137188,NW_FactoryFloor77,1661.468,8574.92,-30.508,0.274,0.39,-0.879,0.998047
10,NSL,1,14:51:23,36,AGV1,1623.264,8376.501,-209.725,-30.52396,-113.416602,3.37486,-40.074,-195.734,181.217,3700.002,11564.691,-285.135,0.487946,-89.999653,0.003457,1.516837,NW_FactoryFloor77,1663.337,8572.234,-28.508,0.551,0.251,-0.796,0.998047
10,NSL,2,14:51:24,4,AGV1,1623.264,8376.501,-209.725,-26.409765,-122.778735,3.840077,-43.202,-192.539,182.98,3700.0,11556.847,-285.589,0.560488,-89.99907,0.006265,1.897199,NW_FactoryFloor77,1666.466,8569.04,-26.745,0.565,0.255,-0.785,0.998047
10,NSL,2,14:51:24,11,AGV1,1621.231,8377.699,-209.725,-21.33113,-138.991348,4.161859,-47.82,-187.318,184.567,3700.002,11546.763,-283.597,0.621219,-89.998501,0.005928,2.293078,SM_Wall_Divider_01_5m2,1669.276,8564.908,-25.158,0.701,0.117,-0.703,0.998047
10,NSL,2,14:51:24,18,AGV1,1621.623,8378.593,-209.725,-17.747735,-154.286462,3.591271,-51.467,-181.38,185.595,3700.005,11534.96,-282.066,0.596129,-89.997944,0.003859,2.688438,SM_Wall_Divider_01_5m2,1672.653,8559.614,-24.13,0.933,-0.074,-0.352,0.998047
10,NSL,2,14:51:24,25,AGV1,1622.906,8379.484,-209.725,-15.526521,-168.484937,2.300406,-54.305,-174.927,186.201,3700.007,11521.951,-282.23,0.528788,-89.99733,0.002857,3.064581,SM_Wall_Divider_01_5m2,1676.879,8554.208,-23.524,0.927,-0.31,-0.212,0.998047
10,NSL,2,14:51:24,32,AGV1,1623.38,8379.851,-209.725,-14.861904,176.241309,0.097374,-56.02,-168.759,186.098,3700.008,11507.381,-283.154,0.490068,-89.996633,0.003409,3.438853,NW_FactoryFloor77,1679.374,8548.584,-23.627,0.88,-0.431,-0.198,0.998047
10,NSL,2,14:51:24,39,AGV1,1623.397,8379.865,-209.725,-14.728572,162.134884,-0.320912,-56.787,-164.151,186.18,3700.008,11491.301,-283.689,0.503042,-89.995908,0.004336,3.812367,NW_FactoryFloor77,1680.183,8544.017,-23.545,0.844,-0.489,-0.219,0.998047
10,NSL,2,14:51:24,46,AGV1,1623.397,8379.865,-209.725,-13.69048,150.436605,-0.123074,-57.106,-161.531,186.574,3700.01,11473.494,-283.537,0.540062,-89.995189,0.004635,4.185469,NW_FactoryFloor77,1680.503,8541.396,-23.151,0.774,-0.595,-0.215,0.998047
10,NSL,2,14:51:24,53,AGV1,1623.245,8379.628,-209.725,-12.125866,138.876642,-0.996827,-57.366,-160.2,186.856,3700.012,11454.002,-283.124,0.563404,-89.994481,0.004297,4.558607,NW_FactoryFloor77,1680.623,8539.841,-22.869,0.638,-0.748,-0.183,0.998047
10,NSL,2,14:51:24,60,AGV1,1617.312,8380.641,-209.725,-8.660226,131.217842,0.547749,-57.991,-158.7,187.59,3700.014,11433.208,-282.925,0.560367,-89.993777,0.003893,4.927623,NW_FactoryFloor76,1675.628,8539.297,-22.135,0.3,-0.952,-0.064,0.998047
10,NSL,2,14:51:24,67,AGV1,1616.456,8380.86,-209.725,-7.191553,126.9096,0.047185,-58.053,-156.107,187.565,3700.016,11410.702,-283.017,0.544201,-89.99305,0.003811,5.298627,NW_FactoryFloor75,1674.583,8536.933,-22.163,0.356,-0.929,-0.1,0.998047
10,NSL,3,14:51:25,3,AGV1,1614.92,8385.53,-209.725,-6.789809,120.834465,-0.690845,-57.132,-151.88,187.731,3700.018,11386.514,-283.193,0.532778,-89.992306,0.003989,5.667375,NW_FactoryFloor76,1672.293,8536.359,-21.994,0.346,-0.926,-0.149,0.998047
10,NSL,3,14:51:25,10,AGV1,1614.264,8389.354,-209.725,-5.011743,111.254596,-2.154435,-55.36,-146.41,188.076,3700.02,11360.651,-283.261,0.532719,-89.991558,0.004154,6.035808,NW_FactoryFloor76,1669.71,8535.258,-21.649,-0.036,-0.99,-0.137,0.998047
10,NSL,3,14:51:25,17,AGV1,1613.902,8389.843,-209.725,-3.50988,103.9115,-0.655644,-53.248,-141.01,187.647,3700.023,11332.983,-283.205,0.538842,-89.990808,0.004174,6.408586,NW_FactoryFloor76,1667.094,8530.867,-22.078,-0.133,-0.983,-0.122,0.998047
10,NSL,3,14:51:25,24,AGV1,1615.445,8389.417,-209.725,-4.996261,98.201173,-0.391577,-51.228,-136.771,186.916,3700.026,11304.139,-283.128,0.543361,-89.990072,0.004089,6.775423,NW_FactoryFloor76,1666.614,8526.188,-22.809,-0.134,-0.977,-0.166,0.998047
10,NSL,3,14:51:25,31,AGV1,1615.494,8389.422,-209.725,-6.19985,94.883841,1.156753,-50.153,-133.878,187.166,3700.029,11273.393,-283.103,0.543604,-89.989326,0.004025,7.145961,NW_FactoryFloor76,1665.647,8523.3,-22.559,-0.084,-0.98,-0.181,0.998047
