PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
6,NSL,1,11:3:59,1,AGV1,1727.597,8429.544,-209.725,-30.594626,-48.402118,-3.451901,34.911,-176.93,173.823,3700.0,11579.905,-296.102,0.108319,-90.0,9e-06,0.0,NW_FactoryFloor77,1692.764,8606.117,-35.902,-0.473,0.277,-0.836,0.998047
6,NSL,2,11:4:0,2,AGV1,1727.581,8429.617,-209.725,-31.433838,-43.606335,-3.787247,36.058,-175.908,174.394,3699.993,11579.697,-288.577,0.311483,-89.999993,0.008255,0.040844,NW_FactoryFloor77,1691.528,8605.501,-35.331,-0.493,0.154,-0.856,0.998047
6,NSL,2,11:4:0,9,AGV1,1727.55,8429.779,-209.725,-32.206635,-38.413303,-5.468306,36.557,-174.536,175.451,3699.996,11578.265,-279.568,0.531025,-90.000191,0.007028,0.409025,NW_FactoryFloor77,1690.994,8604.315,-34.274,-0.499,0.103,-0.86,0.998047
6,NSL,2,11:4:0,16,AGV1,1727.55,8429.779,-209.725,-31.374805,-33.241789,-7.011294,36.717,-172.875,177.08,3700.001,11575.334,-277.522,0.566209,-90.000316,0.00188,0.769157,NW_FactoryFloor77,1690.833,8602.654,-32.645,-0.506,0.122,-0.854,0.998047
6,NSL,2,11:4:0,23,AGV1,1727.55,8429.779,-209.725,-28.558343,-28.714948,-6.543407,36.487,-170.565,179.011,3700.003,11570.888,-281.303,0.496591,-90.000127,0.000384,1.137357,NW_FactoryFloor77,1691.063,8600.344,-30.714,-0.509,0.136,-0.85,0.998047
6,NSL,2,11:4:0,30,AGV1,1727.55,8429.779,-209.725,-27.481614,-22.572107,-5.559355,36.368,-167.023,181.077,3700.002,11564.747,-285.111,0.487183,-89.999631,0.003417,1.51391,NW_FactoryFloor77,1691.182,8596.801,-28.648,-0.517,0.125,-0.847,0.998047
6,NSL,2,11:4:0,37,AGV1,1727.55,8429.779,-209.725,-27.443652,-10.005298,-5.608646,36.859,-161.767,182.583,3700.0,11556.898,-285.591,0.559944,-89.999043,0.006253,1.8965,NW_FactoryFloor77,1690.699,8591.535,-27.145,-0.564,-0.211,-0.798,0.998047
6,NSL,2,11:4:0,44,AGV1,1727.55,8429.779,-209.725,-26.256969,5.47796,-5.533496,37.146,-155.417,184.066,3700.002,11547.392,-283.743,0.620041,-89.998501,0.005975,2.27534,NW_FactoryFloor77,1690.404,8585.195,-25.659,-0.503,-0.358,-0.787,0.998047
6,NSL,2,11:4:0,51,AGV1,1727.55,8429.779,-209.725,-24.706686,21.665654,-5.711854,36.715,-149.002,185.257,3700.004,11536.332,-282.197,0.60293,-89.997976,0.003982,2.646157,BP_Affordance_C_0,1690.836,8578.781,-24.468,-0.441,-0.424,-0.791,0.998047
6,NSL,2,11:4:0,58,AGV1,1727.55,8429.779,-209.725,-22.197465,34.917284,-5.004497,35.987,-143.604,186.494,3700.006,11523.748,-282.172,0.538488,-89.997381,0.002862,3.016535,BP_Affordance_C_0,1691.563,8573.382,-23.231,-0.298,-0.62,-0.725,0.998047
6,NSL,2,11:4:0,65,AGV1,1727.325,8429.0,-209.725,-19.277973,45.213856,-3.533302,35.229,-139.061,187.742,3700.007,11509.478,-283.031,0.493602,-89.996694,0.003298,3.389471,BP_Affordance_C_0,1692.14,8568.235,-21.983,-0.312,-0.615,-0.724,0.998047
6,NSL,2,11:4:0,72,AGV1,1726.881,8426.637,-209.725,-16.069976,54.141936,-0.957657,34.245,-135.049,188.64,3700.008,11493.662,-283.637,0.49929,-89.995972,0.004237,3.759405,BP_Affordance_C_0,1692.685,8562.028,-21.085,-0.23,-0.736,-0.636,0.998047
6,NSL,3,11:4:1,7,AGV1,1726.582,8424.507,-209.725,-10.787805,61.080087,1.247876,33.067,-131.504,189.613,3700.009,11476.235,-283.577,0.53403,-89.995257,0.004613,4.130767,Compass,1693.59,8556.167,-20.112,-0.256,-0.769,-0.586,0.998047
6,NSL,3,11:4:1,14,AGV1,1724.172,8424.092,-209.725,-6.650327,67.675259,3.089694,31.269,-128.462,190.489,3700.011,11457.082,-283.184,0.560597,-89.99455,0.004349,4.502684,NW_FactoryFloor77,1693.376,8552.624,-19.236,-0.137,-0.976,-0.17,0.998047
