PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
9,SLD,1,11:0:25,1,AGV1,1818.118,8482.659,-209.725,-49.528256,-67.402974,4.395117,148.061,-120.208,188.081,3700.0,11579.905,-296.102,0.108311,-90.0,9e-06,0.0,BP_Affordance_C_0,1670.057,8602.868,-21.644,-0.057,0.216,-0.975,0.998047
9,SLD,2,11:0:26,3,AGV1,1818.118,8482.659,-209.725,-49.709295,-67.278558,5.341136,148.234,-120.162,188.074,3699.994,11579.697,-288.589,0.311252,-89.999999,0.008341,0.041699,BP_Affordance_C_0,1669.883,8602.822,-21.651,-0.064,0.213,-0.975,0.998047
9,SLD,2,11:0:26,10,AGV1,1818.118,8482.659,-209.725,-48.662229,-63.685751,4.655204,148.426,-120.374,188.573,3699.996,11578.249,-279.532,0.531974,-90.000165,0.007053,0.410749,BP_Affordance_C_0,1669.691,8603.033,-21.152,-0.086,0.216,-0.973,0.998047
9,SLD,2,11:0:26,17,AGV1,1818.118,8482.659,-209.725,-46.229164,-55.376346,2.728704,149.22,-120.423,189.381,3700.001,11575.333,-277.506,0.568085,-90.000267,0.001873,0.770101,BP_Affordance_C_0,1668.897,8603.082,-20.344,-0.146,0.231,-0.962,0.998047
9,SLD,2,11:0:26,24,AGV1,1818.118,8482.659,-209.725,-41.619899,-43.155063,1.151815,150.889,-119.844,190.768,3700.003,11570.851,-281.322,0.49811,-90.000057,0.000366,1.137403,BP_Affordance_C_0,1667.229,8602.503,-18.957,-0.398,0.19,-0.898,0.998047
9,SLD,2,11:0:26,31,AGV1,1818.118,8482.659,-209.725,-35.131193,-26.408296,-1.570144,153.331,-117.675,192.535,3700.002,11564.711,-285.125,0.488121,-89.999546,0.003427,1.517435,BP_Affordance_C_0,1664.787,8600.335,-17.19,-0.569,0.017,-0.822,0.998047
9,SLD,2,11:0:26,38,AGV1,1817.97,8482.655,-209.725,-26.752507,-8.167873,-3.27293,155.567,-114.307,194.768,3700.0,11556.845,-285.592,0.560323,-89.998947,0.006273,1.900503,BP_Affordance_C_0,1662.453,8596.968,-14.957,-0.736,-0.164,-0.656,0.998047
9,SLD,2,11:0:26,45,AGV1,1818.458,8482.272,-209.725,-19.765024,6.741349,-2.85791,157.062,-110.689,196.361,3700.002,11547.32,-283.733,0.619797,-89.998398,0.005974,2.278199,NW_FactoryFloor85,1661.281,8592.968,-13.364,-0.747,-0.41,-0.523,0.998047
9,SLD,2,11:0:26,52,AGV1,1818.82,8481.561,-209.725,-20.743662,15.065628,-2.86519,158.023,-107.965,196.133,3700.005,11536.295,-282.191,0.6025,-89.997869,0.003979,2.648878,NW_FactoryFloor85,1660.699,8589.532,-13.592,-0.7,-0.339,-0.628,0.998047
9,SLD,2,11:0:26,59,AGV1,1818.703,8481.57,-209.725,-25.224589,18.243571,-1.250954,158.827,-105.822,195.423,3700.007,11523.621,-282.174,0.537723,-89.997265,0.002856,3.019073,NW_FactoryFloor85,1659.995,8587.414,-14.302,-0.681,-0.266,-0.682,0.998047
