PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
20,NSL,1,15:13:9,1,AGV1,1701.655,8570.151,-209.725,-32.08118,38.87684,1.134383,2.249,-66.565,167.393,3700.0,11579.905,-296.099,0.10835,-90.0,1e-05,0.0,BP_Affordance_C_0,1699.406,8636.716,-42.333,-0.428,-0.383,-0.818,0.998047
20,NSL,2,15:13:10,2,AGV1,1701.655,8570.151,-209.725,-32.385955,38.783811,0.913419,2.389,-66.769,167.384,3699.994,11579.696,-288.546,0.312008,-89.999991,0.008107,0.041391,BP_Affordance_C_0,1699.266,8636.919,-42.341,-0.423,-0.385,-0.82,0.998047
20,NSL,2,15:13:10,9,AGV1,1701.655,8570.151,-209.725,-32.450821,38.594193,0.739513,2.442,-67.065,167.511,3699.996,11578.253,-279.509,0.531756,-90.000177,0.006932,0.410076,BP_Affordance_C_0,1699.213,8637.215,-42.214,-0.426,-0.386,-0.818,0.998047
20,NSL,2,15:13:10,16,AGV1,1701.655,8570.151,-209.725,-32.45057,38.142738,0.736019,2.368,-67.449,167.83,3700.001,11575.329,-277.512,0.567503,-90.000291,0.001875,0.771562,BP_Affordance_C_0,1699.287,8637.599,-41.895,-0.437,-0.385,-0.813,0.998047
20,NSL,2,15:13:10,23,AGV1,1701.655,8570.151,-209.725,-32.057532,37.715461,0.977274,2.169,-67.934,168.696,3700.003,11570.835,-281.357,0.497675,-90.000092,0.000421,1.13887,BP_Affordance_C_0,1699.486,8638.085,-41.029,-0.443,-0.378,-0.813,0.998047
20,NSL,2,15:13:10,30,AGV1,1701.655,8570.151,-209.725,-30.941487,37.617115,1.26629,1.685,-68.547,170.44,3700.002,11564.709,-285.136,0.488535,-89.999593,0.003453,1.516576,BP_Affordance_C_0,1699.971,8638.698,-39.285,-0.506,-0.298,-0.809,0.998047
20,NSL,2,15:13:10,37,AGV1,1701.655,8570.151,-209.725,-30.139446,39.765609,1.288347,0.396,-69.32,172.631,3700.0,11556.841,-285.588,0.560929,-89.999002,0.006264,1.896933,BP_Affordance_C_0,1701.259,8639.47,-37.094,-0.49,-0.307,-0.816,0.998047
20,NSL,2,15:13:10,44,AGV1,1701.655,8570.151,-209.725,-27.54549,45.889395,0.548572,-2.021,-70.072,175.248,3700.002,11547.417,-283.745,0.619834,-89.998464,0.005972,2.275433,BP_Affordance_C_0,1703.676,8640.223,-34.477,-0.476,-0.396,-0.786,0.998047
20,NSL,2,15:13:10,51,AGV1,1701.655,8570.151,-209.725,-25.067852,55.462832,-1.65289,-5.721,-71.151,178.042,3700.004,11536.345,-282.195,0.60245,-89.997936,0.003975,2.646107,NW_FactoryFloor77,1707.376,8641.302,-31.683,-0.108,-0.71,-0.696,0.998047
20,NSL,2,15:13:10,58,AGV1,1701.655,8570.151,-209.725,-22.219566,65.812107,-2.412476,-9.883,-73.028,180.636,3700.007,11523.827,-282.169,0.538425,-89.997342,0.002859,3.014218,NW_FactoryFloor77,1711.538,8643.179,-29.089,-0.025,-0.745,-0.666,0.998047
20,NSL,2,15:13:10,65,AGV1,1699.688,8569.552,-209.725,-19.769306,74.382795,-3.761335,-13.869,-74.979,182.532,3700.008,11509.634,-283.024,0.493697,-89.996658,0.003285,3.385317,Compass,1714.194,8644.747,-27.193,0.026,-0.769,-0.638,0.998047
20,NSL,3,15:13:11,1,AGV1,1697.237,8568.195,-209.725,-15.714787,82.473903,-2.119098,-17.652,-75.915,184.283,3700.008,11493.702,-283.637,0.499474,-89.99593,0.004236,3.75866,Compass,1714.977,8644.182,-25.442,0.115,-0.789,-0.604,0.998047
20,NSL,3,15:13:11,8,AGV1,1696.981,8568.044,-209.725,-12.677792,87.79465,-3.369788,-21.662,-75.477,185.52,3700.009,11476.116,-283.572,0.534569,-89.995207,0.004634,4.133335,NW_FactoryFloor77,1718.751,8643.554,-24.205,0.151,-0.802,-0.577,0.998047
20,NSL,3,15:13:11,15,AGV1,1696.905,8567.635,-209.725,-11.770707,90.729794,-1.601672,-25.978,-74.005,185.966,3700.011,11456.846,-283.176,0.560878,-89.994497,0.004358,4.507181,NW_FactoryFloor77,1722.765,8641.883,-23.759,0.085,-0.768,-0.634,0.998047
20,NSL,3,15:13:11,22,AGV1,1688.255,8563.64,-209.725,-12.462,93.456845,-0.705014,-29.627,-72.25,185.809,3700.013,11435.984,-282.937,0.561289,-89.993784,0.003951,4.880108,NW_FactoryFloor77,1720.22,8636.707,-23.916,0.111,-0.758,-0.642,0.998047
20,NSL,3,15:13:11,29,AGV1,1678.498,8557.068,-209.725,-15.615833,95.144514,0.15889,-31.499,-70.963,185.435,3700.015,11413.8,-282.999,0.546395,-89.993064,0.003804,5.247765,Compass,1710.69,8629.328,-24.29,0.083,-0.715,-0.694,0.998047
20,NSL,3,15:13:11,36,AGV1,1678.291,8553.455,-209.725,-15.002706,97.107229,-0.213752,-31.733,-69.713,184.397,3700.017,11389.757,-283.175,0.534014,-89.992319,0.003956,5.617834,Compass,1709.949,8623.531,-25.328,0.123,-0.734,-0.668,0.998047
