PID,SCN,TimestampID,Timestamp,DatapointID,AGV_name,User_X,User_Y,User_Z,User_Pitch,User_Yaw,User_Roll,U_X,U_Y,U_Z,AGV_X,AGV_Y,AGV_Z,AGV_Pitch,AGV_Yaw,AGV_Roll,AGV_speed,EyeTarget,GazeOrigin_X,GazeOrigin_Y,GazeOrigin_Z,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,Confidence
18,NSL,1,13:42:16,1,AGV1,1691.081,8536.567,-209.725,-47.269279,31.931261,-2.059157,9.817,-83.174,173.866,3700.0,11579.905,-296.104,0.108289,-90.0,8e-06,0.0,BP_Affordance_C_0,1681.264,8619.741,-35.859,-0.371,-0.081,-0.925,0.998047
18,NSL,1,13:42:16,8,AGV1,1691.081,8536.567,-209.725,-47.843255,32.152646,-0.384817,8.48,-82.026,174.159,3699.993,11579.695,-288.61,0.311036,-90.000016,0.008946,0.042775,BP_Affordance_C_0,1682.6,8618.592,-35.566,-0.382,-0.071,-0.921,0.998047
18,NSL,1,13:42:16,15,AGV1,1691.081,8536.567,-209.725,-46.023094,32.305059,0.988609,6.798,-81.201,175.553,3699.996,11578.246,-279.567,0.531897,-90.000225,0.007313,0.411266,BP_Affordance_C_0,1684.282,8617.767,-34.172,-0.417,-0.085,-0.905,0.998047
18,NSL,1,13:42:16,22,AGV1,1691.081,8536.567,-209.725,-42.579125,33.656961,1.707229,4.739,-80.732,177.102,3700.001,11575.325,-277.509,0.567587,-90.000362,0.001803,0.770375,BP_Affordance_C_0,1686.341,8617.299,-32.623,-0.457,-0.102,-0.883,0.998047
18,NSL,1,13:42:16,29,AGV1,1691.081,8536.567,-209.725,-35.938686,39.186373,0.680859,2.616,-80.59,178.881,3700.004,11570.847,-281.3,0.497335,-90.000171,0.000251,1.138163,BP_Affordance_C_0,1688.465,8617.156,-30.844,-0.496,-0.172,-0.851,0.998047
18,NSL,1,13:42:16,36,AGV1,1691.092,8536.555,-209.725,-23.891683,51.024371,-2.8524,0.593,-81.102,181.893,3700.002,11564.641,-285.128,0.487601,-89.999663,0.00343,1.517584,NW_FactoryFloor77,1690.487,8617.669,-27.832,-0.455,-0.739,-0.497,0.998047
18,NSL,1,13:42:16,43,AGV1,1691.707,8536.007,-209.725,-15.10934,61.901109,-4.298865,-1.257,-83.301,184.3,3700.001,11556.888,-285.603,0.559117,-89.999079,0.006285,1.898684,NW_FactoryFloor84,1692.894,8619.366,-25.425,-0.092,-0.995,0.027,0.998047
18,NSL,1,13:42:16,50,AGV1,1692.049,8535.893,-209.725,-7.712025,68.747682,-4.477943,-2.49,-85.989,186.224,3700.002,11547.542,-283.799,0.619092,-89.998546,0.006007,2.27095,SM_Wall_Divider_01_5m,1694.765,8622.229,-23.258,-0.089,-0.996,-0.002,0.998047
18,NSL,1,13:42:16,57,AGV1,1692.136,8537.963,-209.725,-3.862278,74.537555,-3.496743,-4.177,-87.998,187.474,3700.005,11536.501,-282.218,0.60391,-89.998021,0.004011,2.64304,BP_CheckPoint2,1696.567,8626.159,-22.151,0.056,-0.998,-0.011,0.998047
18,NSL,1,13:42:16,64,AGV1,1691.764,8538.57,-209.725,-4.056537,78.090366,-3.608108,-6.083,-88.8,187.909,3700.008,11523.737,-282.166,0.538988,-89.997417,0.002864,3.013315,SM_Wall_Divider_01_5m,1698.119,8627.368,-21.787,0.03,-0.996,-0.08,0.998047
18,NSL,2,13:42:17,4,AGV1,1686.33,8546.593,-209.725,-3.999874,79.893443,-3.070655,-8.039,-88.287,188.032,3700.009,11509.588,-283.013,0.493984,-89.996736,0.003283,3.384755,NW_FactoryFloor75,1694.647,8634.743,-21.74,0.017,-0.994,-0.102,0.998047
18,NSL,2,13:42:17,11,AGV1,1677.54,8558.366,-209.725,-6.28454,80.444077,-2.797275,-10.057,-86.684,187.301,3700.009,11493.752,-283.631,0.499005,-89.996012,0.004227,3.757564,NW_FactoryFloor76,1687.859,8644.745,-22.636,0.004,-0.99,-0.143,0.998047
18,NSL,2,13:42:17,18,AGV1,1671.309,8564.242,-209.725,-15.691818,80.233411,-3.931156,-11.788,-83.723,185.975,3700.01,11476.142,-283.576,0.533952,-89.995288,0.004635,4.13391,NW_FactoryFloor77,1683.258,8647.39,-23.851,0.082,-0.827,-0.555,0.998047
18,NSL,2,13:42:17,25,AGV1,1666.765,8564.98,-209.725,-19.576954,79.182138,-3.114333,-12.918,-79.494,184.761,3700.012,11456.901,-283.183,0.560586,-89.994579,0.004363,4.50536,NW_FactoryFloor77,1679.836,8643.866,-25.294,0.085,-0.739,-0.668,0.998047
18,NSL,2,13:42:17,32,AGV1,1666.11,8565.095,-209.725,-25.111544,80.403465,-1.601395,-13.778,-75.747,182.555,3700.015,11436.172,-282.942,0.56153,-89.993871,0.003947,4.877173,NW_FactoryFloor77,1679.962,8640.48,-27.418,0.126,-0.642,-0.756,0.998047
18,NSL,2,13:42:17,39,AGV1,1666.11,8565.095,-209.725,-29.446266,83.477605,-0.73076,-13.863,-74.129,181.581,3700.017,11413.791,-282.997,0.546673,-89.993144,0.003812,5.248202,Compass,1679.927,8639.124,-28.171,0.162,-0.614,-0.772,0.998047
18,NSL,2,13:42:17,46,AGV1,1666.11,8565.095,-209.725,-28.4427,87.038985,-2.207042,-13.007,-74.255,181.863,3700.019,11389.751,-283.17,0.534135,-89.9924,0.003961,5.616999,NW_FactoryFloor77,1678.898,8639.438,-27.772,0.185,-0.646,-0.741,0.998047
18,NSL,2,13:42:17,53,AGV1,1666.315,8567.958,-209.725,-24.087301,89.002426,-3.382947,-11.228,-75.635,182.181,3700.021,11364.009,-283.256,0.532485,-89.991649,0.004144,5.992297,NW_FactoryFloor77,1677.275,8643.875,-27.559,0.179,-0.695,-0.696,0.998047
18,NSL,2,13:42:17,60,AGV1,1664.782,8566.82,-209.725,-20.649788,87.838013,-7.306088,-9.931,-77.526,182.305,3700.024,11336.766,-283.215,0.537897,-89.990904,0.004178,6.360552,NW_FactoryFloor77,1674.651,8644.567,-27.387,0.007,-0.972,-0.234,0.998047
18,NSL,2,13:42:17,67,AGV1,1664.432,8566.433,-209.725,-18.065284,84.838855,-7.925397,-9.869,-78.297,182.616,3700.027,11307.948,-283.137,0.542791,-89.990163,0.004102,6.73032,NW_FactoryFloor77,1674.375,8644.651,-27.057,0.004,-0.969,-0.248,0.998047
