State
Approach Sidewalk
Wait
Wait
Error
Approach Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Error
Error
Error
Error
Error
Error
Error
Error
Error
Error
Error
Error
Error
Error
Error
Move Along Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Move Along Sidewalk
Error
Wait
Wait
Wait
Wait
Error
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
State
Error
Wait
Wait
Wait
Error
Approach Sidewalk
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Wait
Approach Sidewalk
Cross
Cross
Cross
Cross
Cross
Cross
Cross
Cross
Cross
Cross
Cross
Approach Target Station
Arrived
Arrived
Arrived
Arrived
Arrived
Arrived
